UniqueCount	AmbigCount
0	0
0	0
1	7
0	7
0	7
0	7
0	7
0	1
0	5
0	5
0	5
0	5
0	5
0	5
0	4
0	4
1	1579
1	1506
0	1425
0	1108
0	1584
1	1464
0	1473
0	1494
0	1512
0	1498
0	1486
0	1441
0	1364
0	1517
0	1481
1	1322
0	1490
0	1393
0	1479
0	1403
0	1500
0	1386
0	1514
0	1526
0	1454
0	1375
0	1412
0	1425
0	1391
0	1515
0	1457
0	1164
0	1492
0	1367
0	1013
0	1138
0	1319
0	1408
0	1370
0	994
0	1377
0	1293
0	1494
0	897
0	1254
0	1512
0	1487
0	1449
4	1481
0	1316
0	1424
0	1466
0	1497
0	1424
0	1385
1	1352
0	1472
0	1440
0	1488
0	1497
0	1387
0	1295
0	1433
0	1479
0	301
0	310
0	318
0	267
8	295
0	290
0	282
4	88
0	8
0	6
0	8
0	8
0	8
0	8
0	8
0	6
0	6
6	7
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
47	217
0	186
49	199
1	141
0	86
0	53
36	95
17	95
0	10758
0	10184
0	9470
0	10040
1	0
0	267
0	265
0	252
3	265
0	251
0	253
0	263
0	274
0	266
4	267
0	259
0	243
0	221
0	263
0	215
0	267
0	92
0	260
0	251
0	257
0	259
0	268
0	267
0	256
0	263
0	260
0	267
0	260
0	239
1	254
0	246
0	230
0	266
2	265
0	269
0	259
0	243
0	186
22	84
0	103
0	87
0	78
0	70
0	27
1	20
0	16
0	4
0	3
0	3
0	3
0	3
0	3
0	0
0	4
0	4
1	3
0	4
1	4
2	3
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
24	3549
2	2563
0	3531
6	1324
0	3512
0	3555
12	3571
0	3139
1	3460
1	3532
1	3509
0	3529
0	3006
0	3906
13	3540
0	2978
0	2146
5	1074
709	3
17	0
15	983
1	1012
1	968
0	991
0	1066
0	987
0	998
0	975
0	1011
0	976
0	1008
0	902
0	915
0	327
0	994
0	784
10	818
0	784
0	559
0	585
0	527
0	518
0	444
0	332
0	78
1	193
0	129
3	145
0	36
1	59
0	38
1	61
1	49
6	62
0	63
1	5
0	57
0	21
4	2162
0	2006
1	1100
18	2268
0	2210
0	1999
0	2291
0	2208
0	2028
0	1889
10	1922
0	1828
0	1892
2	1713
0	1795
1	1422
0	1348
1	218
2	321
5	341
9	296
3	201
0	1461
0	1441
0	1098
0	1418
0	1366
0	1540
0	1395
0	1104
0	1353
6	831
0	1447
0	1103
1	1271
0	960
0	799
0	1272
2	1008
0	339
24	494
6	259
0	235
0	398
0	347
1	347
5	328
2	231
6	100
0	153
