UniqueCount	AmbigCount
0	0
0	6
106	616
0	644
0	644
0	568
0	589
0	50
3	581
0	425
0	468
0	496
0	359
0	395
1	348
0	359
0	1424
0	1360
0	1311
0	974
0	1430
0	1319
0	1356
0	1357
0	1387
0	1346
0	1330
0	1315
0	1206
0	1388
0	1323
0	1182
0	1341
1	1223
0	1337
0	1274
0	1369
0	1249
0	1354
0	1387
0	1336
0	1243
0	1286
0	1313
0	1235
0	1381
0	1340
0	1059
0	1340
0	1242
0	877
0	1001
0	1227
0	1286
0	1228
0	895
2	1201
0	1185
0	1356
0	808
0	1136
0	1367
0	1327
0	1290
7	1339
0	1182
0	1304
0	1350
0	1365
0	1293
0	1249
0	1160
0	1328
0	1309
0	1343
0	1340
0	1284
0	1181
0	1303
0	1330
1	238
0	254
0	256
0	227
1	245
0	235
0	225
6	45
0	19
0	12
0	15
0	19
0	19
0	18
0	15
0	18
0	16
3	12
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	50
0	38
5	45
2	25
0	722
0	452
4	814
84	814
0	7243
0	6871
0	6434
0	6806
26	0
0	225
0	223
0	199
8	224
0	210
0	199
0	222
0	228
0	221
2	224
0	206
0	210
0	186
0	221
0	177
0	224
0	84
0	217
0	213
0	206
0	226
0	224
0	223
0	200
0	223
0	200
0	220
0	201
0	197
0	196
0	197
0	198
0	222
0	223
0	225
0	206
0	185
0	160
12	82
0	96
0	65
0	62
0	70
0	51
0	24
0	25
0	8
0	7
0	559
0	560
0	557
0	511
4	83
4	577
0	568
0	565
0	585
70	522
44	373
0	21
0	0
0	0
0	0
0	0
0	2
0	6
0	6
0	5
0	1
0	1
0	1
0	1
0	5
0	5
0	1
23	3304
5	2331
0	3291
0	1171
0	3275
0	3294
6	3300
0	2773
0	3162
0	3287
0	3272
0	3126
0	2806
0	3554
6	3139
1	2608
0	1882
7	1015
870	18
37	1
5	1138
0	1170
0	1102
0	1157
0	1219
0	1151
0	1156
0	1119
0	1167
0	1138
0	1170
0	992
0	1038
0	397
0	1154
0	957
5	980
0	954
6	710
0	722
0	641
0	612
0	563
2	462
0	128
0	239
0	165
1	168
0	30
0	74
1	27
0	153
0	108
5	146
0	148
2	5
0	142
1	43
3	1228
0	1154
1	622
13	1289
0	1253
0	1132
0	1301
0	1250
0	1129
0	1079
3	1083
0	1044
0	1075
0	930
0	1026
0	801
0	758
1	143
0	363
2	375
2	317
2	187
0	2157
0	2139
0	1662
2	2108
0	1975
0	2275
0	2091
0	1663
3	2013
3	1258
0	2137
0	1675
0	1853
0	1457
0	1243
0	1894
0	1435
0	470
12	685
10	408
0	357
0	562
0	484
0	493
0	472
1	322
3	141
0	212
4	13
0	30
0	871
0	871
70	870
0	868
0	845
20	902
0	856
0	897
0	103
88	1
0	1694
3	754
0	1793
1	1685
0	1545
1	1693
17	1731
0	1606
9	375
0	453
0	3453
3	3356
2	3705
3	3525
0	3074
23	2641
3	3555
8	3558
2	1184
10	1206
1	1200
2	931
0	1122
0	926
1	1196
2	1023
0	1189
0	695
0	1254
10	909
0	1191
32	1214
1	291
113	3051
3	2475
0	2717
0	2816
0	2657
1	2881
1	1059
0	2840
8	2920
967	2782
3	2541
1	2587
0	2048
394	896
0	451
7	200
0	1033
9	1023
0	615
19	774
3	998
0	690
0	473
0	690
4	77
12	550
83	1586
1	1782
0	1789
28	1765
10	1906
0	868
70	639
15	0
2	714
0	1960
2	2063
69	3037
0	2842
10	186
18	84
0	2
0	345
0	438
4	460
0	444
0	277
0	263
0	907
0	917
0	975
0	1043
0	939
10	974
3	962
0	933
0	922
3	990
7	256
65	7
10	5
0	1578
0	1790
0	1913
0	1603
0	1453
44	1708
15	119
108	2
0	835
0	1007
0	1051
0	761
0	977
0	774
0	1008
0	1042
0	1017
0	854
0	789
0	997
0	1050
0	1026
0	801
0	1055
0	1008
0	976
0	1059
0	1059
0	950
0	1017
0	1014
0	1005
0	1006
0	1040
0	1052
0	854
1	999
0	866
0	1021
0	1024
0	1061
0	1062
0	876
0	1007
0	981
0	919
45	1055
0	974
0	995
0	686
0	1002
0	101
0	975
0	1068
0	977
0	1066
0	1012
0	1054
0	980
0	1030
0	1061
0	1007
0	1010
0	1000
0	859
0	951
0	881
0	973
0	1020
0	1044
0	965
0	1008
0	824
0	1030
0	995
0	992
0	1052
0	865
0	867
0	803
0	827
0	1015
0	1010
0	879
0	1054
0	804
0	939
0	963
0	985
0	988
0	1017
0	954
0	1062
0	1042
0	1008
0	792
0	994
0	837
0	1030
0	957
0	1049
0	1042
0	1021
0	1009
0	1056
0	1034
0	959
0	980
0	987
0	996
0	1059
