UniqueCount	AmbigCount
0	0
0	0
208	1143
0	1219
0	1205
5	1080
3	1064
0	124
5	1053
0	738
0	797
0	850
0	619
0	676
2	599
3	584
2	1307
0	1239
0	1192
0	921
0	1317
1	1176
0	1205
0	1233
0	1257
0	1243
0	1194
0	1175
0	1135
0	1258
0	1194
0	1080
0	1220
1	1155
0	1223
0	1185
0	1240
0	1114
1	1221
0	1272
0	1214
0	1106
0	1157
0	1182
0	1109
0	1265
0	1215
0	939
0	1244
0	1100
0	811
0	980
0	1086
0	1150
0	1100
0	825
0	1145
0	1091
0	1241
0	723
0	1021
0	1262
0	1201
0	1167
0	1222
0	1048
0	1173
0	1230
0	1218
0	1165
0	1161
3	1098
0	1216
0	1185
0	1241
0	1236
0	1150
0	1058
0	1161
0	1231
2	231
1	253
0	256
0	211
3	231
0	228
0	220
2	59
0	6
0	2
0	4
0	6
0	5
0	5
0	4
0	4
0	3
2	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	52
0	44
18	49
7	30
0	273
0	142
14	288
25	288
0	5999
0	5664
0	5249
0	5585
4	1
0	151
0	150
0	154
5	151
0	147
0	157
0	150
0	168
0	151
0	150
0	142
0	146
0	137
1	149
0	134
0	157
0	48
0	158
0	145
0	141
0	160
0	158
0	150
0	139
0	149
0	140
0	149
0	148
0	155
0	158
0	146
0	144
0	150
0	149
0	151
0	141
0	137
0	99
7	46
0	56
0	42
0	50
0	48
0	22
0	15
0	13
0	11
0	5
0	117
0	117
0	118
0	105
3	19
0	121
0	115
0	120
0	124
14	104
4	82
0	1
0	1
1	6
0	6
0	5
0	2
0	3
0	4
0	4
0	2
0	1
0	2
0	2
0	4
0	3
0	2
20	3049
8	2158
0	3043
0	1049
0	3014
0	3045
8	3048
0	2605
0	2923
0	3024
0	3019
0	2916
0	2576
0	3286
14	2922
1	2465
0	1765
1	906
868	6
64	2
6	973
0	994
0	949
0	987
0	1039
0	978
0	986
0	961
0	993
0	972
1	996
0	864
0	905
0	318
0	984
0	803
4	824
1	807
5	591
0	572
0	549
1	527
0	458
0	368
0	76
2	208
0	130
0	133
0	34
0	56
0	28
0	107
0	78
8	102
1	105
3	5
1	96
0	32
3	1221
0	1162
0	618
10	1295
0	1242
0	1116
0	1316
0	1271
0	1146
0	1069
2	1083
0	1026
0	1061
1	956
0	1057
0	815
0	774
4	151
1	304
2	312
2	262
2	169
0	1698
0	1687
0	1297
2	1660
0	1578
0	1787
0	1626
0	1304
0	1602
6	961
0	1691
1	1322
0	1452
0	1147
0	858
0	1439
0	1106
1	374
12	477
7	315
0	287
0	454
0	392
0	399
0	346
0	227
4	107
2	160
2	10
