UniqueCount	AmbigCount
0	1
0	0
0	16
0	17
0	17
0	14
0	15
1	0
0	15
0	11
0	12
0	14
0	11
0	11
0	12
0	12
2	1770
0	1702
0	1596
0	1237
0	1793
0	1629
0	1677
0	1683
0	1690
0	1670
0	1659
0	1633
0	1451
0	1694
0	1664
0	1521
0	1668
0	1530
0	1664
0	1620
0	1660
0	1566
0	1696
0	1720
0	1630
0	1548
0	1589
0	1600
0	1550
0	1716
0	1645
0	1300
0	1668
0	1510
0	1060
0	1244
0	1499
0	1584
0	1534
0	1189
0	1511
0	1453
0	1697
0	1029
0	1434
0	1706
0	1653
0	1615
0	1670
0	1495
0	1604
0	1661
0	1695
0	1605
0	1583
1	1451
0	1661
0	1639
1	1670
0	1681
0	1546
0	1485
0	1598
0	1652
0	193
0	215
0	206
0	164
4	183
0	200
1	188
7	66
0	18
0	12
0	13
0	17
0	17
0	15
0	13
0	12
0	16
13	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
41	253
0	192
47	236
2	141
0	122
0	72
8	129
8	129
0	10342
0	9775
0	9182
0	9750
7	0
0	198
0	198
0	196
5	198
0	192
0	206
0	193
0	219
0	199
5	196
0	185
0	187
0	176
0	196
0	168
0	202
0	66
0	211
0	190
0	185
0	208
0	212
0	196
0	180
0	193
0	180
0	193
0	194
0	200
1	205
0	185
0	183
0	193
0	194
0	193
0	182
0	175
1	141
1	58
0	65
0	49
0	52
0	56
0	27
0	14
0	14
0	12
0	6
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	1
1	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	4440
2	3169
0	4434
0	1684
0	4413
0	4433
7	4439
1	3869
0	4314
0	4419
0	4397
0	4301
0	3914
0	4880
9	4306
0	3607
0	2582
4	1338
780	7
0	0
3	1228
0	1237
1	1206
0	1230
0	1323
0	1243
0	1231
0	1224
0	1236
0	1225
0	1237
0	1089
1	1148
0	422
0	1227
0	992
5	1010
0	993
2	729
1	745
0	684
1	660
0	594
0	448
0	107
0	258
1	165
2	180
0	16
0	69
0	22
0	40
0	31
4	39
0	39
0	2
0	38
2	10
5	1850
0	1731
1	902
15	1932
0	1879
0	1724
0	1953
0	1873
0	1715
1	1596
2	1602
0	1526
0	1574
0	1411
0	1506
1	1187
0	1135
3	203
1	429
3	448
3	387
3	210
0	1649
0	1634
0	1271
0	1635
0	1543
0	1753
0	1617
0	1277
0	1577
4	929
0	1632
0	1308
0	1438
0	1093
0	901
0	1412
0	1100
0	319
19	509
7	378
0	322
0	455
0	386
0	395
2	366
2	238
1	108
0	144
5	9
0	34
0	686
0	685
47	686
0	685
0	663
30	691
0	676
1	687
0	81
41	2
0	1883
6	853
0	2036
0	1886
0	1725
1	1867
16	1942
1	1785
5	400
0	477
0	301
0	287
3	326
0	315
0	265
0	226
0	317
0	315
8	1477
19	1500
1	1497
0	1114
0	1383
1	1097
0	1480
1	1275
0	1478
0	934
0	1563
1	1181
0	1476
36	1482
0	314
120	2704
1	2274
0	2385
0	2521
0	2322
0	2540
0	980
0	2493
2	2547
735	2435
12	2279
0	2270
0	1757
392	753
0	376
4	172
0	911
4	894
0	538
20	648
0	873
0	617
0	422
0	610
4	69
8	486
63	1420
0	1654
0	1653
20	1596
10	1795
0	791
75	645
13	0
3	1386
0	3750
11	4131
123	5911
0	5621
12	360
9	116
0	1
0	613
2	723
3	756
0	702
0	480
0	459
0	1176
2	1186
0	1263
0	1349
1	1185
13	1266
1	1244
1	1216
0	1152
4	1267
0	304
8	1
7	1
0	1288
0	1418
0	1507
0	1243
0	1167
68	1379
22	118
34	0
0	688
0	807
0	857
0	646
0	807
0	644
0	825
0	843
0	838
0	698
0	654
0	825
0	850
0	832
0	672
0	857
0	823
0	797
0	860
0	862
0	764
0	827
0	830
0	836
0	839
0	852
0	854
0	706
3	814
0	713
0	827
0	826
0	861
0	873
0	729
0	831
0	787
0	765
46	851
0	792
0	806
0	576
0	819
0	73
0	806
0	883
0	803
0	873
0	841
0	854
0	815
0	841
0	866
0	813
0	830
0	813
0	706
0	769
0	739
0	797
0	835
0	860
0	795
0	836
0	688
0	829
0	809
0	817
0	861
0	724
0	720
0	670
0	691
0	836
0	832
0	728
0	865
0	679
0	763
1	801
0	810
0	823
0	847
0	788
0	858
0	849
0	816
0	652
0	812
0	704
0	848
0	792
0	860
0	852
0	845
0	824
0	864
0	841
0	794
0	788
0	807
0	813
0	869
0	748
0	826
0	651
0	780
0	763
0	822
0	794
2	62
0	819
0	801
0	776
0	821
0	856
0	783
0	785
0	784
0	761
0	794
0	703
0	629
0	854
0	775
0	800
0	837
0	769
0	813
0	828
0	811
0	795
0	826
0	811
0	99
0	849
0	822
0	864
1	661
0	70
0	771
1	691
23	880
0	838
0	697
0	702
8	15
2	129
2	13
0	12
0	5
0	0
0	18
1	4
0	17
0	17
0	10
0	9
3	7
0	944
0	520
0	902
0	902
0	870
3	934
0	917
0	827
0	619
0	826
0	841
0	773
2	767
3	735
0	684
0	676
0	675
0	675
65	961
0	5123
2	3729
0	5148
0	5288
0	4884
0	5023
6	1737
25	3269
0	2453
2	578
0	2435
2	1403
0	657
0	556
1	605
0	610
0	604
2	573
0	549
1	598
0	517
0	368
0	511
0	544
0	483
0	461
4	49
0	7
0	1938
0	2040
0	2179
0	2158
0	2158
0	2158
0	2116
7	1951
0	2159
0	2159
0	2036
0	2043
0	1488
0	2085
0	2019
0	2158
0	2159
0	2155
0	2158
0	1942
0	611
0	2157
0	2021
0	2069
0	2115
0	1061
0	1079
0	1317
0	1316
4	25
3	432
3	155
3	254
0	9017
0	10337
0	9908
0	10512
0	9692
0	10005
0	10514
0	8598
0	9904
0	10621
1	9910
0	10017
0	10307
0	10507
0	9905
0	9900
0	10511
0	10302
0	9681
0	10508
0	10518
0	10516
0	10305
0	10299
0	9910
0	9908
0	10020
0	9909
0	10511
0	9912
0	10488
0	10291
1	10487
0	10490
0	10492
0	10476
0	10490
0	10282
0	9686
0	10284
1	10436
0	10224
1	9941
0	9657
0	9828
0	10426
0	10434
0	10428
0	10428
0	10225
0	10431
0	4308
0	10418
0	9816
0	10420
0	10425
0	10224
0	10214
0	10409
0	10394
4	9494
0	9757
0	10377
0	9586
0	8565
0	10368
0	9766
0	9779
0	10275
0	10047
0	10046
0	9812
0	9659
4	8627
0	8289
0	8884
0	8847
0	8246
0	8254
0	8246
0	8038
0	8853
0	8858
0	8858
0	8849
0	7846
0	8611
0	8345
0	5247
0	5843
0	5841
0	5849
0	5849
0	5843
0	5848
0	5842
0	5846
3	5843
0	5563
0	5635
11	5835
0	5060
0	5835
0	5824
0	5821
0	5536
0	4940
0	1954
1	1214
0	2
0	2
0	10
7	28
0	31
2	30
0	4
2	15
0	0
3	4
0	3
0	1
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	2159
0	1986
0	1673
4	2147
1	230
0	1874
1	1648
7	87
1	2023
1	127
0	1746
0	268
0	387
0	290
1	388
0	291
0	426
0	418
0	327
1	175
10	134
0	288
2	1186
17	38
2	289
1	328
5	237
0	280
0	370
1	187
0	266
0	278
0	292
0	155
32	233
18	659
9	659
0	73
0	88
0	86
0	73
0	74
0	73
0	28
0	69
0	80
2	83
85	45
0	48
0	8
0	2746
0	1092
0	2789
2	2768
1	1902
0	705
0	1782
2	2781
1	1839
0	2331
0	1099
0	2784
0	1960
0	1761
0	316
0	2386
3	2315
0	1245
0	1121
0	1781
0	1781
0	1147
0	2391
0	2786
0	207
0	2764
0	283
0	1133
1	2884
0	841
0	2738
0	1834
0	1786
0	2782
0	772
0	1763
0	1143
0	1114
0	1103
20	1496
0	1762
0	1223
0	2509
0	1697
0	744
13	1169
0	502
50	703
20	502
0	506
0	138
37	630
0	196
0	81
1	28
0	20
3	0
3	18
0	18
0	18
0	15
0	673
0	629
0	717
0	428
0	669
0	636
0	658
0	677
0	668
0	594
0	603
0	638
0	544
0	503
1	106
3	103
0	202
41	41
4	41
0	3
0	3
0	3
0	0
0	3
0	0
0	0
0	3
0	3
0	0
0	3
0	0
0	4
0	4
0	4
0	4
0	4
0	3
0	3
0	3
0	3
0	0
0	654
0	612
0	629
0	686
0	626
0	190
1	380
0	665
0	654
0	626
0	611
0	605
3	39
0	23
0	1
0	1
0	1
0	1
1	0
0	0
0	0
1	129
0	156
39	159
0	129
0	0
0	108
2	970
0	961
1	970
0	960
0	976
1	919
0	690
5	667
0	114
0	85
0	1430
0	1763
0	1808
0	1963
1	1037
0	1433
0	1726
0	1695
0	1697
7	1294
0	1553
0	1517
0	1628
0	1715
0	1677
2	1514
3	1422
0	1622
0	1749
0	1319
4	128
1	1104
27	1119
3	978
52	549
0	560
0	298
0	637
0	466
0	449
0	554
1	574
0	378
0	471
0	499
0	392
0	458
0	290
0	224
0	171
0	148
0	123
0	55
0	58
0	83
0	147
0	122
0	78
0	148
0	102
0	61
0	78
0	143
0	75
0	1
0	1
0	43
1	44
0	30
0	35
2	57
7	27
28	38
26	34
0	52
0	52
12	16
22	1984
1	1433
0	1749
0	1845
0	1549
0	1724
0	479
0	1417
0	1709
2	99
5	1047
0	1079
0	1070
0	952
0	1050
0	1011
0	934
0	1044
1	937
0	939
0	897
0	960
0	929
0	816
0	496
0	882
1	774
0	868
0	868
0	744
0	819
0	692
0	693
0	434
0	133
0	32
0	264
0	238
0	261
0	245
1	261
0	260
0	201
0	273
0	255
0	250
0	51
0	191
0	567
9	567
0	551
5	568
0	566
4	565
7	328
45	18
1	18
2	18
0	309
0	320
0	324
0	307
1	330
0	307
0	331
0	327
0	314
0	338
0	331
0	328
0	322
0	320
0	323
0	322
0	330
0	324
0	317
0	324
0	329
0	324
0	205
0	313
0	309
0	272
0	207
3	8
0	6
0	9
0	53
0	49
1	53
0	0
0	4
0	6
0	4
0	47
0	15
0	44
0	4
0	49
0	0
0	4
0	28
0	53
0	2
3	4
0	0
0	4
0	49
0	52
0	28
0	29
0	4
0	39
0	1
0	28
0	40
0	29
0	31
1	9
0	4
0	8
0	4
0	9
0	0
1	1823
0	14187
1	10367
18	10580
1	7586
0	10059
0	3422
1	846
1	4279
9	4013
0	2084
1	2296
0	62
0	59
0	58
0	44
0	45
0	60
0	53
1	27
0	52
0	63
0	62
0	52
0	58
0	47
0	54
0	59
0	59
0	59
0	62
1620	3350
20	3044
1	665
0	3122
27	1260
0	0
7	348
0	321
0	331
0	334
0	443
0	486
0	533
0	519
0	500
2	493
0	497
0	468
0	308
1	423
0	257
0	0
0	0
2	15
0	13
0	3
0	5
1	1
1	1
35	410
21	139
0	1
0	16
0	16
20	312
7	141
0	18
0	376
0	49
0	108
0	143
9	216
4	66
0	80
0	64
0	67
3	69
1	47
0	56
0	63
0	44
0	19
1	46
0	12
0	16
0	45
0	34
1	552
0	562
4	552
0	552
0	499
0	556
0	535
0	552
0	554
0	521
0	554
0	555
0	554
0	507
0	554
0	554
0	538
0	554
0	551
0	538
0	552
0	554
0	268
0	549
0	361
0	476
0	123
0	4
0	63
0	63
0	0
17	698
31	645
0	296
0	482
0	556
0	433
0	539
0	2
0	1
0	1
0	0
0	552
0	475
2	391
0	412
0	541
0	184
0	505
0	543
5	163
7	543
0	503
0	438
0	439
0	435
0	412
1	474
0	128
1	181
47	85
821	218
0	207
0	167
0	92
1	812
38	812
0	499
0	498
0	498
2	341
1	430
0	430
3	393
2	395
0	399
7	112
0	399
2	196
17	178
2	618
0	1402
0	1545
0	1617
0	1770
0	1844
0	1569
0	866
2	1575
0	1446
0	1757
0	1752
2	1580
1	989
18	1544
0	1166
1	1272
0	327
58	277
0	263
9	347
2	145
11	111
0	148
0	232
2	154
0	227
0	242
0	216
50	171
1	122
8	125
0	113
0	112
0	113
0	130
0	138
0	84
0	100
0	110
0	116
0	90
0	60
0	61
0	37
2754	482
90	468
0	90
0	89
0	80
0	83
0	86
0	21
0	78
0	85
0	86
0	85
0	85
0	86
0	82
0	67
0	77
0	0
0	0
0	0
2	12
13	9
0	1
0	2
1	5
0	3824
0	2472
0	3836
0	3809
0	2477
1	3078
1	3125
0	3865
1	2974
0	3127
0	3220
0	3222
1	2358
0	2578
0	2479
0	3838
0	2617
0	2604
0	2629
0	3121
0	3835
0	2623
0	2715
0	3930
0	2643
6	3802
0	2253
0	3993
0	2172
0	3766
0	3064
2	2132
0	85
16	2664
1	2670
0	2671
0	2663
4	2704
4	2663
0	2672
0	2667
0	2226
0	2636
0	2497
0	208
0	1595
1	666
3	676
6	392
0	39
0	42
0	38
0	41
3	971
11	952
0	505
0	969
0	421
0	578
1	68
0	17
0	595
5	5
0	24
0	55
1	540
5	76
2	55
0	138
5	4
1	24054
2	23633
0	26491
0	23301
6	24966
1	24148
0	24884
0	24913
0	24912
0	24894
0	21991
0	23253
0	20812
0	23642
0	23549
0	22130
2	20453
0	23516
0	20990
0	22156
0	22704
0	25016
6	24110
0	18472
0	24893
0	21046
0	23688
4	24921
0	24515
0	24970
0	13594
0	24822
0	24863
1	23871
0	24858
0	24414
1	24789
0	24731
0	20633
0	6525
0	5492
1	3656
0	3634
0	1347
3	1502
0	1514
0	0
1	0
0	0
0	0
0	0
0	0
2	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	233
1	233
3	0
0	1055
0	1310
8	1390
801	1452
0	1053
0	1384
0	618
5	757
0	1047
0	1392
2	1391
0	1072
0	1436
0	603
3	604
0	322
0	604
0	308
0	164
3	322
1	308
0	604
0	308
0	218
0	296
100	406
0	231
0	220
0	280
13	275
0	342
0	193
0	193
1	190
0	206
170	93
1	175
0	33
0	21
0	454
0	448
0	446
1	472
0	444
0	471
0	471
0	455
0	455
0	449
0	472
0	457
2	456
0	460
0	474
0	449
0	454
0	461
0	462
0	462
0	447
0	256
1	309
0	24
3	4507
0	4560
0	4680
0	4279
0	4614
0	4522
0	2599
0	4585
0	4529
0	4590
0	4181
0	4676
0	3386
0	4044
0	4557
0	4100
0	3796
0	3360
0	2694
0	2820
0	2755
0	2826
0	2819
0	2818
0	2826
0	2760
0	2828
0	2761
0	2766
0	2829
0	2828
0	2823
0	2819
0	2817
0	558
0	2822
0	2825
0	2571
1	2768
0	2828
1	2666
19	2756
0	2823
0	2626
0	2819
0	2824
0	2819
0	2822
0	2824
0	2754
0	2756
0	2825
0	2822
0	2818
0	2823
0	2766
0	2819
0	2823
0	1487
0	942
0	943
0	948
0	976
0	952
0	673
0	939
0	936
0	938
0	878
0	512
0	511
0	504
0	509
0	507
2	423
0	408
0	414
0	352
10	184
684	884
4	491
0	792
12	725
0	734
0	594
0	618
1	542
2	471
0	295
0	416
0	412
0	400
0	479
0	401
0	305
9	91
0	232
0	199
0	179
0	200
144	262
0	199
0	199
1	14
0	0
0	0
1	0
0	0
0	0
0	0
0	2171
0	2377
0	2377
1	2349
2	2212
0	1540
0	2379
0	2219
0	2363
0	2369
0	2365
0	2279
0	2270
0	2307
0	2293
0	2200
0	2292
0	1771
2	273
0	1986
0	248
0	103
0	2411
0	1557
0	2362
0	1722
0	1514
0	1841
1	1792
0	2366
0	1544
0	1483
0	154
0	1714
0	1679
2	1648
0	1647
0	2346
0	1519
2	13
2	133
0	1977
0	1959
0	1951
0	17
0	433
0	2672
2	9783
5	8864
0	8877
0	9237
0	9401
2	8866
0	8133
0	7899
0	7880
0	10472
0	6266
2	1053
0	2295
3	1729
21	2534
2	91
0	53
1	128
5	134
0	31
67	150
27	170
0	103
6	24
1021	826
11	586
0	681
0	540
0	275
0	213
2	249
124	453
0	578
2	521
0	624
0	548
0	493
1	134
171	403
0	8
41	393
0	6
0	0
0	6
0	4
0	660
0	2513
0	982
2	1077
0	3121
2	1254
5	719
1	805
0	3441
0	3090
0	3110
0	3109
0	2693
0	1157
0	695
36	3363
0	3125
0	1929
0	1099
2	838
0	931
0	1008
0	611
0	894
0	475
0	359
0	333
0	237
2	130
0	119
1	39
0	28
1	339
0	699
1	43
2	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
29	884
2	784
0	701
2	767
0	105
1	80
0	249
1	75
7	2579
1	2544
0	2529
0	2576
0	2556
0	2371
0	2488
0	2525
0	2459
0	2713
3	2498
1	2363
0	2381
0	2098
0	1738
0	2421
0	211
1	3966
0	3908
0	3867
3	3964
0	3883
1	3828
0	4005
2	3928
0	3923
13	3854
0	3816
0	2533
0	3966
0	3729
0	3843
0	0
572	138
3	118
2	38
25	29
0	108
0	111
0	107
0	114
0	38
1	245
18	608
0	598
7	694
0	577
0	17
0	389
0	391
0	359
0	399
0	401
0	361
0	387
0	387
0	94
0	420
0	391
0	387
0	389
3	419
0	421
3	177
0	388
0	149
0	368
0	397
1	400
0	77
4	75
4	1226
0	490
0	1062
0	1229
0	1277
0	1277
0	1022
1	1109
0	1189
0	1042
0	1084
0	1050
0	1002
0	1191
0	1292
0	1022
0	1054
0	1282
0	580
0	1284
0	1296
0	827
0	1281
0	1281
0	992
0	1281
0	1275
0	1275
0	1195
0	1275
0	1275
0	1272
0	1274
0	1042
0	859
3	1201
0	1016
0	1247
0	978
0	1016
0	931
0	954
0	691
0	860
0	581
0	463
0	72
0	75
0	60
0	72
5	72
0	72
0	60
0	72
0	60
0	37
0	74
0	65
0	75
0	59
119	77
1	305
4	286
2	178
0	336
0	174
2	412
0	462
1	423
0	304
0	132
0	173
0	248
0	2
0	2
1	3
0	2
0	2
0	1448
0	312
0	1402
10	1463
0	1217
0	540
0	520
1	556
3	576
1	539
0	491
0	547
0	533
2	408
0	413
0	252
2	126
5	105
5	0
0	612
0	624
0	641
0	588
18	318
7	312
0	0
3	0
0	0
0	2
0	0
0	2
0	2
38	2734
0	2230
3	372
11	964
0	7754
0	8440
7	7431
0	8414
1	8051
2	8198
0	7994
1	814
0	8028
0	7129
0	8212
0	7870
1	8045
1	7865
0	8363
0	8698
2	8189
0	8179
0	8293
0	8297
0	7486
0	7612
0	8027
0	1319
0	8396
0	3542
0	3540
1	3554
0	3606
1	2010
0	213
0	165
0	286
0	3514
0	3583
0	3686
0	3595
2	3663
0	3613
0	3291
0	3552
0	3552
0	3550
0	3650
0	3260
0	3510
0	3560
0	3676
0	3581
0	3598
0	3630
0	3595
0	3672
0	3553
0	3613
0	3552
0	3406
0	227
0	3331
0	3522
0	3528
0	3559
0	3598
0	3539
0	3579
0	3515
0	3734
0	3587
0	3590
0	3624
0	3589
0	3552
5	228
3	3552
0	3606
0	3506
0	3551
0	3455
0	3591
0	3546
2	3553
5	3662
0	3675
0	3556
0	1828
0	3522
0	3522
1	3524
0	3524
0	3523
0	3292
0	3522
0	358
2	244
0	338
0	372
0	307
0	357
0	359
0	2
0	2
0	0
0	2
0	4
0	1
0	1
0	4
0	1
0	4
0	4
0	4
0	4
0	4
0	0
0	1
4	3291
24	3289
0	2412
2	916
0	523
0	7
5	614
2	1752
0	1829
1	1825
1	1821
157	2235
0	1994
13	1994
1	1991
9	813
12	66
1	568
2	0
1	0
3	2
0	2
1	0
0	0
0	1
1	1
0	0
1	2
0	0
0	0
0	0
0	0
0	3
0	0
0	1
0	2
0	2
0	1
0	1
0	0
0	1
0	1
0	2
0	1
0	0
0	0
0	1
0	3
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
0	2124
0	1652
0	914
0	2078
0	1749
0	139
0	2070
0	1848
1	608
0	336
0	1102
1	893
0	315
0	639
2	361
0	955
0	24
2	125
2	955
2	86
30	963
1	963
0	26
0	39
0	21
4	6
0	1
0	118
8	118
0	68
0	130
0	36
5	132
0	65
0	240
0	235
1	215
0	45
2	238
3	233
3	220
0	237
2	193
3	220
0	232
0	9
0	10
0	10
0	10
0	1
0	10
0	8
3	5
0	0
2	4
0	1
0	1
0	1
0	1
0	882
5	824
27	970
0	906
0	228
0	228
0	0
0	0
0	0
0	0
0	0
0	0
58	417
2	210
9	339
0	369
1	399
0	78
0	254
0	174
0	174
0	126
2	34
3	531
1	1347
0	1364
1	576
0	1402
0	686
0	38
3	19
0	5
0	6
0	13
0	2015
0	1963
0	1980
0	419
1	38
0	468
0	2115
63	2154
2	1992
0	1888
0	2026
0	2187
0	2125
1	2152
0	2082
0	2055
0	2166
0	2064
2	48
0	46
0	45
0	47
0	45
0	48
0	45
0	45
0	44
2	0
0	0
0	1247
0	108
0	2352
0	2215
0	2400
0	142
0	847
0	836
0	1392
0	1414
0	1406
0	108
0	1394
0	1418
0	98
0	2511
0	2356
0	1459
