Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR20079521_1	(1, 1.8479289527496743)	(2, 2.0075958015446136)	(3, 1.8482160200794029)	(4, 1.8482925713673306)	(5, 1.8479289527496743)	(6, 1.8514885876383065)	(7, 1.8479289527496743)	(8, 1.8479289527496743)	(9, 1.8479289527496743)	(10, 1.847976797304629)	(12, 1.8479289527496743)	(14, 1.8479289527496743)	(16, 1.8479289527496743)	(18, 1.8486370521630042)	(20, 1.8479576594826475)	(22, 1.850014975345701)	(24, 1.8575839839395396)	(26, 1.863995154303474)	(28, 1.8712866644785757)	(30, 1.8777456793974647)	(32, 1.8850658963055391)	(34, 1.8896781114031753)	(36, 0.00022433666574070895)	(38, 0.00014631596874925014)	(40, 0.00046824467071717823)	(42, 9.755715898334124e-06)	(44, 9.756385969263287e-05)	(46, 0.0014050341789199794)	(48, 0.000995339080798504)	(50, 0.001454213549600589)	(52, 2.9285458247136466e-05)	(54, 0.002040657115024421)	(56, 9.766801022037126e-06)	(58, 9.771680770133521e-06)	(60, 0.0004107477427944577)	(62, 0.0013216112614593486)	(64, 2.9398832101995918e-05)	(66, 8.830604284138233e-05)	(68, 0.0014351845116460308)	(70, 0.0)	(72, 0.00022743770950844875)	(74, 9.924920950485859e-06)	(76, 4.982733830729756e-05)	(78, 3.0042359727215377e-05)	(80, 0.0012894199866545033)	(82, 0.0)	(84, 0.00016359304308314812)	(86, 0.0)	(88, 0.0009057575886609145)	(90, 1.0517660308600774e-05)	(92, 5.3186447965410936e-05)	(94, 0.002013554126542294)	(96, 0.0)	(98, 0.0007418771199700731)	(100, 1.4374873411271021e-05)
SRR20079521_2	(1, 0.08213953194628779)	(2, 0.09318205522984045)	(3, 0.08173763768466802)	(4, 0.08173763768466802)	(5, 0.08175677550664992)	(6, 0.08173763768466802)	(7, 0.08177591332863181)	(8, 0.08204384283637832)	(9, 0.08173763768466802)	(10, 0.08180462006160465)	(12, 0.08173763768466802)	(14, 0.08173763768466802)	(16, 0.08477098246879818)	(18, 0.08175677550664992)	(20, 0.08173763768466802)	(22, 0.08382366028069443)	(24, 0.09096206787994078)	(26, 0.09656944972063564)	(28, 0.1032389806813256)	(30, 0.10971713342219662)	(32, 0.11439633089676962)	(34, 0.11939130243404389)	(36, 4.790378773333457e-05)	(38, 0.005001394066736993)	(40, 0.0004695055656052104)	(42, 9.582283354634748e-06)	(44, 0.001197859339115129)	(46, 0.0015621278865224303)	(48, 5.75074488919321e-05)	(50, 0.0)	(52, 0.0011217848997589312)	(54, 0.00016302664919916034)	(56, 9.592419992982186e-06)	(58, 1.9193861649493598e-05)	(60, 0.0011141136687916784)	(62, 0.0)	(64, 0.0)	(66, 0.0007129391126875416)	(68, 0.0009844395812271232)	(70, 0.0)	(72, 0.0)	(74, 0.001801964491948774)	(76, 9.778379865220678e-06)	(78, 4.911986051531449e-05)	(80, 0.0036555701997917312)	(82, 0.0005868399840538667)	(84, 0.00039085761978934175)	(86, 1.0106030450278229e-05)	(88, 0.0016112010698375102)	(90, 3.08938040931201e-05)	(92, 0.0)	(94, 0.0034543300184754)	(96, 0.0025073358244514965)	(98, 3.293813789507512e-05)	(100, 0.0016097027844778741)
SRR20079522_1	(1, 87.59950587986319)	(2, 87.60765957547994)	(3, 87.59952490277509)	(4, 87.59952490277509)	(5, 87.59950587986319)	(6, 87.5995653264629)	(7, 87.59950587986319)	(8, 87.59950587986319)	(9, 87.59950587986319)	(10, 87.59950825772717)	(12, 87.59950587986319)	(14, 87.59950587986319)	(16, 87.59950587986319)	(18, 87.59952965850306)	(20, 87.59950706879516)	(22, 87.59954035889102)	(24, 87.59971513189417)	(26, 87.5999172503332)	(28, 87.60010391265631)	(30, 87.6002287505157)	(32, 87.6004998270104)	(34, 87.600579485454)	(36, 6.712128874408589e-05)	(38, 6.712253093365811e-05)	(40, 0.00020137110710094936)	(42, 9.589295277895379e-06)	(44, 3.835807493096505e-05)	(46, 0.0010356958322448938)	(48, 0.0006137690454213068)	(50, 0.0002589554466194997)	(52, 9.591550534570682e-06)	(54, 0.0015923036864612077)	(56, 0.0)	(58, 9.594279967037892e-06)	(60, 0.00031667795991451996)	(62, 0.0008447116634330848)	(64, 9.601680063570802e-06)	(66, 1.9210494770134904e-05)	(68, 0.001037956133667222)	(70, 0.0)	(72, 8.663529313917788e-05)	(74, 9.635189562237687e-06)	(76, 2.8935949889107794e-05)	(78, 0.0)	(80, 0.0007350988214624868)	(82, 0.0)	(84, 3.8838514795774954e-05)	(86, 0.0)	(88, 0.00042926046129695)	(90, 0.0)	(92, 3.925114314048004e-05)	(94, 0.0015256470121335199)	(96, 0.0)	(98, 0.00019939589027124523)	(100, 0.0)
SRR20079522_2	(1, 7.006925528866674)	(2, 7.019466383542328)	(3, 7.006654452371978)	(4, 7.006654452371978)	(5, 7.006680608875852)	(6, 7.0067495669315205)	(7, 7.006673475283886)	(8, 7.006939796050606)	(9, 7.006654452371978)	(10, 7.006747189067533)	(12, 7.006673475283886)	(14, 7.0066568302359675)	(16, 7.010176068939032)	(18, 7.006666341691921)	(20, 7.006658019167962)	(22, 7.0068565708110055)	(24, 7.007292908852906)	(26, 7.007055122454051)	(28, 7.0075176169998254)	(30, 7.008122783384914)	(32, 7.007770859514606)	(34, 7.0076686113630995)	(36, 2.6849098363167732e-05)	(38, 0.006295487019272156)	(40, 0.0006891296157428606)	(42, 2.4292193872265966e-05)	(44, 0.001343745215065207)	(46, 0.0017771755326246213)	(48, 4.602777019029875e-05)	(50, 0.0)	(52, 0.0011967389018353051)	(54, 0.0002135224482478802)	(56, 8.950133372969638e-06)	(58, 1.9179146345402157e-05)	(60, 0.0010817308245566093)	(62, 1.5344204847385197e-05)	(64, 0.0)	(66, 0.0007634275883369799)	(68, 0.0015780983278283404)	(70, 1.1510460719491275e-05)	(72, 3.837160525768758e-06)	(74, 0.0021170330131535164)	(76, 1.0234508932142084e-05)	(78, 4.222308644492424e-05)	(80, 0.004348442682931292)	(82, 0.0007692643439320724)	(84, 0.0006145255008558868)	(86, 7.683526209903743e-06)	(88, 0.0016947091934745727)	(90, 3.587834126022571e-05)	(92, 0.0)	(94, 0.0041904538179419635)	(96, 0.003241718336496906)	(98, 3.853756121209879e-06)	(100, 0.000152760485776778)
SRR20079523_1	(1, 71.03916744909277)	(2, 71.0704644932362)	(3, 71.039219589108)	(4, 71.03923262411182)	(5, 71.03916744909277)	(6, 71.03927172912323)	(7, 71.03916744909277)	(8, 71.03916744909277)	(9, 71.03916744909277)	(10, 71.03917396659467)	(12, 71.03916744909277)	(14, 71.03916744909277)	(16, 71.03916744909277)	(18, 71.03917396659467)	(20, 71.03916744909277)	(22, 71.03948680668607)	(24, 71.04065995702881)	(26, 71.04173534484298)	(28, 71.04281725015906)	(30, 71.04371014791992)	(32, 71.04471384321315)	(34, 71.04570450350258)	(36, 2.2510663864239087e-05)	(38, 0.0)	(40, 2.2512478103800982e-05)	(42, 0.0)	(44, 0.0)	(46, 0.0002701870842918408)	(48, 0.00018013924313145955)	(50, 0.00015764061542896264)	(52, 0.0)	(54, 0.0006532739499803905)	(56, 0.0)	(58, 0.0)	(60, 6.764834944792181e-05)	(62, 0.0002481948898477234)	(64, 0.0)	(66, 0.0)	(68, 0.0002940548443952242)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.00016060320729193624)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 4.6833099011727945e-05)	(90, 0.0)	(92, 0.0)	(94, 0.0006704295322293434)	(96, 0.0)	(98, 7.443018114073185e-05)	(100, 0.0)
SRR20079523_2	(1, 1.0288658855831685)	(2, 1.0394242386677914)	(3, 1.0286312555146213)	(4, 1.0286312555146213)	(5, 1.028683395529854)	(6, 1.0287355355450867)	(7, 1.0286703605260457)	(8, 1.028826780571744)	(9, 1.0286312555146213)	(10, 1.028683395529854)	(12, 1.0286442905184296)	(14, 1.0286312555146213)	(16, 1.0315054738543241)	(18, 1.0286508080203336)	(20, 1.0286377730165255)	(22, 1.0291135506555238)	(24, 1.0301563509601779)	(26, 1.030547401074423)	(28, 1.0316227888885978)	(30, 1.032763351721813)	(32, 1.0331413668322502)	(34, 1.0337279420036183)	(36, 1.3171273978304277e-05)	(38, 0.005637354639723975)	(40, 0.0005861322299822178)	(42, 3.2929108765768266e-05)	(44, 0.0009681259991620112)	(46, 0.0011657180114958237)	(48, 2.6344406084793817e-05)	(50, 0.0)	(52, 0.0009089397783925783)	(54, 0.00013173487986569365)	(56, 1.3174042472717712e-05)	(58, 6.587491605065385e-06)	(60, 0.0008037715596897231)	(62, 1.3178450518641214e-05)	(64, 0.0)	(66, 0.0005536692717245321)	(68, 0.0008900530049639904)	(70, 0.0)	(72, 0.0)	(74, 0.0015776090931539884)	(76, 6.6043833688682186e-06)	(78, 1.9825468470863597e-05)	(80, 0.00324733151689998)	(82, 0.0004303063576043111)	(84, 0.0006295646752453579)	(86, 0.0)	(88, 0.001308847911540484)	(90, 3.992573015676239e-05)	(92, 0.0)	(94, 0.003271479449133602)	(96, 0.0032850588032216324)	(98, 2.0199691456446236e-05)	(100, 0.0005369499609887956)
SRR20079524_1	(1, 89.54572261911179)	(2, 89.54485782009185)	(3, 89.54437909206295)	(4, 89.54445630626115)	(5, 89.5453983194793)	(6, 89.54437909206295)	(7, 89.54437909206295)	(8, 89.54437909206295)	(9, 89.54437909206295)	(10, 89.54438681348277)	(12, 89.54437909206295)	(14, 89.54437909206295)	(16, 89.54437909206295)	(18, 89.54437909206295)	(20, 89.54437909206295)	(22, 89.54454124187919)	(24, 89.54516667688468)	(26, 89.54576122621089)	(28, 89.54631716843798)	(30, 89.54696576770293)	(32, 89.54763753122735)	(34, 89.54838650894997)	(36, 0.0)	(38, 0.0003694437507111792)	(40, 7.38953567852564e-05)	(42, 7.390152769238046e-05)	(44, 7.390862824107812e-05)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0013312683881446113)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.001389702765740121)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0007193985827847919)	(94, 0.0)	(96, 0.0009792632839104593)	(98, 0.0008391606044306002)	(100, 0.0)
SRR20079524_2	(1, 0.39947537585169185)	(2, 0.14049895506025564)	(3, 0.1340747337693053)	(4, 0.1340747337693053)	(5, 0.1340747337693053)	(6, 0.1340747337693053)	(7, 0.1340747337693053)	(8, 0.1340747337693053)	(9, 0.1383215146707749)	(10, 0.1340747337693053)	(12, 0.1340747337693053)	(14, 0.13409789802876784)	(16, 0.1340747337693053)	(18, 0.1340747337693053)	(20, 0.1340747337693053)	(22, 0.13429865494411006)	(24, 0.13625217415878604)	(26, 0.13527927526135847)	(28, 0.1358120532289974)	(30, 0.1365147024326951)	(32, 0.13697026620212546)	(34, 0.1382288576329246)	(36, 0.0003634082810076956)	(38, 7.732149077380641e-06)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.000618601485865304)	(50, 3.093058372816223e-05)	(52, 0.0)	(54, 0.0)	(56, 1.5466383776196478e-05)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0007503430111852937)	(66, 0.0)	(68, 0.0023522711797258986)	(70, 0.00015478781145049025)	(72, 0.0)	(74, 0.00026328060958443633)	(76, 1.5491963969719716e-05)	(78, 0.00010848188894864002)	(80, 0.0)	(82, 7.756008385796265e-06)	(84, 7.760171586705988e-05)	(86, 1.552975890049307e-05)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 7.788883860731641e-05)	(96, 0.0)	(98, 2.3476290902546006e-05)	(100, 0.0)
SRR20079525_1	(1, 14.802555183345344)	(2, 14.94338348311596)	(3, 14.802903169045251)	(4, 14.80288803923221)	(5, 14.802555183345344)	(6, 14.80412868390144)	(7, 14.802555183345344)	(8, 14.802555183345344)	(9, 14.802555183345344)	(10, 14.802570313158384)	(12, 14.802555183345344)	(14, 14.802555183345344)	(16, 14.802555183345344)	(18, 14.803001512830004)	(20, 14.802555183345344)	(22, 14.804453974881786)	(24, 14.812162614625354)	(26, 14.819001290119157)	(28, 14.825068345147951)	(30, 14.830568032187768)	(32, 14.836907423851272)	(34, 14.840183028374302)	(36, 2.6651230274091912e-05)	(38, 3.553732885444532e-05)	(40, 0.00037316870788469054)	(42, 0.0)	(44, 1.7772318121650806e-05)	(46, 0.0012619473981221867)	(48, 0.0008177073459183826)	(50, 0.0003733718653098333)	(52, 0.0)	(54, 0.002036814216216101)	(56, 0.0)	(58, 0.0)	(60, 0.00045445407768277614)	(62, 0.001204378585256622)	(64, 0.0)	(66, 0.0)	(68, 0.0013893399263936671)	(70, 0.0)	(72, 3.6078804045371986e-05)	(74, 0.0)	(76, 0.0)	(78, 9.138668603820713e-06)	(80, 0.0009468776800430453)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.000664794668194808)	(90, 0.0)	(92, 0.0)	(94, 0.0018638588450647718)	(96, 0.0)	(98, 0.00021476901030451485)	(100, 0.0)
SRR20079525_2	(1, 0.18037763105557528)	(2, 0.19128622625697353)	(3, 0.1802414627382208)	(4, 0.1802414627382208)	(5, 0.1802414627382208)	(6, 0.18027172236429959)	(7, 0.1802414627382208)	(8, 0.18031711180341775)	(9, 0.1802414627382208)	(10, 0.18027928727081927)	(12, 0.1802414627382208)	(14, 0.1802414627382208)	(16, 0.18313882193526346)	(18, 0.1802414627382208)	(20, 0.1802414627382208)	(22, 0.1821326893681442)	(24, 0.18947821359876674)	(26, 0.19540910031020658)	(28, 0.20111303982605555)	(30, 0.2064387340159199)	(32, 0.21036492049964092)	(34, 0.21396581600301506)	(36, 0.0)	(38, 0.003912160473183391)	(40, 0.00024262598961075513)	(42, 0.0)	(44, 0.0009857687597292534)	(46, 0.000910005740619547)	(48, 7.584197293488186e-06)	(50, 0.0)	(52, 0.0008876651417540536)	(54, 0.0)	(56, 0.0)	(58, 2.2782636259340217e-05)	(60, 0.0007751893209919141)	(62, 0.0)	(64, 0.0)	(66, 0.0006480196595441937)	(68, 0.0002749153909701596)	(70, 7.654310517313515e-06)	(72, 7.675956723570069e-06)	(74, 0.0018250250671428263)	(76, 0.0)	(78, 3.87952943790817e-05)	(80, 0.0034696814169711083)	(82, 0.00014115034393633806)	(84, 0.00020521048360376128)	(86, 0.0)	(88, 0.0014414618729730944)	(90, 8.072800515044674e-06)	(92, 0.0)	(94, 0.003371276640794174)	(96, 0.0014377781955368372)	(98, 0.0)	(100, 0.0007093372672343659)
SRR20079526_1	(1, 11.883003774010202)	(2, 11.852674309292201)	(3, 11.841557716763736)	(4, 11.843262763684011)	(5, 11.85522943129967)	(6, 11.841557716763736)	(7, 11.841557716763736)	(8, 11.841557716763736)	(9, 11.841557716763736)	(10, 11.841834872581334)	(12, 11.841557716763736)	(14, 11.841557716763736)	(16, 11.841557716763736)	(18, 11.841557716763736)	(20, 11.841557716763736)	(22, 11.843199105987392)	(24, 11.849580545236398)	(26, 11.85513296540556)	(28, 11.860805355849118)	(30, 11.866111959374402)	(32, 11.870835360463715)	(34, 11.875390803168864)	(36, 0.0)	(38, 0.0015682672165508722)	(40, 0.00015894955728574557)	(42, 0.00046521045604130804)	(44, 0.0006592347564038361)	(46, 0.00014508872659260225)	(48, 0.0)	(50, 0.0)	(52, 0.004358895128375996)	(54, 4.728804350081642e-05)	(56, 6.678164350926919e-06)	(58, 0.0)	(60, 0.0)	(62, 7.810632204119179e-06)	(64, 0.0)	(66, 0.0005385888960855477)	(68, 0.0)	(70, 5.618176752425063e-07)	(72, 0.0)	(74, 0.0)	(76, 4.998169023013694e-05)	(78, 2.624764215576062e-05)	(80, 0.0)	(82, 4.042955034184802e-06)	(84, 0.004980388795369289)	(86, 6.980638337257468e-05)	(88, 0.0)	(90, 0.0)	(92, 0.0021526699079793946)	(94, 0.0)	(96, 0.003234246227173344)	(98, 0.003266997366739152)	(100, 0.0)
SRR20079526_2	(1, 0.32778719079240975)	(2, 0.06509244316839163)	(3, 0.05893919227804327)	(4, 0.05893919227804327)	(5, 0.05893919227804327)	(6, 0.05893919227804327)	(7, 0.05893919227804327)	(8, 0.05893919227804327)	(9, 0.0631709600796023)	(10, 0.05893919227804327)	(12, 0.05893919227804327)	(14, 0.05895535153949333)	(16, 0.05893919227804327)	(18, 0.05893919227804327)	(20, 0.05893919227804327)	(22, 0.06055511842304961)	(24, 0.0681950213668038)	(26, 0.07191556889703354)	(28, 0.07738327536222772)	(30, 0.08259243364422088)	(32, 0.08708617735110669)	(34, 0.09223706435696172)	(36, 0.00026173884634094114)	(38, 8.823156114409689e-06)	(40, 0.0)	(42, 0.0)	(44, 4.902674315688396e-07)	(46, 0.0)	(48, 0.0006168703185402601)	(50, 4.168713198324014e-05)	(52, 0.0)	(54, 0.0)	(56, 2.7483523173888347e-05)	(58, 0.0)	(60, 0.0)	(62, 1.4754965106007612e-06)	(64, 0.0007192714214721838)	(66, 1.4786350833893012e-06)	(68, 0.0022501678678052543)	(70, 0.00014893422618263895)	(72, 0.0)	(74, 0.0002085473193494309)	(76, 9.988692400654762e-07)	(78, 0.00011682875729130532)	(80, 0.0)	(82, 5.573105264031992e-06)	(84, 6.11850101681074e-05)	(86, 8.727804602485568e-06)	(88, 0.0)	(90, 0.0)	(92, 1.051836755734906e-06)	(94, 9.39717968339309e-05)	(96, 0.0)	(98, 3.0244576119186243e-05)	(100, 0.0)
SRR20079527_1	(1, 10.302292208578816)	(2, 10.442409275692361)	(3, 10.302616442362604)	(4, 10.302576040992069)	(5, 10.302292208578816)	(6, 10.30523946298887)	(7, 10.302292208578816)	(8, 10.302292208578816)	(9, 10.302292208578816)	(10, 10.302358436141908)	(12, 10.302292208578816)	(14, 10.302292208578816)	(16, 10.302292208578816)	(18, 10.302950648636589)	(20, 10.302301925364134)	(22, 10.303796520369058)	(24, 10.309689494959906)	(26, 10.31477597636931)	(28, 10.320247805028059)	(30, 10.324780429674304)	(32, 10.330678262657809)	(34, 10.332984209236837)	(36, 0.0001694000500734)	(38, 0.0001320476711942942)	(40, 0.0004700364739462077)	(42, 8.27173049990092e-06)	(44, 0.00011466954708201673)	(46, 0.0017609533573833785)	(48, 0.001136048413533354)	(50, 0.00117844538138493)	(52, 3.367570461410492e-05)	(54, 0.002639464952281231)	(56, 4.853668961458511e-06)	(58, 1.142494505308348e-05)	(60, 0.0005350172383583079)	(62, 0.0015086830889504592)	(64, 1.774531954031242e-05)	(66, 6.731849147178412e-05)	(68, 0.0017386644598381673)	(70, 0.0)	(72, 0.00015748747828432658)	(74, 2.193335721414179e-05)	(76, 2.720106055430362e-05)	(78, 1.2773348274125274e-05)	(80, 0.001357074995065447)	(82, 0.0)	(84, 0.00011900115228167728)	(86, 1.778824496087778e-06)	(88, 0.0010039492083043777)	(90, 5.118013226282881e-06)	(92, 5.1962753851651e-05)	(94, 0.002518304898031505)	(96, 0.0)	(98, 0.0006512742360894979)	(100, 7.76181911908198e-06)
SRR20079527_2	(1, 0.10655171075486683)	(2, 0.12036181974134827)	(3, 0.10626992398062778)	(4, 0.10626992398062778)	(5, 0.10629856292682993)	(6, 0.1063379414778579)	(7, 0.10628015217569997)	(8, 0.10652256039891106)	(9, 0.10626992398062778)	(10, 0.10633947570711873)	(12, 0.10627580519279428)	(14, 0.10627017968550458)	(16, 0.11014768843737477)	(18, 0.1062768280123015)	(20, 0.10627222532451903)	(22, 0.10783355930229002)	(24, 0.11351941294292477)	(26, 0.11761478224983275)	(28, 0.12245476415799675)	(30, 0.12717303054480159)	(32, 0.1300954815818053)	(34, 0.13322607638852824)	(36, 2.6117509666263167e-05)	(38, 0.0059757332379216715)	(40, 0.0005733471850667226)	(42, 1.9718451246257337e-05)	(44, 0.0013890591671519303)	(46, 0.0015125807495241243)	(48, 2.817435978147229e-05)	(50, 0.0)	(52, 0.0012584466280525948)	(54, 0.0001347807048875586)	(56, 7.432349175229265e-06)	(58, 1.5638689822254265e-05)	(60, 0.0011411855293981218)	(62, 1.2319595500865242e-05)	(64, 0.0)	(66, 0.0007761320380494877)	(68, 0.0008988657811094501)	(70, 6.698389776915462e-06)	(72, 4.129337690520995e-06)	(74, 0.0021794252430506512)	(76, 5.442625031338505e-06)	(78, 4.4177371272506365e-05)	(80, 0.004510794388333986)	(82, 0.00046759375760134394)	(84, 0.0005179655632186809)	(86, 3.96732204640438e-06)	(88, 0.0018647574544730296)	(90, 3.054264318429303e-05)	(92, 0.0)	(94, 0.004424674272471224)	(96, 0.0028435785563279037)	(98, 3.664075991132203e-06)	(100, 0.0018061413162225371)
SRR20079528_1	(1, 5.452206949289363)	(2, 5.603930575262624)	(3, 5.452456566127515)	(4, 5.4523914486914755)	(5, 5.452206949289363)	(6, 5.455929496049651)	(7, 5.452206949289363)	(8, 5.452206949289363)	(9, 5.452206949289363)	(10, 5.452234081554379)	(12, 5.452206949289363)	(14, 5.452206949289363)	(16, 5.452206949289363)	(18, 5.45267362424765)	(20, 5.4522123757423655)	(22, 5.453704650318284)	(24, 5.459516381484855)	(26, 5.464389336281851)	(28, 5.4700002886873)	(30, 5.474292613012938)	(32, 5.479664801486241)	(34, 5.4822640724748375)	(36, 0.00012057171663120327)	(38, 6.890272468360299e-05)	(40, 0.0002641466009041164)	(42, 5.742752043931594e-06)	(44, 7.466229811817125e-05)	(46, 0.001171781973650759)	(48, 0.0008043466895101127)	(50, 0.0010517934716731039)	(52, 3.450191511505325e-05)	(54, 0.001766345615610859)	(56, 5.758276312961857e-06)	(58, 1.7299553533122416e-05)	(60, 0.0003814752387312503)	(62, 0.0010897915802586574)	(64, 1.7443796523695565e-05)	(66, 2.334259003193208e-05)	(68, 0.0012433702559559781)	(70, 0.0)	(72, 0.00010712488821815483)	(74, 6.002346917644799e-06)	(76, 1.817086830645024e-05)	(78, 6.117422081630269e-06)	(80, 0.0009218076933451424)	(82, 0.0)	(84, 6.988506004174934e-05)	(86, 6.446221366851621e-06)	(88, 0.0006477283121260106)	(90, 1.329108451993367e-05)	(92, 2.0273485261480318e-05)	(94, 0.001774821515211906)	(96, 0.0)	(98, 0.0005589737648204272)	(100, 0.0)
SRR20079528_2	(1, 0.07105397562567545)	(2, 0.07993165273913239)	(3, 0.07089118203557539)	(4, 0.07089118203557539)	(5, 0.07094544656560875)	(6, 0.07095629947161543)	(7, 0.07089118203557539)	(8, 0.07097800528362876)	(9, 0.07089118203557539)	(10, 0.07094544656560875)	(12, 0.07089660848857873)	(14, 0.07089118203557539)	(16, 0.07334936524608639)	(18, 0.07089118203557539)	(20, 0.07089118203557539)	(22, 0.07238345661149266)	(24, 0.07783704187984487)	(26, 0.08200455778640657)	(28, 0.08686665967739521)	(30, 0.0913543363111537)	(32, 0.09460478166015167)	(34, 0.09756219854696953)	(36, 2.1727776490708795e-05)	(38, 0.003514623250042194)	(40, 0.00021186695038005399)	(42, 1.6298495426126063e-05)	(44, 0.0009562535204120193)	(46, 0.0010161429799028655)	(48, 2.1740163092529504e-05)	(50, 0.0)	(52, 0.0007451873678448278)	(54, 8.163120035904667e-05)	(56, 5.44611348458788e-06)	(58, 2.1812775819141986e-05)	(60, 0.000726812416054532)	(62, 0.0)	(64, 0.0)	(66, 0.0005457784040447142)	(68, 0.0007642746145023766)	(70, 0.0)	(72, 5.613177630521676e-06)	(74, 0.001600943232759213)	(76, 0.0)	(78, 3.45393913123069e-05)	(80, 0.002978035649296983)	(82, 0.0003648578563812374)	(84, 0.00021457128567717)	(86, 0.0)	(88, 0.0013716073002573907)	(90, 1.8634788093264877e-05)	(92, 0.0)	(94, 0.0029036010229136423)	(96, 0.0014805886350799061)	(98, 6.7359431475620835e-06)	(100, 0.0008856967469721094)
SRR20079529_1	(1, 4.837802244540564)	(2, 4.806020742421014)	(3, 4.793825556242121)	(4, 4.795508755268271)	(5, 4.808412094948652)	(6, 4.793825556242121)	(7, 4.793825556242121)	(8, 4.793825556242121)	(9, 4.793825556242121)	(10, 4.794133371708847)	(12, 4.793825556242121)	(14, 4.793825556242121)	(16, 4.793825556242121)	(18, 4.793825556242121)	(20, 4.793825556242121)	(22, 4.795218732603089)	(24, 4.800553014506257)	(26, 4.805433579970031)	(28, 4.810369303118594)	(30, 4.815305026267157)	(32, 4.819537933754695)	(34, 4.823648070911574)	(36, 0.0)	(38, 0.0015724024486475517)	(40, 0.00011779868365767457)	(42, 0.0005217232762912767)	(44, 0.0006994357031293408)	(46, 0.0001571129140399897)	(48, 0.0)	(50, 0.0)	(52, 0.004284056380503746)	(54, 4.870923615356126e-05)	(56, 1.8749370138346914e-06)	(58, 0.0)	(60, 0.0)	(62, 7.549319373182277e-06)	(64, 0.0)	(66, 0.0005927069349351973)	(68, 0.0)	(70, 1.921729421189319e-06)	(72, 0.0)	(74, 0.0)	(76, 4.3344089497506455e-05)	(78, 2.5860958556321936e-05)	(80, 0.0)	(82, 2.0363299591685297e-06)	(84, 0.004919052785709341)	(86, 7.537592486259806e-05)	(88, 0.0)	(90, 0.0)	(92, 0.0022781243384477116)	(94, 0.0)	(96, 0.003509193393488878)	(98, 0.003548722275372053)	(100, 0.0)
SRR20079529_2	(1, 0.31472619084729747)	(2, 0.04994083537630281)	(3, 0.0439446612556622)	(4, 0.0439446612556622)	(5, 0.0439446612556622)	(6, 0.0439446612556622)	(7, 0.0439446612556622)	(8, 0.0439446612556622)	(9, 0.04808326689501236)	(10, 0.0439446612556622)	(12, 0.0439446612556622)	(14, 0.043957116216743655)	(16, 0.0439446612556622)	(18, 0.0439446612556622)	(20, 0.0439446612556622)	(22, 0.045305810573849165)	(24, 0.05199590395474194)	(26, 0.05501534237691617)	(28, 0.05972865550616748)	(30, 0.06456829752638779)	(32, 0.068573457154151)	(34, 0.07333659012772811)	(36, 0.00024929255669228805)	(38, 1.2465377414231972e-05)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0006521376573504823)	(50, 3.743070707193856e-05)	(52, 0.0)	(54, 0.0)	(56, 3.0353414807374192e-05)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.000753105157964978)	(66, 0.0)	(68, 0.002155592559591828)	(70, 0.00018090594738169613)	(72, 0.0)	(74, 0.00019292917182388915)	(76, 0.0)	(78, 0.00016043148444100548)	(80, 0.0)	(82, 7.7166544791755e-06)	(84, 9.182822752432329e-05)	(86, 9.899438533544693e-06)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.00010294688612981895)	(96, 0.0)	(98, 3.091079200624839e-05)	(100, 0.0)
