Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR20079521_1	(1, 32.64639563045249)	(2, 33.909369973331444)	(3, 33.927235512907984)	(4, 33.81757579295173)	(5, 34.267820039404775)	(6, 34.69478676160302)	(7, 35.05322400533562)	(8, 35.26813677035857)	(9, 34.75057351268024)	(10, 35.160856168742)	(12, 35.06092410801004)	(14, 35.199683460424424)	(16, 35.36351489066084)	(18, 35.302305629103266)	(20, 35.24729616066584)	(22, 34.9809481068388)	(24, 35.12294911922959)	(26, 35.05900468015436)	(28, 35.11752852253144)	(30, 35.00651968181457)	(32, 34.90980641136174)	(34, 35.17388825999879)	(36, 35.69914121453437)	(38, 35.63719141766941)	(40, 35.68358681474007)	(42, 35.34748103823701)	(44, 35.56787945681599)	(46, 35.68905957126185)	(48, 35.6414616500246)	(50, 35.60256114770621)	(52, 35.626910537678185)	(54, 35.627295756613364)	(56, 35.58885809623608)	(58, 35.54230769208023)	(60, 35.58653201514534)	(62, 35.602262570643745)	(64, 35.45634524125323)	(66, 35.29706560030445)	(68, 33.917321522256415)	(70, 33.502562078560864)	(72, 34.901749664372275)	(74, 35.05508719318679)	(76, 35.10040665941807)	(78, 35.152733288409934)	(80, 35.210596795276274)	(82, 35.212020202028796)	(84, 35.17748553217059)	(86, 35.259890929416656)	(88, 35.32668487791904)	(90, 35.34246945590762)	(92, 35.30640102927242)	(94, 35.32260487681951)	(96, 35.31846175143571)	(98, 35.30079139485494)	(100, 35.45310738439012)
SRR20079521_2	(1, 34.97756128648267)	(2, 35.14106201515524)	(3, 35.36610442935321)	(4, 35.19481135370427)	(5, 35.400874215708136)	(6, 35.469902617192844)	(7, 35.24594608301413)	(8, 34.85342399557533)	(9, 35.06004663887217)	(10, 34.75857321795778)	(12, 34.918501585090105)	(14, 35.017637033982076)	(16, 35.19514597852162)	(18, 35.3319663825019)	(20, 35.13118670763436)	(22, 35.36430968440774)	(24, 34.865865302267544)	(26, 34.32206830097287)	(28, 34.06794223439813)	(30, 34.35661551445814)	(32, 34.2905020903286)	(34, 34.23257018078544)	(36, 34.08255387141381)	(38, 33.93656873159504)	(40, 34.41641055020722)	(42, 34.61278270432727)	(44, 34.874794811469485)	(46, 34.92000231851087)	(48, 35.02786581783788)	(50, 35.12997794946327)	(52, 34.857743545383286)	(54, 34.54458822607744)	(56, 34.32710911543606)	(58, 34.02981392520179)	(60, 33.167716235358505)	(62, 32.71966095438099)	(64, 33.39973937893268)	(66, 34.15569993178946)	(68, 34.6983175352431)	(70, 34.90285750825306)	(72, 35.073443563616806)	(74, 35.16359195297943)	(76, 35.07056243626849)	(78, 34.96343245485178)	(80, 35.00884100079344)	(82, 34.938819409229154)	(84, 34.93041073347098)	(86, 34.83465546463005)	(88, 34.893640405247666)	(90, 34.88235363409753)	(92, 34.76118023039287)	(94, 34.699709678158825)	(96, 34.66958961810211)	(98, 34.60659235833715)	(100, 34.0697455719874)
SRR20079522_1	(1, 5.732137045813117)	(2, 5.600018000430393)	(3, 5.43319412524923)	(4, 4.791133801217704)	(5, 4.737220633676975)	(6, 4.906413622307218)	(7, 4.4435556200220905)	(8, 4.523967656294028)	(9, 5.850248831577082)	(10, 5.460471958444449)	(12, 5.535825493317608)	(14, 5.6149682257924525)	(16, 5.466306451977253)	(18, 5.609688892165057)	(20, 5.741374131931028)	(22, 5.754873788924147)	(24, 5.861904692833475)	(26, 5.712623865907494)	(28, 5.529124494258053)	(30, 5.7795882015144615)	(32, 5.640833108427032)	(34, 5.264164317535201)	(36, 27.093322002757716)	(38, 30.160356363728766)	(40, 30.29002866105391)	(42, 30.34947800646134)	(44, 29.445375651883957)	(46, 30.5413969717739)	(48, 30.800512982812563)	(50, 30.06477861073482)	(52, 27.57224996563808)	(54, 27.44068608449541)	(56, 27.762330526165968)	(58, 26.410482691537922)	(60, 25.161807423817756)	(62, 22.934185565680153)	(64, 26.593683171599714)	(66, 29.969018175353195)	(68, 27.96613575014692)	(70, 28.43223211876589)	(72, 25.304258644572265)	(74, 21.825617588264667)	(76, 20.75400498386965)	(78, 22.33450486553114)	(80, 24.882881086633418)	(82, 27.035910307904018)	(84, 28.399661077765984)	(86, 29.59293976343254)	(88, 30.268551173835217)	(90, 30.683907254506494)	(92, 30.811651678743583)	(94, 31.049758834529975)	(96, 31.147883796666715)	(98, 31.163632575914917)	(100, 31.876367107501437)
SRR20079522_2	(1, 32.85878048867483)	(2, 31.953425515193956)	(3, 31.457160449939423)	(4, 31.154340136798517)	(5, 31.634868189054455)	(6, 31.858662403949157)	(7, 30.92449085770743)	(8, 29.411030506806043)	(9, 29.712950227739924)	(10, 29.089369877932352)	(12, 28.922151562672767)	(14, 29.226443987630354)	(16, 29.782959037726002)	(18, 29.986563665524898)	(20, 29.224704924913)	(22, 30.142624329590973)	(24, 28.95328918036217)	(26, 27.747908407057025)	(28, 27.252025405098856)	(30, 27.28116174111957)	(32, 26.00509796205167)	(34, 25.50547611376177)	(36, 26.032941532195835)	(38, 27.134101387035074)	(40, 29.783350197407998)	(42, 30.271367416442775)	(44, 31.02369303808596)	(46, 31.627799301844853)	(48, 32.19915388150437)	(50, 32.88596428209432)	(52, 31.965290610201343)	(54, 31.005216546772864)	(56, 30.168467222931046)	(58, 29.44983918841855)	(60, 28.325151927747918)	(62, 28.226384197393365)	(64, 28.85220908950776)	(66, 30.10060882833065)	(68, 31.360965471036213)	(70, 32.01927484125919)	(72, 32.68482001049681)	(74, 33.13405558732934)	(76, 33.31585677537974)	(78, 33.4411152859778)	(80, 33.66668412737094)	(82, 33.756476688173365)	(84, 33.792764482738136)	(86, 33.83710009180203)	(88, 33.97016461138096)	(90, 33.99182063445879)	(92, 33.900601485248075)	(94, 33.828657409362066)	(96, 33.882089020633444)	(98, 33.8838441913868)	(100, 34.11254826962954)
SRR20079523_1	(1, 10.469514841068762)	(2, 10.238037809592747)	(3, 10.733298217033074)	(4, 10.532012861377558)	(5, 11.060588131550823)	(6, 11.154314240832905)	(7, 10.624563082966105)	(8, 10.748494424472646)	(9, 11.308984467619812)	(10, 11.083829999565934)	(12, 10.9444131387103)	(14, 11.028414353051254)	(16, 11.134552001909366)	(18, 11.10328526414979)	(20, 11.093907165484978)	(22, 10.89632264293566)	(24, 10.951284345442723)	(26, 10.751593626978078)	(28, 10.75499863067285)	(30, 10.710191522007452)	(32, 10.646471861141755)	(34, 10.607478298999785)	(36, 31.480067638638108)	(38, 31.5356549379226)	(40, 31.09468725812397)	(42, 29.222679601469803)	(44, 29.19339900780689)	(46, 29.63563804550776)	(48, 29.833680021924813)	(50, 29.576592948312474)	(52, 29.290237822283935)	(54, 28.996317668934235)	(56, 28.327909861338487)	(58, 28.548065656777784)	(60, 28.20646269074434)	(62, 28.23922593849624)	(64, 28.785201598515627)	(66, 28.679903630587916)	(68, 27.326020264671044)	(70, 28.047038924993426)	(72, 29.33081639758023)	(74, 28.607268436381794)	(76, 28.07047403392852)	(78, 27.760085070916737)	(80, 27.948413453819327)	(82, 28.042320395432373)	(84, 28.029401227172496)	(86, 28.44467327541998)	(88, 28.704224165780957)	(90, 28.849841831349575)	(92, 28.855316014259678)	(94, 29.09756305877768)	(96, 29.212954434649326)	(98, 29.20740241722312)	(100, 28.79362319110662)
SRR20079523_2	(1, 32.4339472689777)	(2, 32.1209077420232)	(3, 31.99352134240726)	(4, 31.81704251144897)	(5, 32.30742065821295)	(6, 32.453593105317225)	(7, 31.773459324466142)	(8, 30.53519027390584)	(9, 30.810087424467042)	(10, 30.337778269631922)	(12, 30.214692508822417)	(14, 30.565236609433875)	(16, 31.06002847366232)	(18, 31.200249398727863)	(20, 30.581454044246797)	(22, 31.336673944109293)	(24, 30.265671626615966)	(26, 29.209443443138902)	(28, 28.728593167233495)	(30, 28.781228186735817)	(32, 27.649974822890144)	(34, 27.157681834066747)	(36, 26.44803254010952)	(38, 27.301713049896993)	(40, 29.359673788701876)	(42, 29.806911212343234)	(44, 30.286020491888458)	(46, 30.807551884575894)	(48, 31.320214487013207)	(50, 31.82787348765853)	(52, 31.136126261752757)	(54, 30.307941445567653)	(56, 29.621925172441635)	(58, 29.086055048283363)	(60, 27.987902987352697)	(62, 27.81146115483681)	(64, 28.370489481809052)	(66, 29.354557568131487)	(68, 30.38661129281602)	(70, 30.890388537945707)	(72, 31.36862429478898)	(74, 31.71829126659339)	(76, 31.77200161048643)	(78, 31.78983552598898)	(80, 31.999004784327724)	(82, 32.027660883649304)	(84, 32.03702848691877)	(86, 32.060326693744365)	(88, 32.204825063787744)	(90, 32.244424158116615)	(92, 32.1443166898232)	(94, 32.0580854722306)	(96, 32.11106773902219)	(98, 32.09002442867788)	(100, 32.377087933549426)
SRR20079524_1	(1, 4.769020366480205)	(2, 4.936187561317725)	(3, 5.108100186348746)	(4, 5.153901641156898)	(5, 5.24912852195192)	(6, 5.241079405073869)	(7, 5.232268956201482)	(8, 5.274723175517293)	(9, 5.3020937556414625)	(10, 5.308656267561404)	(12, 5.314190131932811)	(14, 5.318385642606671)	(16, 5.325209833444342)	(18, 5.319419540720683)	(20, 5.310518751236392)	(22, 5.298435887429729)	(24, 5.280732756563863)	(26, 5.236870227486927)	(28, 5.225573018147036)	(30, 5.2078704277805565)	(32, 5.187377084648227)	(34, 5.183116019120089)	(36, 32.20944157448979)	(38, 32.05103650687268)	(40, 31.817141932616394)	(42, 30.899977099457374)	(44, 30.652178821557413)	(46, 30.85008595310628)	(48, 31.0411972256654)	(50, 30.88939082224578)	(52, 30.556545935225156)	(54, 30.06580195411235)	(56, 29.676378451352047)	(58, 29.62528287012973)	(60, 29.514718823569723)	(62, 29.6093996007397)	(64, 30.254907411775232)	(66, 30.398625050256967)	(68, 30.686993343523266)	(70, 30.86652482750643)	(72, 30.684245287914443)	(74, 30.383236096607984)	(76, 30.112638889469324)	(78, 29.98391692267414)	(80, 29.85981019705151)	(82, 29.825515420175595)	(84, 29.834432558588976)	(86, 29.84379950579177)	(88, 29.80842865116738)	(90, 29.90050961505264)	(92, 29.91398664721705)	(94, 29.979216200048086)	(96, 30.03520736885836)	(98, 30.065727300063976)	(100, 29.914963639013727)
SRR20079524_2	(1, 33.33196514921721)	(2, 33.5489157350645)	(3, 33.32224233737879)	(4, 33.76010120001674)	(5, 33.94986281353404)	(6, 34.01281215190874)	(7, 33.030270745408885)	(8, 32.143797082322536)	(9, 32.47567992120445)	(10, 31.673626085303468)	(12, 31.523005893142034)	(14, 31.46704652448856)	(16, 31.72231782197896)	(18, 31.698070092887136)	(20, 31.146000929967805)	(22, 31.802539744850314)	(24, 30.608689716752068)	(26, 29.334607110223114)	(28, 28.612244581223393)	(30, 28.247652495338965)	(32, 26.53456447254286)	(34, 25.56987274945707)	(36, 24.035258273252907)	(38, 24.55060596752182)	(40, 26.41346520350983)	(42, 27.1833404517902)	(44, 27.75880522770072)	(46, 28.94441983817157)	(48, 30.081674024676275)	(50, 30.72244540976206)	(52, 29.7214478724476)	(54, 28.783034022828033)	(56, 27.483729969885957)	(58, 25.778201939376295)	(60, 23.85569734121419)	(62, 22.48660162925913)	(64, 23.03191349310528)	(66, 24.621631696276296)	(68, 26.000255665231244)	(70, 26.9152775412757)	(72, 27.504887936388535)	(74, 28.460983977511482)	(76, 29.32780577703292)	(78, 30.195761202467754)	(80, 30.909114661033513)	(82, 31.09762623034767)	(84, 31.651099235408417)	(86, 32.23927692128578)	(88, 32.54415636006593)	(90, 32.659897200090825)	(92, 32.59911992981864)	(94, 32.70908126304106)	(96, 32.781313073726565)	(98, 32.746670498219416)	(100, 33.26872862854361)
SRR20079525_1	(1, 28.5973100402801)	(2, 29.683053262842527)	(3, 29.71433400000333)	(4, 29.58820930643878)	(5, 30.036821879888347)	(6, 30.378781072664406)	(7, 30.697657012282534)	(8, 30.85291612773012)	(9, 30.416362923061723)	(10, 30.829525134174965)	(12, 30.721864259251163)	(14, 30.853271678336544)	(16, 30.98425848861943)	(18, 30.956703694866775)	(20, 30.937131541771826)	(22, 30.709015643772787)	(24, 30.82533705062753)	(26, 30.75395640828527)	(28, 30.813700408822676)	(30, 30.713432338795243)	(32, 30.615988929213202)	(34, 30.84989712483624)	(36, 35.78285848000717)	(38, 35.70682371772723)	(40, 35.74724142981073)	(42, 35.40384271004439)	(44, 35.60626835495157)	(46, 35.74774733004074)	(48, 35.70762662769347)	(50, 35.66032538942068)	(52, 35.67480396179382)	(54, 35.66059279591274)	(56, 35.623390430268486)	(58, 35.5850234978482)	(60, 35.615185735702035)	(62, 35.62459975143797)	(64, 35.50944483275861)	(66, 35.37988958125463)	(68, 34.03887346011007)	(70, 33.569036208433786)	(72, 34.93534367297801)	(74, 35.080008653332484)	(76, 35.1229898785999)	(78, 35.16735657273951)	(80, 35.227886871594805)	(82, 35.23948490477292)	(84, 35.21166786073078)	(86, 35.28252952835825)	(88, 35.340707691211975)	(90, 35.3609427104801)	(92, 35.3365309756669)	(94, 35.35044155238532)	(96, 35.344411689837116)	(98, 35.33190963444122)	(100, 35.49844878097924)
SRR20079525_2	(1, 34.946036193236154)	(2, 34.95818165065352)	(3, 35.052101780673084)	(4, 34.85626934819404)	(5, 35.07876383980736)	(6, 35.15280732924455)	(7, 34.797354158814926)	(8, 34.22780248392193)	(9, 34.423319762395366)	(10, 34.058634909592556)	(12, 34.160733384401496)	(14, 34.309815602377626)	(16, 34.53334429236125)	(18, 34.68230463969334)	(20, 34.37288105077157)	(22, 34.70810157611801)	(24, 34.13402797835287)	(26, 33.44140374707976)	(28, 33.152248812196206)	(30, 33.36079800383298)	(32, 33.087724774176195)	(34, 32.93547755061036)	(36, 32.65966104417093)	(38, 32.69822914745124)	(40, 33.55010222235819)	(42, 33.77496422022989)	(44, 34.12297646276558)	(46, 34.278758945503355)	(48, 34.49541109042584)	(50, 34.66869505312899)	(52, 34.298609198227865)	(54, 33.89722540948544)	(56, 33.547306428843775)	(58, 33.17810180213998)	(60, 32.24059582742062)	(62, 31.82168335707192)	(64, 32.51885123634606)	(66, 33.40474155453184)	(68, 34.085745247745926)	(70, 34.39102196009138)	(72, 34.64629643014333)	(74, 34.796138866354184)	(76, 34.76411522093355)	(78, 34.701986923598)	(80, 34.77608240692432)	(82, 34.73201667873563)	(84, 34.72865120729851)	(86, 34.65839407552589)	(88, 34.71665509273127)	(90, 34.71879590113769)	(92, 34.596692910075745)	(94, 34.53288993196644)	(96, 34.50996904391426)	(98, 34.44035952791413)	(100, 34.03437017552817)
SRR20079526_1	(1, 31.202249766809615)	(2, 31.454984268861043)	(3, 31.52594582434254)	(4, 31.743381859399598)	(5, 31.875580160332582)	(6, 31.921971656714177)	(7, 31.781168842863785)	(8, 31.94141796657397)	(9, 31.91713159555069)	(10, 31.9843473852606)	(12, 31.949964120073812)	(14, 31.970811594597194)	(16, 31.992598029939234)	(18, 31.975292871189033)	(20, 31.963962839300542)	(22, 31.922481858462362)	(24, 31.907914098188783)	(26, 31.83955810609421)	(28, 31.84980167738422)	(30, 31.79204773755307)	(32, 31.787742567530557)	(34, 31.791499845551737)	(36, 35.80964423583099)	(38, 35.7782996811726)	(40, 35.78192095855385)	(42, 35.666771492023116)	(44, 35.69358853813148)	(46, 35.73489484011583)	(48, 35.74769028346831)	(50, 35.70979480850637)	(52, 35.727952503164566)	(54, 35.62788350187489)	(56, 35.64760879558908)	(58, 35.57109556657342)	(60, 35.59101859706735)	(62, 35.60545585754956)	(64, 35.594181161458636)	(66, 35.52115346299017)	(68, 35.44727110283983)	(70, 35.49760138251554)	(72, 35.620054947688615)	(74, 35.62183149453792)	(76, 35.61756009869945)	(78, 35.59568959530982)	(80, 35.58233960777209)	(82, 35.56740921371666)	(84, 35.560600405878745)	(86, 35.52788529386737)	(88, 35.50825111625631)	(90, 35.51263866660193)	(92, 35.49750022872773)	(94, 35.47525885164497)	(96, 35.46702074229635)	(98, 35.452537159173346)	(100, 35.43184649807684)
SRR20079526_2	(1, 33.259332142425144)	(2, 33.99017734319354)	(3, 34.369694119968926)	(4, 34.52978895700948)	(5, 34.68256893709872)	(6, 34.61672531352321)	(7, 34.380277946544126)	(8, 34.40034896365808)	(9, 34.406590953377524)	(10, 34.264696410030076)	(12, 34.32488323440095)	(14, 34.28124877734376)	(16, 34.35197505887529)	(18, 34.40053292460783)	(20, 34.2138616064243)	(22, 34.35850372368634)	(24, 34.0985229485066)	(26, 33.7730840313816)	(28, 33.66546277230816)	(30, 33.577505640145375)	(32, 33.27546394782098)	(34, 33.13318629776503)	(36, 32.87561873279175)	(38, 32.88063542831422)	(40, 33.22257804605284)	(42, 33.32009254574898)	(44, 33.497691630253364)	(46, 33.64083668296692)	(48, 33.75821470792243)	(50, 33.9434076705178)	(52, 33.687061345683546)	(54, 33.508540883030044)	(56, 33.278278775072394)	(58, 33.02117620354654)	(60, 32.73573039476828)	(62, 32.63555961171125)	(64, 32.70803368706197)	(66, 32.9272822402675)	(68, 33.1054147561348)	(70, 33.20528066091019)	(72, 33.34466584249695)	(74, 33.55799579712721)	(76, 33.69184350445683)	(78, 33.80855978033826)	(80, 33.94199505212268)	(82, 33.99850581764355)	(84, 34.078078807185165)	(86, 34.120887701727064)	(88, 34.192272181761766)	(90, 34.19329180248288)	(92, 34.11793906963587)	(94, 34.16370765498597)	(96, 34.108811249586196)	(98, 34.06300550516039)	(100, 34.073429909362815)
SRR20079527_1	(1, 29.68073614222379)	(2, 30.754834552015105)	(3, 30.888718117239264)	(4, 30.7758764705287)	(5, 31.30334082359401)	(6, 31.681389074398517)	(7, 31.857996684949924)	(8, 32.070478784521804)	(9, 31.730030478333664)	(10, 32.060928833850085)	(12, 31.910848187856104)	(14, 32.05292391852729)	(16, 32.21285487636948)	(18, 32.154406763381715)	(20, 32.10652311272145)	(22, 31.835623794425018)	(24, 31.954243563323963)	(26, 31.828079840840694)	(28, 31.89202627862654)	(30, 31.77028783588223)	(32, 31.67296719647541)	(34, 31.8965643728001)	(36, 35.20141479168328)	(38, 35.15136482063565)	(40, 35.16488171316732)	(42, 34.699500796745546)	(44, 34.89966370340592)	(46, 35.071228529609556)	(48, 35.057267292524756)	(50, 34.993549963131066)	(52, 34.99347919560179)	(54, 34.96891321049114)	(56, 34.872629089860425)	(58, 34.85365670283118)	(60, 34.8558925906768)	(62, 34.892667292075046)	(64, 34.80810322437499)	(66, 34.65070344719577)	(68, 33.254058303152746)	(70, 32.96559913358072)	(72, 34.33164660457699)	(74, 34.413252798705344)	(76, 34.42568921304067)	(78, 34.453906508261824)	(80, 34.51507131105298)	(82, 34.51323342410082)	(84, 34.46893893744513)	(86, 34.5816156668895)	(88, 34.65280263502824)	(90, 34.68143440699312)	(92, 34.643632170614126)	(94, 34.67633829990659)	(96, 34.677829990172484)	(98, 34.662423762482575)	(100, 34.77989801170164)
SRR20079527_2	(1, 34.010741773203165)	(2, 34.08951623250612)	(3, 34.317848776759774)	(4, 34.157011268417854)	(5, 34.40878803758991)	(6, 34.44928169201513)	(7, 34.15142976282335)	(8, 33.66665778859334)	(9, 33.9076909843999)	(10, 33.57868265358104)	(12, 33.66680633011333)	(14, 33.808054528205815)	(16, 34.03407882453655)	(18, 34.15701713173068)	(20, 33.918273205431085)	(22, 34.21266021080382)	(24, 33.605560547511395)	(26, 33.04413644399953)	(28, 32.74853185382901)	(30, 33.02325593663237)	(32, 32.77902070974765)	(34, 32.66544208322641)	(36, 32.42784070632885)	(38, 32.41337535179484)	(40, 33.08287473587032)	(42, 33.31847105302795)	(44, 33.55865175065759)	(46, 33.64199668742018)	(48, 33.78215177153838)	(50, 33.94541122238602)	(52, 33.64213506975898)	(54, 33.25791547645815)	(56, 32.99445750877918)	(58, 32.69138595604506)	(60, 31.82764065786317)	(62, 31.43813628060863)	(64, 32.071943734215566)	(66, 32.81314118504058)	(68, 33.391420680672795)	(70, 33.615048761807124)	(72, 33.809825477849174)	(74, 33.93240795380912)	(76, 33.85052974980489)	(78, 33.75621708010756)	(80, 33.827892211437884)	(82, 33.770272062300876)	(84, 33.75895244349576)	(86, 33.67269484074261)	(88, 33.74596444339865)	(90, 33.74183765761339)	(92, 33.61648156164286)	(94, 33.54688856653256)	(96, 33.52295924864828)	(98, 33.45045414568607)	(100, 33.0311649919817)
SRR20079528_1	(1, 31.47854033189489)	(2, 32.68998098787926)	(3, 32.74902285860769)	(4, 32.618946438955334)	(5, 33.108602968356614)	(6, 33.48618631270565)	(7, 33.80223758704302)	(8, 33.998410157799086)	(9, 33.500914248802005)	(10, 33.931157900883015)	(12, 33.822848123782165)	(14, 33.95899782963586)	(16, 34.11349448162288)	(18, 34.063500135986914)	(20, 34.02277466046141)	(22, 33.759216450574456)	(24, 33.890372137464645)	(26, 33.82975583566183)	(28, 33.88579362200761)	(30, 33.77385181138257)	(32, 33.673416957144696)	(34, 33.9367978305475)	(36, 35.673237794564926)	(38, 35.60788966886224)	(40, 35.65383442333591)	(42, 35.31598866868671)	(44, 35.53301973264484)	(46, 35.65784403830101)	(48, 35.60961255528097)	(50, 35.56951088610357)	(52, 35.59562275534861)	(54, 35.59379511637553)	(56, 35.550307434729646)	(58, 35.508497519845825)	(60, 35.5435604367956)	(62, 35.56914446887154)	(64, 35.42028238877717)	(66, 35.28130048163302)	(68, 33.9217471313283)	(70, 33.500150680539775)	(72, 34.87133669388214)	(74, 35.0196326845589)	(76, 35.064267613056074)	(78, 35.10763695786726)	(80, 35.159719879725785)	(82, 35.16558601341246)	(84, 35.12679484120467)	(86, 35.20217852919809)	(88, 35.26240844563414)	(90, 35.27587030217799)	(92, 35.241334042801796)	(94, 35.25775560698305)	(96, 35.24747296572963)	(98, 35.23888554183495)	(100, 35.3987771782969)
SRR20079528_2	(1, 35.13412118919198)	(2, 35.16295518987051)	(3, 35.35828676894011)	(4, 35.18482260165429)	(5, 35.404283229590405)	(6, 35.47975943882662)	(7, 35.15872418446381)	(8, 34.73872518727232)	(9, 34.957517601785604)	(10, 34.63186031181267)	(12, 34.77874099127405)	(14, 34.872670667916054)	(16, 35.070624905986705)	(18, 35.21666242318042)	(20, 34.97866785354047)	(22, 35.25743434914363)	(24, 34.72389447415608)	(26, 34.14398995368197)	(28, 33.88335991210015)	(30, 34.151580421878506)	(32, 34.01347160369702)	(34, 33.94904251322046)	(36, 33.73557119347163)	(38, 33.6383145233237)	(40, 34.224700221749444)	(42, 34.425824154037855)	(44, 34.71903050027255)	(46, 34.801790599418865)	(48, 34.927797946740455)	(50, 35.0548215964411)	(52, 34.75080497634609)	(54, 34.41732633305199)	(56, 34.14587013153076)	(58, 33.843195371880256)	(60, 32.95456212734308)	(62, 32.49387777812283)	(64, 33.1887115356866)	(66, 33.99134944049085)	(68, 34.56728889968552)	(70, 34.80053889174238)	(72, 34.98939513627438)	(74, 35.09331899773154)	(76, 35.01515478775354)	(78, 34.92161991934936)	(80, 34.97535407362568)	(82, 34.91616821894256)	(84, 34.9086852463428)	(86, 34.82495916598087)	(88, 34.87863073924298)	(90, 34.863422006081024)	(92, 34.746236451912466)	(94, 34.69206522125789)	(96, 34.655057919376056)	(98, 34.58947140880559)	(100, 34.126236275694026)
SRR20079529_1	(1, 33.662951636460896)	(2, 33.89040146681009)	(3, 33.94699136536693)	(4, 34.17973128030025)	(5, 34.304548423678774)	(6, 34.355953072838176)	(7, 34.19808380779618)	(8, 34.371191895649346)	(9, 34.33628063973804)	(10, 34.412036179028604)	(12, 34.3741731151338)	(14, 34.39446925709929)	(16, 34.418771270404605)	(18, 34.398368905413896)	(20, 34.386013441678685)	(22, 34.34014920402835)	(24, 34.327660472209566)	(26, 34.25658970639458)	(28, 34.269791716041695)	(30, 34.207638293126585)	(32, 34.20666024061846)	(34, 34.20960341909321)	(36, 35.85078168231742)	(38, 35.820366945283205)	(40, 35.82803832142685)	(42, 35.72254465245169)	(44, 35.749926770351266)	(46, 35.78991274878187)	(48, 35.79827844778886)	(50, 35.76113964260932)	(52, 35.78628269884847)	(54, 35.692505061889406)	(56, 35.71900849317818)	(58, 35.6373399810122)	(60, 35.66290910272866)	(62, 35.672343839026084)	(64, 35.652974812694865)	(66, 35.57830999435059)	(68, 35.49738636444293)	(70, 35.53922012527889)	(72, 35.66804248135429)	(74, 35.674311699212765)	(76, 35.67277551570655)	(78, 35.64910075113579)	(80, 35.6357643627878)	(82, 35.62002827566201)	(84, 35.610791678165654)	(86, 35.574291835667765)	(88, 35.554215932755696)	(90, 35.55632720879693)	(92, 35.53887078795973)	(94, 35.513392695617625)	(96, 35.50315930464072)	(98, 35.48563587777413)	(100, 35.46442470414006)
SRR20079529_2	(1, 33.96497003051679)	(2, 34.640356522193386)	(3, 35.00407480065301)	(4, 35.097088022982035)	(5, 35.21997201405831)	(6, 35.11317819576153)	(7, 35.084628649285804)	(8, 35.12284488249848)	(9, 35.119278671284825)	(10, 35.04414219693841)	(12, 35.11185416222736)	(14, 35.07274378735866)	(16, 35.11965392146941)	(18, 35.13671579472687)	(20, 35.03958094109116)	(22, 35.12534567854841)	(24, 34.938627271838286)	(26, 34.73734921134475)	(28, 34.68237876020613)	(30, 34.63961579007227)	(32, 34.48499735883654)	(34, 34.42908036624134)	(36, 34.27222364556854)	(38, 34.2382385864711)	(40, 34.41346923768006)	(42, 34.48415244247839)	(44, 34.60488132079168)	(46, 34.651441438521246)	(48, 34.677475823561544)	(50, 34.7958290477459)	(52, 34.647300657335336)	(54, 34.527850177501776)	(56, 34.394699613416364)	(58, 34.2736463597394)	(60, 34.11020460421196)	(62, 34.07013533856227)	(64, 34.10904492740923)	(66, 34.22697835539587)	(68, 34.31600895409658)	(70, 34.372440642744905)	(72, 34.4457521033891)	(74, 34.582026541590835)	(76, 34.63607193395349)	(78, 34.67630961574324)	(80, 34.766240508534125)	(82, 34.784554010649146)	(84, 34.81358142434728)	(86, 34.81449315275877)	(88, 34.86058529522464)	(90, 34.86328896044795)	(92, 34.78753940269576)	(94, 34.81813280264277)	(96, 34.784138279623235)	(98, 34.75973359904854)	(100, 34.706692715909156)
SRR20079530_1	(1, 32.27323983485441)	(2, 32.58988780030515)	(3, 32.72155189205657)	(4, 32.97840809362921)	(5, 33.15161435404867)	(6, 33.19364136547275)	(7, 33.04095566979201)	(8, 33.22176586602799)	(9, 33.21369233034563)	(10, 33.27720722197911)	(12, 33.24195123919654)	(14, 33.26464312116903)	(16, 33.29114677597325)	(18, 33.26735841472836)	(20, 33.25601105724507)	(22, 33.207518579777215)	(24, 33.189605226418074)	(26, 33.101133805697096)	(28, 33.109557340526095)	(30, 33.04422234692003)	(32, 33.030260170431546)	(34, 33.03219325359076)	(36, 35.63797126096075)	(38, 35.595998459541136)	(40, 35.58950593304327)	(42, 35.4338048066339)	(44, 35.44832516781133)	(46, 35.49762944010415)	(48, 35.520606484687576)	(50, 35.476058767583005)	(52, 35.47671837123798)	(54, 35.35867264271185)	(56, 35.355743374210206)	(58, 35.27694941438699)	(60, 35.29719024679514)	(62, 35.310352593046304)	(64, 35.335201167638616)	(66, 35.274620879186514)	(68, 35.21093980271577)	(70, 35.26762011645466)	(72, 35.38039234317037)	(74, 35.3661539860628)	(76, 35.35319414759887)	(78, 35.32186437453547)	(80, 35.30803251031264)	(82, 35.29174679485968)	(84, 35.286853741364574)	(86, 35.25596522354934)	(88, 35.23932979035892)	(90, 35.245017756003534)	(92, 35.23284138707743)	(94, 35.21562063166895)	(96, 35.211747374632765)	(98, 35.19794782586757)	(100, 35.182218823709775)
