UniqueCount	AmbigCount
0	0
0	0
159	996
0	1067
0	1056
4	926
9	937
0	94
2	942
0	667
0	738
0	798
0	564
0	637
1	559
1	566
1	1395
0	1325
0	1219
0	958
0	1399
0	1288
0	1304
0	1334
0	1298
0	1323
0	1317
0	1270
0	1167
0	1301
0	1301
0	1161
0	1311
0	1243
0	1305
0	1234
0	1289
0	1228
1	1330
0	1351
0	1283
0	1246
0	1217
0	1236
0	1228
0	1350
0	1251
1	1033
0	1322
0	1184
0	901
0	1000
0	1160
0	1250
0	1211
0	845
0	1218
0	1090
0	1315
0	774
0	1090
0	1335
0	1313
0	1267
0	1317
0	1174
0	1271
0	1294
0	1336
0	1261
0	1216
0	1194
0	1307
0	1268
6	1317
0	1314
0	1212
0	1154
0	1274
0	1311
0	259
0	265
0	276
0	225
2	246
0	248
0	249
6	62
0	8
0	7
0	4
0	8
0	5
0	7
0	7
0	7
0	8
3	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	55
0	44
9	50
2	33
0	279
0	144
1	308
36	308
0	6227
0	5869
0	5476
0	5833
17	0
0	190
0	189
0	165
1	190
0	189
0	162
0	190
0	192
0	190
6	189
0	177
0	179
0	165
2	189
0	155
0	192
0	68
0	188
0	188
0	174
0	193
0	188
0	189
0	169
0	189
0	169
0	189
0	168
0	165
0	161
0	162
0	177
0	189
0	189
0	192
0	174
0	155
0	128
5	73
0	89
0	64
0	60
0	70
0	38
0	22
0	22
0	5
0	6
1	595
0	595
0	594
0	543
4	93
0	604
1	593
0	602
0	615
58	538
48	395
0	12
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	2
0	1
0	0
0	1
0	1
0	1
0	3
0	3
38	3375
4	2348
0	3371
6	1232
0	3354
0	3376
7	3383
0	2923
0	3300
0	3366
0	3339
0	3308
0	2967
0	3722
7	3313
2	2763
0	2009
4	1003
866	7
38	0
6	1006
0	1029
0	973
0	1018
0	1070
0	1012
0	1023
0	978
0	1027
0	1005
0	1029
0	886
0	920
0	355
0	1021
0	842
4	860
2	846
6	590
0	575
0	527
2	492
0	429
0	366
0	107
0	179
0	116
1	127
0	26
2	62
0	16
1	91
0	61
1	89
0	90
1	3
0	87
0	23
5	1122
0	1056
1	565
6	1169
0	1144
0	1045
0	1189
0	1114
0	1057
0	1007
0	997
0	972
0	994
0	888
0	974
0	775
0	745
0	111
0	280
1	286
1	237
1	150
0	2101
0	2088
0	1569
2	2043
0	1916
0	2191
0	2007
0	1579
0	1966
3	1140
0	2086
0	1596
0	1731
0	1353
0	1076
0	1812
0	1383
2	428
6	607
6	424
0	408
0	598
0	517
0	523
0	427
0	306
0	115
0	187
