UniqueCount	AmbigCount
0	0
0	0
88	408
0	430
0	428
4	385
0	391
0	51
1	396
0	319
0	331
0	365
1	274
0	292
0	226
1	237
0	1066
0	1029
0	961
0	735
0	1065
0	969
0	1017
0	1015
0	1020
0	986
0	994
0	965
0	898
0	1020
0	991
0	902
0	1016
0	927
0	1000
0	966
0	1007
0	938
0	1008
0	1030
0	1000
0	922
0	936
0	967
0	941
0	1030
0	978
0	802
0	988
0	909
0	679
0	786
0	902
0	942
0	928
0	678
0	915
0	881
0	1013
0	598
0	843
0	1000
0	991
0	968
1	991
0	893
0	959
0	1005
0	1019
0	968
0	941
0	882
0	988
0	982
0	1008
0	1003
0	934
0	878
0	977
0	975
0	140
0	150
0	146
0	115
1	127
0	144
0	128
3	39
0	18
0	14
0	15
0	15
0	18
0	17
0	15
0	14
0	16
1	14
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	40
0	34
8	38
2	29
0	355
0	194
1	399
36	399
1	7192
0	6799
0	6396
1	6789
19	0
0	173
0	175
0	153
5	173
0	164
0	147
1	173
0	172
0	174
1	174
0	169
0	159
0	142
1	173
0	130
0	178
0	64
0	168
0	163
0	169
0	174
0	168
0	174
0	167
0	173
0	167
0	173
0	160
0	149
1	147
0	154
0	162
0	174
0	174
0	173
0	169
0	151
1	126
6	55
0	83
0	75
0	59
0	68
0	32
0	28
0	13
0	1
0	1
0	450
0	452
1	451
0	408
2	69
2	454
0	451
4	449
0	461
48	408
21	317
0	11
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	1
0	1
0	0
37	3418
5	2444
0	3413
2	1225
0	3394
0	3416
5	3424
2	2970
0	3361
0	3403
0	3392
0	3269
0	2997
0	3722
1	3291
0	2801
0	1996
2	1024
723	9
26	0
4	936
1	954
0	878
0	943
0	988
0	943
0	946
0	892
0	954
0	934
0	955
2	807
0	866
0	340
0	943
0	763
1	776
0	763
1	535
0	538
0	519
0	469
0	412
0	362
0	96
0	172
0	124
0	132
0	21
0	73
0	18
0	66
0	49
6	63
1	63
0	3
0	62
0	19
3	940
0	896
0	494
9	976
0	950
0	876
0	996
0	956
0	885
1	842
1	846
0	811
0	830
0	770
0	806
0	642
0	625
0	102
0	243
3	254
1	228
2	114
0	1695
0	1689
0	1234
0	1652
0	1567
0	1787
0	1640
0	1238
1	1627
0	920
0	1686
0	1259
0	1427
0	1101
0	928
0	1488
0	1160
1	360
9	561
3	338
0	309
0	514
0	467
0	468
2	392
0	296
0	134
1	185
0	7
0	22
0	604
0	606
33	605
0	604
0	574
9	608
0	595
0	605
0	74
30	0
0	1388
1	604
0	1464
