UniqueCount	AmbigCount
0	0
0	2
0	278
0	286
0	282
0	271
1	265
0	10
1	268
0	134
0	146
0	152
0	118
0	134
0	252
19	138
2	1087
0	996
0	979
0	819
0	1089
0	1061
0	998
0	1058
0	1037
0	1024
0	1001
0	982
0	1028
0	1038
0	997
0	860
0	987
0	1067
0	1042
0	920
0	1029
0	930
0	1012
0	1062
2	1002
0	965
0	956
0	1004
0	914
0	1061
0	1000
0	800
0	1017
0	932
0	791
0	831
0	897
0	973
0	948
0	1049
0	1059
0	846
0	1051
0	669
0	822
0	1033
0	996
0	976
3	1049
0	894
0	991
0	1010
0	1005
0	991
0	914
0	992
0	1043
0	998
0	1039
0	1038
0	995
0	952
0	985
0	1011
0	95
0	106
0	102
0	91
0	95
0	96
0	98
4	17
0	49
2	43
0	34
0	46
0	37
0	38
0	37
0	33
0	38
0	45
0	3
0	8
0	8
0	9
0	10
0	9
0	9
0	9
0	7
0	9
0	9
0	5
10	29
0	28
4	29
2	17
0	9
0	8
35	10
1	10
4	3555
0	3389
0	3110
0	3276
0	0
0	123
0	124
0	121
29	131
0	112
0	116
0	123
0	123
0	123
4	126
0	121
0	109
0	111
8	123
0	107
0	126
0	121
0	121
0	112
0	122
0	115
0	120
0	124
5	122
0	130
0	124
3	127
0	116
0	107
14	115
0	119
0	114
0	123
1	122
0	128
0	120
0	116
4	85
55	47
0	46
0	36
0	34
0	31
0	14
0	10
0	7
0	5
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	770
0	618
1	769
5	699
0	767
0	784
4	785
0	692
0	786
0	766
0	783
0	761
0	659
0	801
0	769
1	754
0	529
0	252
263	0
1	0
24	275
0	291
0	263
0	274
0	288
0	275
0	274
0	259
0	290
0	273
0	296
0	235
0	266
0	275
0	269
0	253
8	257
0	221
0	175
2	173
0	153
0	135
0	115
0	116
0	41
0	54
0	36
2	33
0	10
0	22
0	25
0	46
0	32
32	43
0	44
0	4
0	44
0	11
1	287
0	285
0	264
1	291
0	286
0	265
0	302
0	286
0	266
0	255
0	251
0	236
0	241
0	226
1	244
0	170
0	166
0	29
0	66
2	68
1	57
1	33
0	407
0	402
0	296
0	369
0	375
0	427
1	373
0	297
1	379
5	264
0	405
0	306
1	337
0	259
0	340
0	367
0	287
0	106
0	128
0	103
0	77
0	114
0	87
1	87
39	102
1	50
3	29
0	36
5	3
0	10
1	143
0	142
29	143
0	142
0	135
0	146
0	139
0	144
0	17
7	0
0	660
1	641
0	680
0	630
0	555
0	661
0	640
0	640
0	98
0	112
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	238
16	245
0	242
0	188
0	238
2	197
1	238
1	238
0	239
0	165
0	272
3	209
0	239
3	241
0	191
31	539
1	410
0	444
0	503
0	486
1	497
0	433
0	490
4	498
185	498
2	414
0	458
0	382
88	164
3	80
3	43
1	113
0	79
0	51
2	132
0	113
0	53
0	42
0	54
12	5
21	74
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	23
0	152
2	149
4	193
0	173
0	11
1	29
0	0
0	34
0	55
0	54
0	54
0	20
0	20
0	287
1	274
0	302
0	318
0	264
0	300
0	290
0	277
0	288
0	297
0	93
2	0
3	0
0	611
0	710
0	776
0	574
0	614
0	679
170	44
59	0
0	128
0	150
0	154
0	125
0	153
0	127
0	153
0	150
0	158
0	125
0	123
0	152
0	157
0	150
0	129
0	162
0	151
0	150
0	163
0	163
0	141
0	155
0	152
0	152
0	158
0	153
0	160
0	128
2	158
0	132
0	149
0	147
0	160
0	163
0	138
0	154
0	140
0	150
18	165
0	138
0	147
0	119
0	155
0	10
0	153
0	165
0	150
0	160
0	156
0	161
0	155
0	154
