Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR26260919_1	(0.0, 0.8734944413058687)	(1.0, 0.43677491125301127)	(2.0, 6.368838017687536e-05)	(3.0, 7.47646202076363e-05)	(4.0, 9.414804026146794e-05)	(5.0, 0.0001329148803691312)	(6.0, 0.00015506736043065307)	(7.0, 0.00022983198063828938)	(8.0, 0.000379361221053562)	(9.0, 0.00047350926131502994)	(10.0, 0.0006728815818687268)	(11.0, 0.0011187002431068543)	(12.0, 0.0016863575446833523)	(13.0, 0.0025198446069981126)	(14.0, 0.0035831636499511622)	(15.0, 0.005311057094749868)	(16.0, 0.007900128201940236)	(17.0, 0.011366991331568408)	(18.0, 0.016558978845987594)	(19.0, 0.024614174408358485)	(20.0, 0.03504245439731991)	(21.0, 0.04715709193096467)	(22.0, 0.06173619287145375)	(23.0, 0.08440094903439832)	(24.0, 0.11304687481395378)	(25.0, 0.14532580732359882)	(26.0, 0.19476460470090026)	(27.0, 0.26743304648271504)	(28.0, 0.3869927504347563)	(29.0, 0.5956303457741846)	(30.0, 0.8116281026140535)	(31.0, 1.0051189397114162)	(32.0, 1.2737288366973998)	(33.0, 1.5527642446123369)	(34.0, 1.882315614247567)	(35.0, 2.2710501034271604)	(36.0, 2.807896074298089)	(37.0, 3.334574056820779)	(38.0, 3.46034476237007)	(39.0, 3.411177332873522)	(40.0, 3.1694771610422725)	(41.0, 3.056995174469887)	(42.0, 3.323107379328934)	(43.0, 3.4648417158225584)	(44.0, 3.63241415124794)	(45.0, 3.899058015628464)	(46.0, 4.022286724090695)	(47.0, 4.102611616793773)	(48.0, 4.119212131539876)	(49.0, 3.8618446181851147)	(50.0, 3.592315393276578)	(51.0, 3.5515465227833545)	(52.0, 3.4829015251927142)	(53.0, 3.3989270113995005)	(54.0, 3.17952607981018)	(55.0, 2.7976228616695584)	(56.0, 2.387882283271627)	(57.0, 2.0799821938365266)	(58.0, 1.9172583824846101)	(59.0, 1.720284067897573)	(60.0, 1.5086780402299005)	(61.0, 1.3216335748304406)	(62.0, 1.1890648269622708)	(63.0, 1.0499001781557828)	(64.0, 0.8782378410990421)	(65.0, 0.7233393933288581)	(66.0, 0.6101208367944276)	(67.0, 0.5238341578947923)	(68.0, 0.45006086116990907)	(69.0, 0.3689495554246467)	(70.0, 0.28487258641114815)	(71.0, 0.22220875843711818)	(72.0, 0.1807227014019031)	(73.0, 0.15386281932730783)	(74.0, 0.1282960882763039)	(75.0, 0.1036542232678685)	(76.0, 0.080604567763855)	(77.0, 0.05833578718201015)	(78.0, 0.045188290265496915)	(79.0, 0.038273947426294405)	(80.0, 0.03214601762927592)	(81.0, 0.02655251641374165)	(82.0, 0.02134391453927632)	(83.0, 0.016517442945872245)	(84.0, 0.01259091585496749)	(85.0, 0.010946094210399493)	(86.0, 0.01222263087394469)	(87.0, 0.012183864033837026)	(88.0, 0.008872068264639509)	(89.0, 0.006321763997556802)	(90.0, 0.005053534514034676)	(91.0, 0.004765552273234892)	(92.0, 0.005997783976657046)	(93.0, 0.0059507099565263115)	(94.0, 0.0036025470700049938)	(95.0, 0.0019743397854831367)	(96.0, 0.001373453763814356)	(97.0, 0.0010467046829069082)	(98.0, 0.0006978031219379388)	(99.0, 0.0003987446411073936)	(100.0, 0.0001744507804844847)
SRR26260919_2	(0.0, 0.8426390553476177)	(1.0, 0.4213721604118429)	(2.0, 0.00013850720535258325)	(3.0, 0.00024377268142054652)	(4.0, 0.0004376827689141631)	(5.0, 0.0007091568914052263)	(6.0, 0.0009972518785385993)	(7.0, 0.0013075080185283858)	(8.0, 0.0016787073288733092)	(9.0, 0.002069297647967594)	(10.0, 0.0026953502161612703)	(11.0, 0.003382345954710083)	(12.0, 0.003989007514154397)	(13.0, 0.00494193708698017)	(14.0, 0.006277146546579074)	(15.0, 0.008346444194546667)	(16.0, 0.011122128589812435)	(17.0, 0.013210817246529389)	(18.0, 0.016000352362330418)	(19.0, 0.020670815326819525)	(20.0, 0.026197252820387595)	(21.0, 0.03313923395265907)	(22.0, 0.04553562883171527)	(23.0, 0.06257755537829712)	(24.0, 0.08296304586209031)	(25.0, 0.1092240119969401)	(26.0, 0.15051855020075927)	(27.0, 0.21161130833767672)	(28.0, 0.30046645071546585)	(29.0, 0.4228320263562591)	(30.0, 0.6369364643902823)	(31.0, 0.9167764220846414)	(32.0, 1.1542054735000398)	(33.0, 1.4402533241383015)	(34.0, 1.7911724094754995)	(35.0, 2.272687168595541)	(36.0, 2.80106999586279)	(37.0, 3.1384707779575756)	(38.0, 3.3475612551578355)	(39.0, 3.466677451761057)	(40.0, 3.578186832646314)	(41.0, 3.3252671353842835)	(42.0, 3.13173932777744)	(43.0, 3.3317963650446045)	(44.0, 3.441283540731714)	(45.0, 3.4867332950961107)	(46.0, 3.6022566147924864)	(47.0, 3.8430347704333103)	(48.0, 4.023819915147716)	(49.0, 3.9814782624714313)	(50.0, 3.777864360170813)	(51.0, 3.62636240881205)	(52.0, 3.5591088501810497)	(53.0, 3.5069858186627654)	(54.0, 3.2216305040512663)	(55.0, 2.8503259282302755)	(56.0, 2.590029337211166)	(57.0, 2.3217824326048175)	(58.0, 2.102242971832759)	(59.0, 1.877354362789984)	(60.0, 1.6042818671491519)	(61.0, 1.373091180262834)	(62.0, 1.2101651546065904)	(63.0, 1.0720513097172084)	(64.0, 0.916266715568944)	(65.0, 0.7646207167166147)	(66.0, 0.6543911424088149)	(67.0, 0.5610622172981371)	(68.0, 0.47416279665992644)	(69.0, 0.39556549791054957)	(70.0, 0.32282151365937284)	(71.0, 0.26099189718997967)	(72.0, 0.21290773577977684)	(73.0, 0.17516175217709087)	(74.0, 0.1417288829490843)	(75.0, 0.1129553961091387)	(76.0, 0.09442313203296306)	(77.0, 0.08212923248586776)	(78.0, 0.07314565514669921)	(79.0, 0.06741422698920932)	(80.0, 0.060533189027292975)	(81.0, 0.0514886685177693)	(82.0, 0.04589851770973904)	(83.0, 0.04086793601133321)	(84.0, 0.03350489297478989)	(85.0, 0.027557393576949963)	(86.0, 0.02450746491508608)	(87.0, 0.021734550663927363)	(88.0, 0.019321755146685365)	(89.0, 0.017673519402989623)	(90.0, 0.016892338764801052)	(91.0, 0.015969880777152848)	(92.0, 0.01417759753989042)	(93.0, 0.012521051363873525)	(94.0, 0.011108277869277176)	(95.0, 0.010088864837882164)	(96.0, 0.00938247809058399)	(97.0, 0.008183005692230618)	(98.0, 0.006745300900670804)	(99.0, 0.006678817442101565)	(100.0, 0.023438189289764138)
SRR26260920_1	(0.0, 7.421718377094934)	(1.0, 3.7108925158013535)	(2.0, 7.77635924024637e-05)	(3.0, 7.498632124523285e-05)	(4.0, 9.442721934584877e-05)	(5.0, 0.00014719537133323486)	(6.0, 0.0001610817271193891)	(7.0, 0.00021662715026400602)	(8.0, 0.00031660891192431646)	(9.0, 0.00042214521589908866)	(10.0, 0.0005665633160750926)	(11.0, 0.000741531398980636)	(12.0, 0.0011775629706658789)	(13.0, 0.0017635671848415873)	(14.0, 0.002369012297117912)	(15.0, 0.0038854023489659543)	(16.0, 0.006454378169404487)	(17.0, 0.010020394335288892)	(18.0, 0.015111132366493037)	(19.0, 0.023717895682751428)	(20.0, 0.03401879440492064)	(21.0, 0.04614713754854774)	(22.0, 0.06154432884423555)	(23.0, 0.08332646653039708)	(24.0, 0.10944670176415319)	(25.0, 0.13875802155756753)	(26.0, 0.18004215730980408)	(27.0, 0.23197157340770644)	(28.0, 0.3019060384179364)	(29.0, 0.4274442492670851)	(30.0, 0.5420483435702159)	(31.0, 0.6293213124150381)	(32.0, 0.7335745171151695)	(33.0, 0.8313261300362238)	(34.0, 0.9430946304878219)	(35.0, 1.065786138400809)	(36.0, 1.3009932327066893)	(37.0, 1.5712605981014518)	(38.0, 1.720469491023679)	(39.0, 1.8453078295412058)	(40.0, 1.9425289836712287)	(41.0, 2.165799366543331)	(42.0, 2.6031501420282583)	(43.0, 2.941199587286397)	(44.0, 3.2727752134770305)	(45.0, 3.669488957389356)	(46.0, 3.943388993457777)	(47.0, 4.141672267728273)	(48.0, 4.230611599267434)	(49.0, 4.044476109038666)	(50.0, 3.819481040777922)	(51.0, 3.792036047202167)	(52.0, 3.7232958087895467)	(53.0, 3.6131381256091424)	(54.0, 3.3693659270543623)	(55.0, 3.032541258376562)	(56.0, 2.685601768144128)	(57.0, 2.3794159548728984)	(58.0, 2.2065058298948634)	(59.0, 2.0170070642946882)	(60.0, 1.802446203771662)	(61.0, 1.6002830816945142)	(62.0, 1.440267826699502)	(63.0, 1.2727456077664945)	(64.0, 1.0889485798521141)	(65.0, 0.9226511374994455)	(66.0, 0.7804798496896413)	(67.0, 0.6638344610859458)	(68.0, 0.5688573420509653)	(69.0, 0.4687478259174222)	(70.0, 0.36370309893747993)	(71.0, 0.28017944615491946)	(72.0, 0.22471734114501946)	(73.0, 0.18701033064329628)	(74.0, 0.1522527821105522)	(75.0, 0.12388573451059637)	(76.0, 0.09611857748060236)	(77.0, 0.06898741554561423)	(78.0, 0.05345136069206487)	(79.0, 0.044064184180624605)	(80.0, 0.03657110659841578)	(81.0, 0.030466664594822383)	(82.0, 0.023881754681028045)	(83.0, 0.018388312332025432)	(84.0, 0.013975228463185618)	(85.0, 0.011561779827552012)	(86.0, 0.012128343143627105)	(87.0, 0.01145624352357724)	(88.0, 0.008548440621956544)	(89.0, 0.0068320870467878814)	(90.0, 0.005646192262650311)	(91.0, 0.0050768516754179874)	(92.0, 0.005685074058851543)	(93.0, 0.005329583350725994)	(94.0, 0.003418820794551172)	(95.0, 0.002110726079495443)	(96.0, 0.0014136310190305007)	(97.0, 0.0010692493955338758)	(98.0, 0.0008220722625403305)	(99.0, 0.0005693405872323235)	(100.0, 0.00021940442142123686)
SRR26260920_2	(0.0, 7.26874583959002)	(1.0, 3.6344285193437083)	(2.0, 0.00015011878148585067)	(3.0, 0.00028077772092723925)	(4.0, 0.00044757636702262885)	(5.0, 0.0005420955998100164)	(6.0, 0.0007116742233403291)	(7.0, 0.0009868919893977221)	(8.0, 0.0013399491236329635)	(9.0, 0.0017930854455254386)	(10.0, 0.0021795023089797583)	(11.0, 0.0025825990370436165)	(12.0, 0.0032192138696410196)	(13.0, 0.003897528363762271)	(14.0, 0.004525803264054906)	(15.0, 0.006374488258278808)	(16.0, 0.008776388762052417)	(17.0, 0.0106945731921494)	(18.0, 0.013710848709041028)	(19.0, 0.018067073349565622)	(20.0, 0.02374656724911364)	(21.0, 0.03185854140421942)	(22.0, 0.04368178543494763)	(23.0, 0.05805148879606544)	(24.0, 0.07414199818940069)	(25.0, 0.09175593521707384)	(26.0, 0.11827969992367572)	(27.0, 0.15693528615628227)	(28.0, 0.2057405700037933)	(29.0, 0.2617682352272347)	(30.0, 0.33303573674892484)	(31.0, 0.43563080398476406)	(32.0, 0.5427405545749185)	(33.0, 0.6439762128450803)	(34.0, 0.7652416085338635)	(35.0, 0.9593590928822431)	(36.0, 1.2257448706288852)	(37.0, 1.4637804384941806)	(38.0, 1.6948799626593432)	(39.0, 1.9130776115490273)	(40.0, 2.230842932247919)	(41.0, 2.3915979073997855)	(42.0, 2.5767027049041444)	(43.0, 2.9228960748525603)	(44.0, 3.150042471105262)	(45.0, 3.386651910546442)	(46.0, 3.6613331409588943)	(47.0, 3.9808164877125694)	(48.0, 4.198544320415752)	(49.0, 4.199322714097529)	(50.0, 4.0274339293187955)	(51.0, 3.891081596090685)	(52.0, 3.8087303245359556)	(53.0, 3.7273909647675385)	(54.0, 3.4279512553196603)	(55.0, 3.0810712309448185)	(56.0, 2.8533966389794814)	(57.0, 2.5814314465209485)	(58.0, 2.368499074893009)	(59.0, 2.144188255623929)	(60.0, 1.869840622503667)	(61.0, 1.6341680354580561)	(62.0, 1.4570473331467968)	(63.0, 1.3006930622744135)	(64.0, 1.1249790285452252)	(65.0, 0.9589059565603506)	(66.0, 0.8241270905604059)	(67.0, 0.7018331032207011)	(68.0, 0.5931165256731611)	(69.0, 0.4938880111110138)	(70.0, 0.3988294627012513)	(71.0, 0.3189162313569501)	(72.0, 0.2610982606654182)	(73.0, 0.21232355656969132)	(74.0, 0.16622319076636055)	(75.0, 0.13161525167900212)	(76.0, 0.10840244009739372)	(77.0, 0.09276784700338588)	(78.0, 0.0828794672673642)	(79.0, 0.07653555876086954)	(80.0, 0.06975241381965702)	(81.0, 0.0586352840573993)	(82.0, 0.05134618322303078)	(83.0, 0.04608368593872123)	(84.0, 0.03726559751514497)	(85.0, 0.030462992731887996)	(86.0, 0.02666832353321788)	(87.0, 0.023935605714688415)	(88.0, 0.021928462006673893)	(89.0, 0.020519013447167847)	(90.0, 0.01925134373684289)	(91.0, 0.017897494726035308)	(92.0, 0.01582085158214771)	(93.0, 0.013644129250602873)	(94.0, 0.012273600375185755)	(95.0, 0.01119774910787049)	(96.0, 0.010263676689736309)	(97.0, 0.009104426099373352)	(98.0, 0.008145333884324861)	(99.0, 0.009955099194459837)	(100.0, 0.040851768406195844)
SRR26260921_1	(0.0, 2.8654216291278125)	(1.0, 1.4327288115217003)	(2.0, 3.2994422622799844e-05)	(3.0, 3.8993408554217994e-05)	(4.0, 7.498732414272692e-05)	(5.0, 0.00010798174676552676)	(6.0, 0.00012297921159407213)	(7.0, 0.00022196247946247168)	(8.0, 0.0002819523387766532)	(9.0, 0.00030294878953661674)	(10.0, 0.00041992901519927075)	(11.0, 0.000503914818239125)	(12.0, 0.0007258772977015965)	(13.0, 0.0012837829893234847)	(14.0, 0.0019406719488137725)	(15.0, 0.0032754463185543114)	(16.0, 0.005693037648915827)	(17.0, 0.00902847382678432)	(18.0, 0.014091617952901241)	(19.0, 0.02225023881962993)	(20.0, 0.03201658791597868)	(21.0, 0.04411354304668339)	(22.0, 0.059737901905061966)	(23.0, 0.0801374535648494)	(24.0, 0.10528220309638858)	(25.0, 0.135559085092256)	(26.0, 0.17619321629871687)	(27.0, 0.22881632088911688)	(28.0, 0.30492845489398474)	(29.0, 0.4504128622097721)	(30.0, 0.5754827204009434)	(31.0, 0.6648256178775539)	(32.0, 0.7854772229302359)	(33.0, 0.911818866138868)	(34.0, 1.0618954971851557)	(35.0, 1.2184900264459295)	(36.0, 1.460342143764018)	(37.0, 1.7637408572454913)	(38.0, 1.9419197378875077)	(39.0, 2.026118504927927)	(40.0, 2.061650498599717)	(41.0, 2.237252814784189)	(42.0, 2.6698966806651003)	(43.0, 3.0268903344578635)	(44.0, 3.3960559307054736)	(45.0, 3.903420165855164)	(46.0, 4.299587197780087)	(47.0, 4.575426569892625)	(48.0, 4.699518593376975)	(49.0, 4.46586409033417)	(50.0, 4.179007580558582)	(51.0, 4.130163837104975)	(52.0, 4.073713379490331)	(53.0, 4.008663375542998)	(54.0, 3.748373374964696)	(55.0, 3.3161074451974635)	(56.0, 2.8871769516081)	(57.0, 2.554122251174661)	(58.0, 2.365121199912367)	(59.0, 2.1189048203291714)	(60.0, 1.859775623528599)	(61.0, 1.6417094854285834)	(62.0, 1.4668690404574012)	(63.0, 1.285018780425357)	(64.0, 1.077771813452654)	(65.0, 0.8998628871775515)	(66.0, 0.7718775218237109)	(67.0, 0.6643067055944863)	(68.0, 0.5703685848944094)	(69.0, 0.4760225331509962)	(70.0, 0.3729119629617809)	(71.0, 0.29165269902775637)	(72.0, 0.24590143282179577)	(73.0, 0.21622144992610448)	(74.0, 0.18165529298927308)	(75.0, 0.14905980293091256)	(76.0, 0.119103866682376)	(77.0, 0.08997279099940947)	(78.0, 0.07110298075213366)	(79.0, 0.05995386539859302)	(80.0, 0.0521161902791952)	(81.0, 0.0453073412470356)	(82.0, 0.037985578917739744)	(83.0, 0.0313956928720769)	(84.0, 0.026002604519731985)	(85.0, 0.0233960451325308)	(86.0, 0.026806468634542016)	(87.0, 0.02725039359346696)	(88.0, 0.02069650146339263)	(89.0, 0.01575633654886978)	(90.0, 0.013002802006348846)	(91.0, 0.012135948539258925)	(92.0, 0.015105446575310908)	(93.0, 0.014721511475700147)	(94.0, 0.00912445760168701)	(95.0, 0.005300104070407939)	(96.0, 0.003419421980908347)	(97.0, 0.002678547218378205)	(98.0, 0.0020396552166821722)	(99.0, 0.0012867824822891938)	(100.0, 0.0005789021423818518)
SRR26260921_2	(0.0, 2.744602717994094)	(1.0, 1.3723553927551777)	(2.0, 0.0001350843953268244)	(3.0, 0.00020412753071609018)	(4.0, 0.00034521567694632897)	(5.0, 0.0005133207022419326)	(6.0, 0.0007264538593131445)	(7.0, 0.0010176357781287438)	(8.0, 0.0013868664586887305)	(9.0, 0.0017681046410555458)	(10.0, 0.0020953090652916315)	(11.0, 0.002647654148405758)	(12.0, 0.003151969224292569)	(13.0, 0.003569229912079871)	(14.0, 0.004376734408589111)	(15.0, 0.006108816544224169)	(16.0, 0.008543337535558715)	(17.0, 0.010551592212750838)	(18.0, 0.012760972545207343)	(19.0, 0.017026637562083287)	(20.0, 0.02285327781384698)	(21.0, 0.029994739513458428)	(22.0, 0.04193019630944629)	(23.0, 0.056738447912717954)	(24.0, 0.07501686753816314)	(25.0, 0.09684050207207455)	(26.0, 0.12310691227451263)	(27.0, 0.15827088131581088)	(28.0, 0.20631289604493303)	(29.0, 0.2699796725001912)	(30.0, 0.3547646427582096)	(31.0, 0.4704749339197157)	(32.0, 0.6001619571843705)	(33.0, 0.7296028266619853)	(34.0, 0.8725731488004447)	(35.0, 1.0850789139022496)	(36.0, 1.381057829689677)	(37.0, 1.6559575760552163)	(38.0, 1.8776760969183106)	(39.0, 2.0639664837003564)	(40.0, 2.3901682815355723)	(41.0, 2.494141239680903)	(42.0, 2.608404626874686)	(43.0, 3.0157080937886755)	(44.0, 3.306382695652936)	(45.0, 3.5804419168919974)	(46.0, 3.9413964268316275)	(47.0, 4.333117158275805)	(48.0, 4.5910863270937154)	(49.0, 4.59591334282006)	(50.0, 4.400830462839964)	(51.0, 4.256098039811353)	(52.0, 4.195268035657958)	(53.0, 4.135845911091414)	(54.0, 3.819658369763093)	(55.0, 3.413432576136267)	(56.0, 3.1327782345298045)	(57.0, 2.819085251701853)	(58.0, 2.550816648209135)	(59.0, 2.277165682031506)	(60.0, 1.944251690686273)	(61.0, 1.6648821517731418)	(62.0, 1.467343737673549)	(63.0, 1.297539650872279)	(64.0, 1.1079111785879348)	(65.0, 0.9364830771672911)	(66.0, 0.8090204436123513)	(67.0, 0.6932351055645525)	(68.0, 0.5887278135888178)	(69.0, 0.4966993178658298)	(70.0, 0.4074985888183501)	(71.0, 0.3282971069005072)	(72.0, 0.27111738329638824)	(73.0, 0.22723896981878397)	(74.0, 0.18492753532697087)	(75.0, 0.14905812555452144)	(76.0, 0.1287984681309495)	(77.0, 0.1150949066939061)	(78.0, 0.10387990000632795)	(79.0, 0.09708365398366282)	(80.0, 0.08723149875115978)	(81.0, 0.07401424113729294)	(82.0, 0.06705889571568734)	(83.0, 0.06020261218398807)	(84.0, 0.05018835567709282)	(85.0, 0.04342212840894477)	(86.0, 0.03969680097337613)	(87.0, 0.035419128454693354)	(88.0, 0.03233920424124176)	(89.0, 0.03073019899912669)	(90.0, 0.029184233141497484)	(91.0, 0.027791362931905338)	(92.0, 0.02540487194779811)	(93.0, 0.022904309696526)	(94.0, 0.0211542163081807)	(95.0, 0.01968930108774758)	(96.0, 0.01826040837273495)	(97.0, 0.015375606063644322)	(98.0, 0.011794368649757622)	(99.0, 0.01094783977237619)	(100.0, 0.03411631450865243)
SRR26260922_1	(0.0, 0.4352432002774685)	(1.0, 0.2176607531730673)	(2.0, 5.4211893691922115e-05)	(3.0, 3.312949058950796e-05)	(4.0, 4.216480620482832e-05)	(5.0, 5.722366556369557e-05)	(6.0, 8.734138428143008e-05)	(7.0, 0.00012047087487093804)	(8.0, 0.0001656474529475398)	(9.0, 0.00018070631230640707)	(10.0, 0.00028009478407493095)	(11.0, 0.00044273046515069727)	(12.0, 0.0007228252492256283)	(13.0, 0.001322167851708545)	(14.0, 0.0019636752603962903)	(15.0, 0.00307200730920892)	(16.0, 0.005228435969398711)	(17.0, 0.007987219003943193)	(18.0, 0.012010946224632522)	(19.0, 0.018730209270559094)	(20.0, 0.03245485369023071)	(21.0, 0.052118712241039575)	(22.0, 0.0727282671595853)	(23.0, 0.09848795197886363)	(24.0, 0.1333070465884365)	(25.0, 0.18290791754467345)	(26.0, 0.2596358177499739)	(27.0, 0.3766642373714749)	(28.0, 0.5418840187132229)	(29.0, 0.7622583783427581)	(30.0, 1.0086484234006723)	(31.0, 1.2383652993764487)	(32.0, 1.4855564757522548)	(33.0, 1.7556853067034874)	(34.0, 2.0082735782735113)	(35.0, 2.250335707151687)	(36.0, 2.543742522899857)	(37.0, 2.8095735553900685)	(38.0, 2.8769408686178974)	(39.0, 2.8385287301652986)	(40.0, 2.789852473173696)	(41.0, 2.864619709890472)	(42.0, 3.0226142505118356)	(43.0, 3.0280956753184634)	(44.0, 3.065224798953686)	(45.0, 3.1682635382308)	(46.0, 3.216891606872454)	(47.0, 3.272232915016291)	(48.0, 3.2909811949180807)	(49.0, 3.2451721447484068)	(50.0, 3.2309927227760973)	(51.0, 3.271064347530043)	(52.0, 3.236922901591619)	(53.0, 3.155099083379278)	(54.0, 3.052015167524088)	(55.0, 2.871224525605271)	(56.0, 2.613781277777948)	(57.0, 2.4098752867432705)	(58.0, 2.357184337846594)	(59.0, 2.3112186755395876)	(60.0, 2.190314105519114)	(61.0, 2.0548867715329493)	(62.0, 1.91576700523199)	(63.0, 1.7292841144755215)	(64.0, 1.535247699864645)	(65.0, 1.3475841945344413)	(66.0, 1.155966232736599)	(67.0, 0.983099562612418)	(68.0, 0.8159974238508119)	(69.0, 0.6434921663512438)	(70.0, 0.4843230346998887)	(71.0, 0.35564809325023977)	(72.0, 0.2626686720248498)	(73.0, 0.2016411385871043)	(74.0, 0.157389174475137)	(75.0, 0.12363022356442839)	(76.0, 0.09813256289799435)	(77.0, 0.0800559081236101)	(78.0, 0.06539761442368872)	(79.0, 0.050549579095845606)	(80.0, 0.0417582170021389)	(81.0, 0.03459923526293341)	(82.0, 0.027554700854855306)	(83.0, 0.0218263107547422)	(84.0, 0.017167099669108673)	(85.0, 0.014923329624637452)	(86.0, 0.014754670399818136)	(87.0, 0.014233633866001329)	(88.0, 0.011812169281095476)	(89.0, 0.009107598140242916)	(90.0, 0.0070114049174885935)	(91.0, 0.005984390709213847)	(92.0, 0.0059301788155219255)	(93.0, 0.005210365338168071)	(94.0, 0.0036623145960765166)	(95.0, 0.002457605847367136)	(96.0, 0.0015299801108609131)	(97.0, 0.0010631554707360284)	(98.0, 0.0007951077741481912)	(99.0, 0.0004969423588426195)	(100.0, 0.00021684757476768846)
SRR26260922_2	(0.0, 0.41807548280063744)	(1.0, 0.20908595885670744)	(2.0, 0.00013862518711763367)	(3.0, 0.00020793778067645054)	(4.0, 0.00028327755628386014)	(5.0, 0.0004671066087659396)	(6.0, 0.0008166831675843202)	(7.0, 0.0011270830430868478)	(8.0, 0.001434469327565079)	(9.0, 0.0019889700760356136)	(10.0, 0.002664014465478004)	(11.0, 0.003266732670337281)	(12.0, 0.004017116835387081)	(13.0, 0.004869963095262958)	(14.0, 0.005825271449964912)	(15.0, 0.007256727186505694)	(16.0, 0.008899134294747223)	(17.0, 0.010888104370782838)	(18.0, 0.0134195208311918)	(19.0, 0.016797756369428048)	(20.0, 0.02268932682192748)	(21.0, 0.03163366498203915)	(22.0, 0.044305815239205446)	(23.0, 0.06370128707157698)	(24.0, 0.09134797112847201)	(25.0, 0.1333574300071636)	(26.0, 0.202899056483827)	(27.0, 0.30508992811771735)	(28.0, 0.4436427890507679)	(29.0, 0.6056654968810388)	(30.0, 0.8037759572272587)	(31.0, 1.0396406859258638)	(32.0, 1.2674892624998408)	(33.0, 1.5163576364682847)	(34.0, 1.791778760951804)	(35.0, 2.0933608691172405)	(36.0, 2.3793506573229672)	(37.0, 2.5746373828794216)	(38.0, 2.7089531348323117)	(39.0, 2.794388440371114)	(40.0, 2.868206352511254)	(41.0, 2.8436064089799227)	(42.0, 2.8571977044994994)	(43.0, 2.93433358035739)	(44.0, 2.9294937531723697)	(45.0, 2.9646503060618112)	(46.0, 3.055425694895667)	(47.0, 3.182219523651913)	(48.0, 3.2951538472874202)	(49.0, 3.3428770747481775)	(50.0, 3.3375550729992702)	(51.0, 3.337979989333696)	(52.0, 3.346107644326223)	(53.0, 3.2934029509023035)	(54.0, 3.138504372253469)	(55.0, 2.9538978132871216)	(56.0, 2.7818338201638952)	(57.0, 2.630054308225208)	(58.0, 2.532781617142969)	(59.0, 2.4373652981316973)	(60.0, 2.2957235063987427)	(61.0, 2.1267183081651773)	(62.0, 1.9720517760252139)	(63.0, 1.845697931558515)	(64.0, 1.672488773846056)	(65.0, 1.4488170344317541)	(66.0, 1.2558628283281053)	(67.0, 1.0831720082718252)	(68.0, 0.9021455954423413)	(69.0, 0.7262151650349428)	(70.0, 0.5673507005981345)	(71.0, 0.43513240799815495)	(72.0, 0.3357230808796901)	(73.0, 0.25982880452381)	(74.0, 0.19947863067125057)	(75.0, 0.1555314327639364)	(76.0, 0.13015096915731225)	(77.0, 0.1145978258809186)	(78.0, 0.09973479494908885)	(79.0, 0.08620979843204668)	(80.0, 0.07565921625598503)	(81.0, 0.06503630789534028)	(82.0, 0.05602567073269408)	(83.0, 0.048253619481033704)	(84.0, 0.03978241511173657)	(85.0, 0.03423138044498263)	(86.0, 0.03162161061794196)	(87.0, 0.02890033792300233)	(88.0, 0.025977154629434836)	(89.0, 0.023177528567863495)	(90.0, 0.021257871085386695)	(91.0, 0.019892714351380434)	(92.0, 0.018039355871438158)	(93.0, 0.01638489439909944)	(94.0, 0.015092063849676294)	(95.0, 0.013940872078395075)	(96.0, 0.012364763972688066)	(97.0, 0.009754994145647396)	(98.0, 0.0073652164633803635)	(99.0, 0.007404393146696216)	(100.0, 0.02896362333451255)
