UniqueCount	AmbigCount
0	0
0	0
4	14
0	15
0	15
0	13
0	15
0	0
4	13
0	8
0	8
0	9
0	8
0	8
0	7
0	13
4	2799
0	2663
0	2513
0	1938
0	2815
0	2559
0	2617
0	2652
0	2690
0	2598
0	2604
0	2540
0	2393
0	2700
0	2593
0	2323
0	2627
0	2463
0	2623
0	2494
0	2664
0	2435
3	2652
1	2726
0	2609
0	2436
0	2485
0	2540
0	2430
0	2698
0	2573
1	2115
0	2594
0	2393
0	1814
0	2043
0	2361
0	2492
0	2394
0	1749
0	2426
0	2288
0	2656
0	1481
0	2202
0	2632
0	2602
0	2525
7	2628
0	2303
0	2475
0	2639
0	2658
0	2550
0	2448
1	2344
0	2609
0	2576
0	2636
1	2661
0	2478
0	2279
0	2526
1	2566
0	275
0	292
0	289
0	240
9	269
0	278
1	270
3	74
0	16
0	16
0	14
0	16
0	15
0	16
0	15
0	14
0	17
8	17
0	6
0	4
0	4
0	2
0	1
0	4
0	3
0	4
0	4
5	4
1	4
0	3
31	242
0	193
35	219
8	150
0	231
1	151
10	260
23	260
0	10163
0	9599
0	8955
0	9516
3	0
0	316
0	316
0	296
6	316
0	303
0	307
0	315
0	331
0	316
3	315
0	297
0	284
0	271
0	315
0	255
0	318
0	102
0	326
0	302
0	297
0	316
0	327
0	315
0	293
0	315
0	295
0	316
0	305
0	294
1	302
0	294
0	294
0	315
0	315
0	316
0	297
0	282
0	227
7	111
1	138
0	110
0	108
0	103
0	53
0	27
0	29
0	15
0	5
0	2
0	2
0	2
0	2
0	0
0	4
0	4
0	2
0	4
3	4
1	2
0	0
0	11
4	20
0	9
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
49	3806
6	2698
0	3791
3	1328
0	3756
0	3795
12	3804
0	3329
0	3689
0	3758
0	3750
0	3671
0	3319
0	4139
13	3696
0	3133
0	2302
5	1045
809	17
31	0
9	1096
0	1137
0	1069
0	1114
0	1165
0	1100
0	1118
0	1084
0	1135
0	1091
0	1134
0	974
0	1018
0	365
0	1113
0	906
7	941
1	905
2	641
2	667
2	616
1	583
0	510
1	403
0	97
1	217
1	161
1	158
0	38
1	81
0	32
0	29
0	26
8	30
0	30
2	2
0	24
2	9
5	1884
0	1775
0	935
17	1961
0	1901
0	1726
0	1988
1	1932
0	1786
0	1666
1	1663
0	1570
0	1622
1	1520
1	1600
0	1274
0	1233
2	221
1	679
8	697
3	601
3	351
0	1860
0	1852
0	1421
0	1817
0	1702
0	1974
0	1776
0	1430
1	1739
5	1105
0	1851
0	1454
1	1605
0	1274
0	1039
0	1619
0	1282
1	410
23	560
6	380
0	301
0	488
0	442
0	444
6	420
