UniqueCount	AmbigCount
0	0
0	0
61	307
0	316
0	310
0	285
0	283
1	15
1	286
0	192
0	207
0	225
0	171
0	170
1	151
1	199
2	1203
0	1160
0	1079
0	849
0	1219
0	1118
0	1168
0	1154
0	1170
0	1116
0	1121
0	1101
0	1052
0	1174
0	1129
0	1007
0	1127
0	1105
0	1127
0	1076
0	1144
0	1060
0	1151
0	1171
0	1094
0	1049
0	1071
0	1115
0	1039
0	1160
0	1121
0	901
0	1107
0	1021
0	780
0	852
0	993
0	1059
0	1039
0	722
0	1074
0	972
0	1155
0	672
0	931
0	1145
0	1108
0	1085
1	1128
0	1015
0	1063
0	1121
0	1175
0	1092
0	1043
0	1020
0	1118
0	1118
0	1134
1	1137
0	1073
0	1010
0	1106
0	1098
0	128
0	133
0	132
0	106
6	122
0	129
0	113
3	27
0	3
0	2
0	3
0	3
0	3
0	3
0	3
0	3
0	2
3	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	47
0	43
4	47
4	35
1	393
0	227
1	429
51	428
0	7084
0	6738
0	6294
0	6638
14	0
0	247
0	247
0	219
4	247
0	249
0	226
0	244
0	256
0	247
1	247
0	232
0	230
0	225
0	244
0	211
0	245
0	87
0	248
0	246
0	231
0	252
0	252
0	247
0	231
0	244
0	232
0	245
0	238
0	223
0	224
0	215
0	233
0	247
2	244
0	245
0	231
0	207
0	173
2	90
0	84
0	67
0	52
0	66
0	37
0	21
0	23
0	8
0	3
0	524
0	528
0	515
0	471
10	82
5	537
0	531
5	531
0	545
36	482
33	356
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
38	3400
2	2436
0	3384
4	1174
0	3362
0	3387
2	3394
0	2959
0	3275
0	3385
0	3363
0	3298
0	2893
0	3691
6	3299
1	2795
0	2095
2	989
730	6
16	0
3	859
0	884
0	869
0	881
0	952
0	868
0	881
0	878
0	880
0	859
0	885
0	805
0	840
0	293
0	879
0	731
3	736
2	734
1	548
2	584
0	472
2	486
0	432
0	332
0	93
0	206
0	160
0	169
0	34
0	72
0	10
0	62
2	40
2	61
0	61
0	1
0	60
0	16
3	850
0	791
0	445
11	887
0	849
0	763
0	901
0	865
0	794
0	766
0	779
0	719
0	747
0	706
0	731
0	588
0	549
0	110
0	308
4	314
1	273
6	163
0	1723
0	1710
0	1320
2	1650
0	1566
0	1795
0	1628
0	1335
0	1597
2	1003
0	1709
0	1341
0	1453
0	1160
0	943
0	1526
0	1171
1	415
4	502
6	308
0	312
0	443
1	385
0	387
0	335
0	236
0	105
0	147
3	3
0	16
0	739
0	741
52	739
0	741
0	707
