"SRR26260919","SRR26260920","SRR26260921","SRR26260922","SRR26260923","SRR26260924","SRR26260925","SRR26260926","SRR26260927","SRR26260934","SRR26260935","SRR26260936","SRR26260937","SRR26260938","SRR26260939","SRR26260940","SRR26260941","SRR26260942","SRR26260943","SRR26260944","SRR26260945","SRR26260946","SRR26260947","SRR26260948","SRR26260949","SRR26260950","SRR26260951","SRR26260989","SRR26260990","SRR26260991","SRR26260992","SRR26260993","SRR26260994","SRR26260995","SRR26260996","SRR26260997","SRR26260998","SRR26260999","SRR26261000","SRR26261001","SRR26261002","SRR26261003","SRR26261004","SRR26261005","SRR26261006"
0,0,0,0,0,0.183081,0,0,0,36.363725,26.715438,29.748428,44.97339,45.082142,29.180636,33.805472,31.099916,23.828247,41.322348,29.067359,26.78923,45.236481,30.03291,33.994458,27.463804,30.055509,39.268429,45.967948,41.75677,27.513492,24.084216,17.71055,32.125749,29.244353,27.625636,25.592223,33.931705,29.645293,23.346741,23.94954,26.212843,28.804747,25.94019,31.35867,37.288635
4.02057,0,0,0.332445,0,0,0,0,0,61.166221,2.392738,17.150724,0,7.11523,31.839082,94.434456,78.281135,112.122573,60.389013,108.017498,60.108235,70.256315,109.09352,122.942422,117.264206,19.292995,56.461677,42.323961,57.568622,0,68.672997,24.144002,118.09743,112.473388,103.257597,124.518495,114.426221,114.48795,106.510575,108.926133,110.599589,118.150581,119.609036,114.633671,53.029166
0.320853,0.074579,0.098433,0.250766,0.190727,1.51467,0.204293,1.877331,0.333641,68.447913,21.197323,20.565329,19.845398,26.0621,36.509218,29.65338,51.939039,37.90873,51.358904,44.237641,65.553111,38.522808,41.409815,45.199059,26.690742,21.659228,45.980506,36.707399,28.095262,25.836916,51.975187,25.247529,60.528505,82.47978,71.69213,74.653229,46.528603,76.024546,59.915893,69.708268,77.197945,69.023986,56.464993,71.316317,23.713785
15.157178,20.463437,20.513534,38.525568,38.080651,50.728854,60.161116,47.213608,41.291393,17.847989,17.209273,0,18.483274,16.250029,85.818664,81.33756,68.537658,71.709025,87.85189,70.348766,96.685629,95.274255,92.785292,95.678355,79.986609,0,87.923614,26.37035,13.800248,0,0,0,52.176679,59.343932,64.587647,56.480936,55.03821,65.625743,77.014927,62.069152,70.477824,65.746533,70.330035,71.388772,0
31.525232,42.887233,43.033374,27.284984,31.410119,49.544694,44.504588,44.936518,40.907622,2.4732,74.665065,39.393098,36.797198,26.480109,72.880146,75.253728,74.960863,77.744407,80.672652,89.591581,88.696097,79.42058,70.894781,73.93977,88.9854,26.903094,92.163244,0,28.173835,0,34.587018,54.064689,60.582332,77.839666,72.890551,69.778533,63.062651,69.920896,63.099596,64.484934,68.748251,64.566862,73.867232,74.490313,37.034385
1.509869,2.291127,2.372844,5.322466,3.96061,5.063443,4.329503,4.065966,4.31132,6.234088,4.190005,5.376751,8.084843,4.820252,23.321838,19.223446,21.650803,21.688961,21.772741,23.336574,25.421909,20.310258,23.920309,22.790626,23.807702,2.220305,23.536928,4.149106,5.225301,5.461306,10.126575,8.737776,21.545031,23.184905,23.828184,24.688497,22.338878,24.144762,25.134186,22.693647,22.149143,21.413045,23.796981,25.686219,4.23791
27.917671,19.291674,27.194831,21.779633,16.989715,25.447255,23.409039,25.099388,25.92422,33.277485,31.271205,21.955853,30.319713,16.367636,51.88054,69.326174,69.519852,70.338646,59.013165,60.742758,86.441816,80.004295,88.73287,72.607476,83.785344,15.395746,77.827866,39.012532,21.161513,26.628696,36.083748,26.095344,88.687227,92.704051,100.126626,78.668698,83.913963,76.124478,107.970641,95.091563,100.235454,85.879578,90.697103,90.074634,54.773661
10.849146,0.25548,31.526029,0.981072,0.135589,0.143205,0.116,3.916478,2.071761,101.033367,74.698449,17.142104,63.130373,73.207835,41.879417,36.140722,33.796017,24.71443,18.518828,10.766942,25.390148,36.327828,40.15818,30.249701,2.129633,116.236101,42.147331,123.046051,157.992238,132.215251,131.821323,59.602469,58.069607,56.159485,45.806973,48.581707,47.763613,60.39709,50.460611,50.766341,49.121402,44.275998,52.121327,49.886341,121.341344
206.004729,138.739697,161.378566,95.783419,81.808489,92.143682,66.058903,60.175278,86.023788,168.753156,133.20727,159.550476,148.278804,209.671521,127.755673,94.61788,134.246282,108.097339,107.844293,134.528831,141.304946,124.417535,125.573483,101.121068,109.031963,243.552289,97.597946,173.343519,200.515302,157.081807,137.34974,151.76668,143.582384,133.131607,115.476484,146.047167,114.759704,140.099555,156.767891,132.191129,138.384001,137.427789,129.766348,126.641398,119.666996
4.661465,1.98907,5.597309,5.592312,2.837395,2.107867,4.604438,3.633818,2.399745,20.191149,6.819406,19.861334,23.937259,23.463537,33.716742,23.027347,25.689829,27.040206,27.349988,17.869334,36.745192,43.861074,25.963217,34.680786,37.25522,25.100175,35.430693,28.269791,14.474693,27.256462,28.79384,18.370284,33.376478,29.92731,29.862873,39.396661,33.218201,31.601712,36.540207,39.931011,35.075938,35.926033,33.708923,38.421529,13.222466
31.697022,29.783215,16.292087,89.332609,60.053372,54.55839,63.16343,59.595287,61.696028,36.911313,32.701628,31.384275,43.307436,42.429795,56.00259,68.597716,59.834836,64.898776,63.114257,66.707755,71.974365,71.905551,71.61236,73.130577,76.84714,25.234966,69.754675,35.165865,44.230488,53.111889,40.463454,33.191541,79.353188,68.21215,71.144401,77.012963,73.597858,73.416833,88.493826,84.855327,91.058769,80.40128,86.679755,86.484372,40.605269
44.055094,31.431855,19.079787,67.213622,148.802891,93.043889,72.802524,93.880581,83.284656,10.710547,16.196238,0,15.862298,0,151.022243,119.063805,108.853901,118.26024,105.581783,66.977528,175.781465,128.963477,147.396577,112.460409,164.536035,0,122.42306,14.329673,0,0,17.381638,12.820247,129.006261,133.526232,116.929581,112.474572,128.532508,134.175549,148.255295,141.911013,161.235959,152.985694,136.222117,105.067825,0
0,0,0,0,0.237821,0,0,0,0.170007,39.415413,42.421511,28.479503,34.817281,30.604187,43.094132,63.537937,65.273739,60.884085,52.503267,55.977684,59.757884,61.955893,67.120308,49.093452,53.054476,27.466572,73.035191,31.990946,18.782459,19.309889,2.658496,9.213369,34.552416,43.390943,48.567705,49.230854,40.040434,48.553902,44.084265,48.534476,32.740964,47.812082,52.423687,50.214395,42.191247
7.086041,8.959717,2.018594,9.95071,11.58342,13.650186,6.298308,8.641458,10.52009,16.176846,12.024982,12.128081,3.806235,12.66739,36.250911,13.686115,37.738014,26.581937,32.900166,29.786846,44.984616,22.187041,37.569363,35.470157,40.275345,17.047347,27.89031,9.15919,4.892712,12.842891,4.201791,54.491367,33.750239,29.344102,35.402398,33.171579,31.061104,32.605525,33.481147,34.201573,37.7975,29.158899,38.117069,43.776923,15.372002
20.998363,14.105567,5.598574,37.015347,26.791384,26.861826,31.434447,29.38562,33.362471,27.002359,26.395657,33.381456,18.607989,21.840861,41.039553,21.617923,46.845627,34.342723,28.550511,31.059237,41.111942,38.772255,37.830406,35.750489,31.429102,22.274292,38.421566,19.015694,19.791368,17.985662,17.611713,18.464333,30.318584,33.596811,28.299772,34.432908,31.906342,41.781975,41.149553,51.485604,33.801852,42.350171,35.259039,47.945923,25.586581
15.796205,5.139512,5.714886,48.352974,56.183475,57.908923,61.311959,85.058993,87.202335,22.85112,22.455413,22.331989,5.003057,6.455428,25.647531,66.530059,61.706907,54.140646,66.433509,62.729809,61.629652,87.353891,81.481135,81.32751,60.441269,16.865598,90.516713,0,11.682077,2.660619,7.06395,2.601072,62.012903,73.295015,74.87342,57.154065,82.565538,67.051344,95.749316,92.023416,114.555307,101.938694,83.550576,96.491157,22.486488
54.742287,55.560682,68.894271,103.401968,95.258331,107.21278,92.55561,113.268969,115.402983,97.256513,78.808051,99.708571,85.695146,63.855459,279.827625,331.250517,293.859169,310.729274,280.11005,319.183191,322.754757,322.366184,292.697105,365.607406,321.645514,69.282437,322.72753,83.568705,56.128788,74.746731,65.911823,49.281191,261.553221,258.144456,252.118162,266.00625,237.771076,267.602054,263.914883,261.275782,258.849233,277.528354,254.291111,289.731028,49.582163
25.857358,18.820983,26.339446,37.315597,51.846709,44.819228,58.141891,47.20003,50.675564,13.536188,11.620551,5.402103,4.173498,3.928018,5.217373,9.375028,12.256258,8.034028,17.730519,7.870738,11.178444,9.609451,4.835304,7.482445,16.657674,21.259716,2.820786,16.126445,14.280901,10.181081,10.314634,5.668253,6.020544,7.477795,6.182424,8.839337,8.807921,9.091153,10.738672,7.492974,12.111548,14.995052,10.901461,8.140877,19.336003
2.993265,3.866947,5.33836,16.46483,15.043171,14.147548,14.348165,15.015403,15.145456,5.762808,9.25912,0,3.384516,3.167536,18.552231,13.565004,9.557536,8.701581,8.384588,13.703973,11.407214,15.441449,14.461242,9.389207,18.114191,16.467812,13.743843,6.511612,6.135522,0,3.837366,0,9.667746,15.759108,11.440367,14.067163,14.206271,11.136654,14.712186,14.194049,16.815795,17.296145,15.428702,17.853147,0
28.914224,5.403497,12.123171,2.75958,2.26663,11.067856,2.491426,2.482428,0.462344,45.173784,68.711574,47.659535,53.316227,51.116843,38.042834,30.7897,35.219565,30.681874,36.934147,36.25878,36.257007,37.577569,38.788993,33.561509,31.995471,50.339937,29.237577,53.919121,59.003878,31.320992,61.269319,38.664284,35.590883,29.611609,35.558083,36.791995,30.378306,31.157521,36.801813,32.043885,30.248906,27.35584,31.224316,27.713191,73.299057
0,0,0.631147,3.783814,0.262763,3.702376,3.743577,3.802914,6.503956,13.564852,4.834796,4.240042,6.348166,2.726657,9.396791,3.971526,8.738156,7.699519,7.153223,4.876927,9.806705,8.798493,9.254941,10.866199,14.802234,2.192638,7.588735,12.911598,11.335888,11.121461,8.268462,14.345707,7.072218,6.637037,10.66884,5.576371,5.933605,6.764633,11.204696,8.639481,7.751404,7.315196,6.126003,5.431892,9.927917
32.837113,4.858876,22.552298,4.218761,0.714271,4.205416,3.836133,2.924735,4.612301,17.138193,10.31267,11.326954,8.132694,12.970018,0.932053,5.79995,3.48729,6.89263,4.926535,1.028439,10.468693,6.648144,5.629944,9.162931,8.91123,15.581307,9.339841,20.307409,23.242647,13.061946,0,19.541943,8.068186,6.897838,5.313486,10.173249,5.64715,6.817659,10.901879,10.300705,9.572769,8.461814,11.203424,8.620194,30.467188
16.907475,13.225728,14.215945,40.471844,54.174296,51.117578,48.678855,45.256608,46.392166,18.339763,18.79153,29.625766,26.899995,27.439395,58.793843,52.791486,43.984187,57.13632,53.27028,54.304749,57.308917,62.99952,65.858832,67.886683,53.751081,19.839768,60.184942,19.86888,14.571397,36.297685,10.260574,23.725421,40.717736,41.74883,43.238102,44.180563,52.335846,46.86037,53.205398,44.955622,47.659339,44.954741,52.228366,43.416354,25.039211
3.543812,5.496766,3.885613,0,2.047222,6.142055,6.473761,4.024458,5.93154,13.442652,11.826894,18.94363,23.309126,23.96874,25.616355,37.013264,34.058819,37.497846,33.230737,35.111346,39.651699,38.225448,39.423601,46.52462,39.674788,18.315041,37.378858,27.945471,16.096121,13.475417,17.154541,18.669117,37.476538,31.806183,35.58851,35.204871,39.901028,33.570755,36.329804,36.515577,41.486099,36.957832,36.785157,40.772344,19.961827
8.23483,0.682713,4.336192,2.620611,3.324237,0.306277,1.616337,0.460377,3.765788,26.218027,20.358835,8.592317,30.950526,28.598345,32.647532,13.586087,32.928586,23.055138,25.047949,24.63077,17.222322,33.58296,12.207685,9.635722,15.289734,44.808812,15.593439,21.650449,36.511535,25.672021,20.012396,22.659441,18.579321,26.567833,21.13745,19.130331,18.770922,17.605692,26.091005,16.664905,18.59859,35.509655,18.102253,21.671987,22.041107
0.271557,0,0.09628,0.047496,0.985696,1.130857,0.639989,0.103478,0.146786,23.108247,25.244205,29.219673,22.537463,20.241695,17.617868,14.578417,12.683912,14.352462,14.070448,11.904618,13.446198,17.607087,22.277155,17.677704,16.979192,29.093595,18.719438,30.211527,27.317384,28.115534,32.460511,48.304526,21.408179,21.616694,21.44285,15.112101,14.32172,15.719298,23.702145,20.291395,19.538466,21.424283,19.426568,19.882304,39.055673
0,0.031818,0,0.152715,0,0.193951,0,0.180201,0,2.585735,3.359497,3.603797,7.279821,6.312344,10.519342,5.136784,17.595843,12.754233,3.480614,11.05927,1.325526,1.561103,17.698376,15.393331,10.177056,1.826606,17.573905,2.810166,3.727757,1.7972,2.491619,2.261483,8.09514,13.821164,10.433595,8.014511,2.519246,2.596071,9.654922,9.679403,10.597449,1.8798,10.178744,7.445013,1.330224
16.147311,0.520676,3.000817,18.484352,0,0,0,19.563772,0,41.297628,26.795481,56.5489,52.065713,24.244012,11.690378,9.274046,13.682379,36.272202,19.920078,26.499593,10.820179,3.169309,20.815147,21.851671,9.231567,31.600591,42.299209,32.029128,19.0421,38.222419,30.06354,19.696338,14.232215,18.729265,10.310014,19.493816,19.506959,12.719657,22.393197,25.94677,26.681439,17.762891,13.941616,17.220917,33.580355
0.935158,0.735774,1.303554,0.184348,0,0,0,0,0,0,23.300005,38.444752,40.858864,40.382654,54.404173,20.743968,54.677298,50.188482,48.897589,41.924294,60.371749,54.785649,59.85802,66.743318,52.479344,37.704173,52.853985,0,0,0,22.973824,0,41.864637,42.233657,42.037234,42.835891,45.621916,34.686398,46.781499,51.550787,54.872305,53.811662,32.82987,60.178554,0
0,0.268118,0,0,0,0,0,0,0,1.574648,1.792636,1.296589,0,0,0,0.152455,0,0,0,0.093525,0,0.171159,0,0,0,1.236004,0.167436,0,0,0,1.342031,1.287173,0.061357,0.171658,0,0,0,0,0.057155,0,0,0.056316,0.075269,0.13062,0.490377
0,0.146325,0,0,0,0,0,0.196267,0,0,0,0,0,0,0.552061,0,0,1.534071,0,0,0,0,2.295209,0,0,0,2.206399,0,0,2.900243,0,0,1.151763,2.014904,0.231447,0,0,0.646234,1.701624,0.157706,1.083108,1.410252,0,1.634815,4.313444
0.162026,3.599331,2.481154,0.214245,0.429261,2.383609,0.672769,1.759202,3.046949,12.845878,4.666425,2.714509,3.863403,25.154713,40.571688,59.075094,48.935458,55.228333,59.28653,53.538266,45.864911,71.345809,71.171533,69.653346,75.747697,29.668097,85.14376,13.759343,3.015888,3.933719,34.298763,2.215458,37.584368,34.742043,32.925278,55.923448,44.813601,42.083706,39.644442,49.284823,43.478582,39.631745,52.680319,56.008466,8.802356
1.013614,0,0.204215,0,0,0,0,0,0.713584,100.832753,130.952366,70.050898,105.510257,120.404383,170.259924,95.570075,148.98265,101.775461,125.259742,189.780745,147.69282,172.740219,127.547025,151.70282,75.280318,56.254784,181.129429,67.075897,40.869347,75.693138,63.391401,77.305248,178.227158,230.520035,187.88082,146.786507,186.938691,140.927007,163.248912,190.867478,141.910706,136.470845,141.696454,192.41908,72.591386
0,0,0,0,0,0,0,0,0,0,1.021433,1.088375,0,1.276089,2.012275,1.345721,2.002167,0.984275,1.468982,1.529503,2.912857,0,4.002355,1.865401,2.84918,2.07313,2.026075,1.630036,2.117136,0,0,2.352439,1.945088,1.840703,1.735233,1.410311,0.269631,0.849645,3.455831,2.341344,2.141305,2.485542,2.41326,1.836595,0
0,0,0.366718,0,0,0,0,0,0,0,1.495991,1.395972,1.593545,0.872509,0,2.319286,0,0,2.909568,3.499753,1.999524,0.736619,1.108327,2.75234,2.051174,0,0,0.490854,0.829914,0.472672,1.928287,0.850991,2.291173,2.170117,1.891288,2.354306,2.614378,2.666365,1.775698,0,1.145473,1.4517,1.081295,0,0.896582
0,0,0,0,0,0.343619,0,0,0,0,0,5.32991,0,0,1.206488,0,3.395819,0,1.689596,1.740531,0.516013,3.799975,1.08595,4.840121,1.566564,5.62899,0,0,6.086181,0,3.512021,0,0.744228,1.038335,0.324121,0.547295,0.853729,1.648667,4.834373,2.214767,1.906893,2.036731,4.328109,0.467717,0
14.865843,18.278713,11.613593,10.29255,10.37011,13.66173,11.066493,10.015668,9.204275,50.278227,42.525263,51.173566,21.820577,22.803744,19.238802,35.057269,23.438039,16.881009,29.384985,18.55471,10.8453,15.367582,20.549025,13.318459,17.54426,51.332926,31.619338,13.896702,54.482924,46.225761,0,25.469175,18.82674,18.718615,19.807888,17.264503,19.634547,18.926207,21.214639,15.689918,16.828714,14.345152,16.747338,18.450142,23.218332
0.15165,0.724062,0.076389,0,0.109623,0.029409,0.029421,0.023944,0.048393,0.534307,5.022337,1.230299,0.70664,0,0,1.697647,0,0.40618,0.193489,1.003074,0,0,0.583779,0,0,0,0,0,0,0,0.952978,4.792047,0.598707,0,0,0,0,0,0,0.676422,0.455562,0,0,0,0
4.560798,0,0,2.491542,1.964707,0.826372,2.096589,0.569389,2.282231,0,0,0,0,0.95618,0,0,0,0,0,1.167567,0,0,0.673227,3.01087,0,3.921655,0,0,1.97874,0,0,0,1.821335,2.258485,0.819043,0,0,1.299618,0.75501,1.498099,0,0,0,3.707965,0
229.321907,271.365273,277.299809,573.757954,543.337765,567.842201,583.436139,592.841956,553.192758,121.443592,139.765043,167.06979,177.216822,159.40504,592.677424,577.639859,562.604888,529.444427,561.151657,514.946286,656.244695,639.54548,630.854945,608.411651,659.014867,164.422936,632.402057,142.80617,149.703734,127.62855,164.714729,111.515476,487.20742,486.413479,505.682851,452.23556,434.646778,454.26736,551.192985,560.384207,544.561683,531.904447,530.962341,516.85088,108.407836
1.409854,3.411518,0.624266,3.435701,1.565283,1.608183,2.924587,3.123904,3.016779,23.880992,27.327183,25.547246,27.20941,42.022204,23.052236,20.528334,31.820618,20.466908,30.215729,33.750975,23.058738,35.2826,26.359801,29.963717,21.495781,48.036552,23.33348,36.663536,27.051372,25.50044,29.949315,31.965789,31.390161,31.533356,30.154356,30.553552,24.126814,27.009681,24.834952,28.744419,24.124775,28.338725,24.773624,26.530646,29.690721
10.09768,0.979181,2.719086,14.222017,11.733065,10.854402,12.170102,9.023188,10.786592,10.306123,7.708552,12.230573,14.069572,15.48349,18.885368,28.499486,24.014052,32.299735,23.634336,25.09302,26.962791,28.157591,41.654037,36.969046,32.910132,10.833638,26.949467,6.152924,8.976348,9.13529,13.976814,4.344407,29.115206,37.195422,28.922956,39.517115,37.24606,37.282494,46.513493,38.383558,37.172192,40.783405,44.348359,38.755571,24.624315
31.780152,22.251425,27.293784,220.946708,241.894931,212.246607,264.615663,281.911945,261.99672,0,0,12.471317,0,6.797994,55.949367,61.312189,77.869985,72.758992,89.138612,90.338195,70.906039,84.324986,113.323385,89.115978,117.228806,11.063875,94.363218,8.090861,0,0,7.108491,7.741727,71.908328,91.620312,72.160624,76.704854,68.915031,75.813873,99.375803,104.621305,101.809692,86.658645,92.919303,99.114529,8.43332
4.706378,9.073255,5.25362,15.582294,13.940142,15.278322,15.784573,17.603954,17.840948,5.974185,14.929172,16.053411,15.242517,23.522139,20.616094,16.101159,18.305207,17.611931,21.233196,26.478907,30.792558,29.958453,22.192713,22.02259,25.413699,15.257913,20.37854,16.570508,16.425453,9.771195,6.45986,8.107861,20.55139,13.773969,19.562656,21.923915,20.180823,18.193599,23.818762,24.512051,20.63873,22.123089,28.019841,25.9803,5.138704
5.181864,3.519947,4.144712,24.338889,7.961721,12.835509,14.804267,11.489799,13.416202,7.591365,5.387198,10.320311,1.841547,10.232028,20.776933,15.950612,18.751519,15.852365,17.343136,18.500838,20.706561,22.331078,19.589104,15.709897,15.65955,10.477315,18.807621,11.374993,8.577435,6.978962,7.599297,11.699572,17.30385,13.594097,14.673729,12.31246,15.056995,16.271163,20.002859,14.882553,17.447007,16.476414,15.052632,14.840908,11.187268
5.04878,15.048199,13.788439,36.171884,27.694828,39.475258,35.7082,38.110112,40.40662,0,15.939848,0,3.978517,2.228317,19.424362,36.893898,21.633534,29.839465,26.790535,38.11345,25.638142,37.03117,29.565313,42.700059,36.397042,7.158685,34.223845,28.300636,32.882972,4.83892,35.820716,19.593423,65.350781,52.526204,61.204924,62.164642,58.677487,64.209965,71.251873,85.534936,75.493223,72.935796,66.164984,64.431949,24.463743
6.215816,6.442657,5.254788,3.120376,1.796772,2.080535,2.597995,2.464039,2.030639,17.687767,14.72087,10.438161,12.108477,9.411219,11.170555,10.765186,9.236198,11.780908,9.888884,13.489236,11.697287,11.497024,12.803688,12.126354,9.440976,11.88776,10.504817,10.251695,12.341775,10.360001,13.153108,7.28786,12.077917,11.498864,10.503703,9.461306,10.209911,9.456724,11.839963,11.858199,11.344004,11.060831,11.011974,11.884796,9.355989
2.843697,1.976018,2.530236,2.547414,2.243059,2.308067,2.385427,2.500873,2.929105,22.035969,23.814291,18.965325,22.286382,17.79016,9.995585,10.095516,8.416308,6.834755,7.466178,10.444032,5.725905,6.830459,8.691057,7.648181,11.082287,22.326938,10.05319,21.161295,17.996423,21.601697,16.306151,17.098278,9.377677,6.576085,9.873254,5.40505,8.284058,7.805383,6.528651,6.26093,8.553946,6.833946,6.525047,8.473112,18.201444
3.502163,4.604926,3.122662,12.784621,9.481455,11.406754,22.366155,20.235012,21.464627,7.10954,6.638724,0,5.290656,12.128955,35.854111,41.677131,32.869444,30.076312,34.416493,29.87574,48.865419,39.465205,35.716393,35.435348,28.392036,16.54697,29.168343,6.907082,0,6.947236,5.836363,0,34.70447,47.450127,40.217322,45.419799,38.372756,39.335044,61.367405,56.02347,33.993495,50.615705,53.817789,43.822327,8.966785
65.927455,61.689116,44.018901,17.687349,18.266714,15.933949,19.486321,25.509319,17.910251,120.202661,94.855953,85.632688,57.730193,57.635897,201.337059,139.356509,190.305256,164.672562,145.099978,144.385636,103.123707,114.878247,170.92615,170.486693,95.39187,105.067308,104.123839,92.400514,84.986652,70.515699,58.755807,109.109313,263.17716,292.06023,258.303555,249.764511,269.653724,266.05842,295.031057,288.247675,294.72443,287.66682,295.743797,290.471609,107.502707
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153.514702,168.959048,182.901758,419.846009,408.958699,411.115987,427.589616,395.551778,439.384395,56.829433,61.484794,92.125538,63.268647,83.978742,310.110645,262.477156,289.685034,318.912132,270.372587,320.699744,316.565919,294.63876,276.633964,267.152126,295.600884,61.85163,279.591413,72.876578,56.018389,111.534447,45.438848,79.610893,366.717008,395.553383,366.641814,376.014611,362.877702,361.281243,381.394896,378.017898,348.274433,360.47004,382.448133,375.121016,81.952342
76.578151,97.339154,58.353016,351.585375,406.627025,368.280306,495.205528,493.289329,442.011667,23.551828,26.635232,19.241717,19.334362,9.416288,136.45023,178.307509,129.060965,182.626935,184.573859,119.355575,154.111788,156.209926,188.820206,164.818401,152.716832,19.292427,165.639982,0,11.589157,15.232781,13.688269,0,175.037205,205.74312,181.17489,214.167619,201.728992,184.758964,228.838111,266.173939,250.439234,238.175413,237.057395,247.279236,13.389704
274.256972,283.001783,216.65258,953.326464,1095.549289,926.441619,1195.873143,1180.028511,1057.434344,64.848867,58.533801,72.532024,66.930971,50.414098,387.167876,403.306386,391.813944,430.219817,485.035105,368.54115,440.199745,496.364814,535.246619,533.013096,493.304361,79.986679,536.233521,73.806933,59.511484,31.38296,45.349241,52.585486,387.547721,365.840754,389.120805,414.807753,414.020451,391.934128,439.709508,462.459452,521.52675,477.671472,450.075945,476.502986,34.07149
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.714479,0,0,0,0,0,8.626162,0,0,0,0,0,0,0,0,0,0,0,0,0
34.51835,29.102053,8.875526,52.978543,81.869002,81.730326,53.519745,88.302825,64.375373,0,0,18.95281,0,29.466944,70.240501,39.164636,31.308437,31.993265,23.469264,14.463632,38.504075,0,6.584281,11.035802,12.014687,0,25.602911,0,0,0,0,0,9.560063,14.489824,16.427308,18.40262,18.994728,13.450896,11.999501,11.208503,25.837542,26.660344,27.193195,2.622918,0
2.928024,1.910805,2.453591,0.162826,0.280924,0.405919,0.097761,0.142874,0.142006,24.728599,22.232023,14.993488,16.817931,13.804118,2.497461,0.745105,0.970544,1.582269,0.931597,1.401851,0.710153,0.839315,0.896742,2.290068,1.174341,25.544019,1.168508,14.363433,17.540025,9.265769,10.96123,9.924121,0.427048,0.751003,0.569364,0.319214,0.55767,0.697771,0.564756,0.439177,0.599606,1.058729,0.532326,0.381584,11.693879
34.747939,68.140101,10.974065,311.69159,87.570619,121.607218,132.723486,107.81806,155.10223,28.422162,10.570354,24.521478,15.55803,30.397866,70.7899,49.331574,79.618493,98.036165,48.856223,80.169638,57.75875,56.580188,110.84515,113.896293,78.264133,17.892242,74.594344,22.430472,11.857861,22.24018,14.758548,0,69.529499,74.388249,72.77232,77.930722,94.512531,94.014413,84.744888,110.417388,98.588934,77.450081,98.461913,113.35173,17.683682
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.797806,30.926275,39.089947,87.126749,60.911986,72.221444,95.651597,103.487358,117.745687,48.529335,6.885242,10.141074,50.388972,47.413898,13.341326,8.921083,1.675991,45.552309,11.143612,60.686429,129.635535,60.922769,20.585638,36.324282,132.111184,98.033924,7.599106,41.632267,16.185757,8.181292,0,66.933949,63.6,66.965396,41.9638,8.866478,9.432294,47.359656,12.862787,62.413548,125.672563,62.312411,28.408548,55.510383,67.729437
2.18753,2.88315,0.306995,1.783146,2.811062,1.345085,2.775614,1.779909,2.269163,57.97134,70.325126,50.775807,53.795645,65.431208,31.252161,34.115074,27.288418,38.615389,43.079277,39.662934,34.118374,35.988481,31.951882,49.546055,35.819463,57.768822,47.459652,47.509424,64.65976,67.770143,51.009052,58.190537,25.143134,33.068649,26.24151,30.843933,29.387103,32.050519,27.298117,28.396371,27.028252,34.146282,33.967842,33.369298,61.100152
3.414385,1.561471,0,0.954557,10.651891,7.982339,12.951809,11.200384,5.249856,27.094127,19.551643,9.231406,27.976827,14.006468,5.295691,10.300857,8.576244,13.963843,5.575694,11.508477,17.015593,12.484059,11.513176,8.441449,16.626081,14.372967,4.320806,52.054745,45.595876,11.445976,7.303901,8.899293,6.969136,9.559882,7.950013,5.097979,5.032152,5.542328,8.038382,10.928784,5.813676,12.000089,6.885127,9.086598,31.436378
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402462,0,0,0,0,0,0,0,0,4.023242
74.287999,62.923847,62.907105,425.004688,269.870076,262.519315,336.188471,333.562782,383.802485,37.272884,56.213505,26.870808,29.383438,34.027353,229.119591,181.028457,238.885947,251.513174,251.639385,248.246548,244.506161,276.628668,313.777117,273.838614,281.841813,35.855915,255.904322,75.086854,44.946205,65.78663,71.276224,38.075683,334.727156,356.056578,343.256748,393.765125,363.405153,331.918971,415.2427,432.003072,368.502684,411.422508,426.748826,415.44429,88.574578
316.243737,421.008434,334.577525,1592.420634,1652.548502,1691.274816,2129.657914,2049.20559,2004.950595,93.502185,59.256419,61.747174,55.981484,64.189387,382.340455,437.781651,509.164275,440.591077,531.521407,427.558876,496.101964,565.189421,672.494894,467.918082,499.526978,72.558582,587.776942,37.133976,44.000851,61.938866,26.083405,15.132265,334.619347,364.979632,384.256439,366.421144,391.133242,376.848357,493.498934,471.814549,472.326933,408.360628,447.019765,439.230441,44.140786
0,0,0,0,0,0,0,0,0,0,2.37025,0,0,2.090447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.624138
1.536618,0,0.862427,1.814478,2.068091,2.224524,2.541334,1.436477,2.317539,4.252085,0,2.846271,5.837847,2.588374,12.888243,7.188562,13.666856,8.816199,9.238169,7.856659,16.624729,11.626365,14.442189,9.479418,8.185698,1.261808,6.958626,5.883232,6.406537,5.313513,2.754639,0,16.43981,13.781636,10.862075,12.930397,15.028735,14.120763,15.714618,16.004309,15.207574,9.38605,9.396246,10.284801,0
