"SRR21170613","SRR21170614","SRR21170615","SRR21170616","SRR21170617","SRR21170618"
0.49132,0.239316,0,0.595192,0.433312,0.639664
0,0.57629,0.685691,1.366487,0.57404,0
0,0,0,0,0,0
1.073688,0.948102,1.018883,0.915622,0.954674,1.094538
2.57411,3.710695,2.818676,4.381168,3.83205,3.320892
0.769621,0.68271,0.378662,0.792451,0.639942,0.796616
129.311001,118.098518,119.238883,103.407876,119.524636,134.952803
0,0,0,0,0,0
0.256406,0,0,0,0,0
0,0,0,0,0,0
1.098505,1.177957,0.738979,0.483701,0.840392,0.800527
150.589764,172.127076,180.796654,188.390391,167.049614,169.279142
0,0,0,0,0,0
3.032489,8.091668,5.207679,4.949563,4.906,5.631661
69.179623,66.174558,69.925071,68.982594,61.817467,66.047109
0,0,0,0,0,0
2.818763,2.405695,3.045089,3.352186,3.353384,2.382166
0.638783,0.524934,0.654769,0.721362,0.44054,0.576033
0,0,0,0,0,0
4.973558,5.5016,5.568868,4.9012,5.136226,5.112291
27.471873,25.336116,25.274274,25.699889,28.961317,27.720636
0,0,0,0,0,0.152791
0,0,0,0,0,0
43.298826,43.895705,43.213965,40.293955,43.015787,42.402645
20.51275,18.923413,21.258525,22.103629,21.004103,22.252556
18.172406,17.871081,16.989842,16.984221,20.671444,16.624701
5.357956,7.983917,6.700856,5.590581,4.848064,11.078891
0.255497,0,0.195962,0,0.137417,0
3.324605,5.784086,5.254055,5.756812,3.677526,4.660271
0.029939,0.158172,0,0,0,0
183.491103,181.292595,176.946836,173.367483,187.636999,188.29579
0,0.609456,0.244406,0.160696,0.181092,0.123085
0,0,0.138681,0.306771,0,0.118138
4.710005,5.662052,4.368003,4.998477,5.104502,4.67305
0,0,0,0,0,0
0.176408,0.534636,0.208863,0.649892,0.458893,0.443151
0.054685,0,0.110771,0.104385,0,0
0.151472,0.299108,0,0.240357,0.150367,0.210788
0,0,0.308161,0,0,0.215021
0.328725,0.317067,0.487872,0.153102,0.250621,0.581066
0.077359,0.306355,0.035105,0.198365,0,0.125846
0.094266,0.110316,0.114855,0.064436,0.041257,0.125504
0.612817,0.739161,0.307992,0.709041,0.75876,0.456663
9.731277,6.927119,8.689543,8.730096,11.255436,5.116286
21.007487,12.844079,14.527879,16.442644,13.333423,15.144861
13.940003,13.43519,8.047046,17.416575,13.29098,13.571178
31.469745,39.806248,32.623393,32.785106,34.062278,30.055087
6.48304,5.879617,4.346048,3.222583,4.430422,4.32714
0,0,0,0,0,0
0.849749,0.250895,1.630897,1.461156,0.342129,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.695875,2.306391,1.79355,2.687724,2.364316,2.287039
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
7.676283,7.319163,9.132662,9.020755,6.81652,9.495477
12.87736,8.681919,5.485497,7.446174,7.988323,8.650254
0.494673,0.260528,0.168035,0,0,0.620617
0,0.192257,0,0,0,0
7.75152,8.528418,10.024102,9.680236,7.459456,7.751397
76.86089,31.046124,57.999246,38.132418,39.004854,60.990297
0,0.022382,0,0,0.045075,0.09437
0,0,0,0,0,0
3044.095304,2351.367739,2447.286078,2442.425745,2795.138935,2883.73953
0,0.402169,0.764334,0,1.028856,0.210473
55.531709,60.691889,61.86446,59.947762,58.996265,55.005657
0,0,0,0,0,0
0,0,0,0,0,0
0,0.102563,0.052476,0,0,0.05404
0.207066,0.291146,0,0.175599,0.041241,0.115068
0,0,0,0,0,0
40.492543,39.498771,39.439112,39.234672,41.365937,35.016034
0,0,0.040274,0.058732,0.22877,0
0.021833,0,0,0,0,0.022783
42.037466,35.800812,33.997814,34.914676,33.326749,35.99578
15.351291,25.384238,18.605926,17.676456,19.733973,17.315634
90.206614,78.430681,80.152554,80.402513,79.712833,78.337836
32.942804,33.849296,38.571778,37.122327,32.809578,35.854812
108.81663,107.851231,111.015241,119.24442,108.431113,115.905685
29.944538,30.678957,39.004466,41.709842,40.923447,29.55329
22.095623,22.821335,25.214125,21.200706,20.720201,19.225028
0.326117,1.453289,1.256575,0.693154,0.381315,0.168819
8.43884,9.547946,9.536959,5.494887,6.553911,8.044997
26.397036,30.568867,27.97325,27.288549,27.475871,29.040381
10.171913,6.618588,9.900562,7.746001,9.053469,10.000324
0,0,0,0,0,0
0,0,0,0,0,0
0.369911,0.571519,0.245935,0.550468,0.105618,0.406396
5.000915,1.347242,5.482397,1.916532,1.493302,3.411418
21.093879,18.679842,18.578781,18.806253,19.510614,19.048633
0.513228,0.558314,0.42715,0.423744,0.467643,0.485206
1.197764,3.306421,1.813197,2.405961,1.426797,1.434563
9.855103,8.506697,7.999255,7.66092,8.664727,9.22965
0.530818,0.713642,1.048071,0.812136,0.645419,0.954136
3.80326,5.146732,6.370747,7.248701,7.484756,7.956246
0,0,0,0,0,0
36.970489,40.691998,41.906453,34.543933,42.034527,42.245444
7.005245,6.555344,7.051081,6.622198,9.641404,6.427111
1.293234,0.598078,1.374028,0.529204,1.19205,0.70991
3.975667,7.482582,4.036826,5.144424,4.80376,6.938344
0,0,0,0,0,0
0,0,0,0,0,0
3.325339,6.442755,5.354095,4.448335,5.346107,3.467369
38.303194,23.920019,28.652899,29.185775,27.836721,21.492963
6.19726,4.972948,5.550764,7.042889,5.474319,6.824947
0.007346,0,0.007469,0,0,0
20.089252,17.510857,19.971458,19.205082,20.801674,19.183687
0,0,0,2.029906,0,0.245791
0,0,0,0,0,0
1.648959,1.394747,0.842494,2.354338,2.072896,1.900343
0,0,0,0,0,0
0,0,0,0.021703,0,0.023688
0.144222,0,0,0.34468,0,0
1.330905,1.974002,2.02088,1.351875,1.645856,0.882389
4.820128,6.616344,6.18839,7.547004,7.188266,3.495693
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.060525,0.04855,0.219574,0.02892,0.060308,0.094728
0,0,0,0,0,0
0,0,0,0,0,0
0.26041,0.508755,0.561025,0,0.778068,0.682146
10.275172,13.634515,11.830309,12.715824,10.661151,11.411854
0,0,0,0,0,0
21.054792,13.13967,12.276123,16.900273,19.160935,19.964498
2.088457,1.097268,1.617041,0.565643,2.844093,2.073632
0.04747,0.138854,0.006896,0.058399,0.013531,0.007077
2.916836,2.6132,4.712606,3.613183,3.201317,3.149145
0,0.074038,0,0.054077,0,0.058992
1.654588,1.422306,1.370573,1.485146,1.806181,1.530185
0,0.023443,0,0.022639,0,0
3.069422,2.444025,3.292368,3.030981,5.927143,3.854003
0.030449,0.090427,0.051589,0.02913,0.111364,0.11651
0.298631,0.21789,0.498073,1.0572,0.841288,0.194607
1.640073,0.565301,1.280279,1.39983,1.002073,1.924934
0.748125,1.289191,0.651862,0.854573,0.575483,1.190905
2.484212,2.853186,2.455279,2.945983,2.205236,2.385702
0.01891,0.040273,0.028509,0,0.03859,0.008772
0.05415,0.113165,0,0.074845,0.072033,0.100464
0.272225,0.23086,0.171467,0.337066,0.319497,0.150401
2.442445,1.877484,2.250854,2.358065,1.986304,2.000984
0,0,0.326466,0.274951,0.185496,0.317662
1.802406,1.67512,1.770065,1.664005,1.582155,1.312961
0.494081,0.731158,0,0.264306,0.07331,0.656518
0,0,0,0,0,0
0.153706,0.084532,0.081523,0.171569,0.059628,0.106936
0,0.143446,0.068229,0,0.134279,0.151791
0.449749,0.894602,1.172861,0.530148,0.486206,0.976498
5.45078,6.552161,4.958619,6.235249,6.099466,6.024641
6.550665,6.310219,5.614997,6.856335,3.887367,3.795618
51.523114,52.144977,51.80279,54.362004,51.199287,47.933203
4.543503,5.748166,5.327944,5.411299,4.405617,4.392593
0,0,0,0,0,0
24.970108,22.798499,23.427844,17.582049,23.294365,14.333498
6.608122,7.019797,5.95213,5.710388,6.249687,6.025149
10.598393,8.190867,8.20066,7.243947,8.196192,9.416001
3.035344,4.571225,1.940329,4.09672,3.422717,0.861084
22.193488,23.154229,23.584163,23.345148,21.484068,20.861462
3.678774,2.051338,3.303619,1.815819,3.007128,2.715233
8.385265,8.662419,8.113305,8.226157,7.785269,9.141537
0.111417,0.035765,0.073444,0.072664,0.072222,0.05027
0,0,0,0,0,0
6.65404,10.898722,7.183881,9.280454,5.231433,2.853239
0,0,0,0,0,0
0,0,0,0.642116,0,0
10.976539,5.868621,10.578197,7.364132,8.436212,8.913169
6.597482,6.742569,6.212001,5.857632,3.440017,5.979574
0,0,0,0,0,0
9.14435,8.549287,9.996437,9.007115,8.438924,8.807634
0,0,0,0,0,0
6.739331,4.650042,4.997613,5.623582,2.613219,6.065847
18.076817,18.385211,19.229896,22.359166,14.475843,21.378149
8.792811,9.638062,10.343161,8.66556,6.079034,7.448474
30.638678,32.031279,30.873402,29.828475,30.420851,28.9415
0,0,0,0,0,0.20122
0.017942,0.028086,0,0,0,0
2.138365,0.93621,0.634612,0.851678,2.162186,3.028388
8.708638,12.590878,13.536214,12.843619,11.554209,10.821949
1.102391,1.049531,0.623209,1.070867,0.756444,1.332199
6.450872,5.514446,5.293601,5.587358,5.506401,6.052673
1.381237,1.257601,1.191287,1.243231,1.151135,1.092986
0.089577,0.090185,0.022088,0.083174,0.065041,0.11666
0,0,0,0,0,0
0.124461,0.073926,0.108461,0.114947,0.042584,0.111436
0,0,0,0,0,0
0,0,0,0,0,0
8.111816,8.613944,10.140837,9.761431,5.300855,4.411096
0,0,0,0,0,0
0.035262,0,0.107473,0.074814,0.035159,0.073593
0,0,0,0.019422,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.650255,0.420676,0.078946,0.198169,0,0.096131
0.152663,0.04838,0.085283,0,0.076027,0.087667
0,0,0,0,0,0.006751
0,0,0,0,0,0
1.61466,0.980958,0.659632,1.021903,0.883659,0.879353
0,0,0,0,0,0
21.823295,20.755575,19.88481,21.802807,21.250326,24.656733
0.110639,0,0.721509,0.748246,0.433357,0
1.306279,1.896199,1.125464,1.521706,1.860247,2.327851
0,0,0,0,0,0
0.881786,0.799771,0.790532,1.030362,1.024003,0.587695
0,0,0,0,0,0
0.124516,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
78.636693,68.168244,66.264245,70.882941,70.103471,64.355304
0,0,0.10367,0.079313,0,0
0,0,0,0,0,0
0.227829,1.160583,0,0.241151,1.03251,0.08798
26.730172,22.610188,21.85909,15.668793,19.5131,23.698135
0,0,0,0,0,0
0,0,0,0,0,0
68.056336,68.513078,75.746648,72.892099,68.398027,65.092692
9.331285,6.864205,9.97697,7.593828,7.255601,12.509997
0.223527,0.331985,0.225363,0.106366,0.665426,0.582847
10.756429,9.143257,9.273201,10.485098,8.383672,9.861137
23.542183,16.019398,21.894881,16.244322,20.147183,27.580088
0.100601,0.210007,0.143723,0.151205,0.114657,0.089984
0.194349,0,0,0.588709,1.495913,0.768747
23.242681,25.737443,25.095324,25.879239,26.319305,19.211009
7.791426,8.177221,7.045351,7.974469,7.744794,7.94853
26.724027,20.106296,23.968355,21.269967,25.256422,25.520792
0.660452,0.51897,0.814817,1.414398,1.029559,0.927186
1.600758,1.333263,1.996699,1.51223,2.125181,1.502623
15.863155,16.01034,14.937113,14.476254,16.172412,17.348373
0,0,0,0,0,0
37.154485,36.638097,36.935146,38.723144,31.076631,31.921563
0,0,0.108347,0,0,0
4.706105,2.520621,4.747076,2.141007,3.961641,3.454348
26.507948,22.150166,24.990575,25.307771,21.350673,27.379373
6.054049,3.897273,5.319106,3.511252,4.872062,5.371891
0,0,0.016476,0.015509,0,0
0.076724,0.075953,0.077895,0.097787,0.127447,0.080057
0,0,0,0,0,0.022262
0,0,0,0.030069,0.031351,0.016404
0.132572,0,0.016837,0.015848,0.049572,0.051878
14.860449,11.610411,12.726609,10.482318,13.621535,16.175658
0.45275,0.427699,0.313442,0.373754,0.471736,0.558172
0.82576,0.882871,1.039023,0.568101,1.217575,0.827127
0,0,0,0,0,0
102.247692,86.077471,92.271357,90.565582,89.545023,102.606347
116.297944,110.078257,107.275584,120.819785,96.373675,112.857187
70.506843,78.40461,71.56647,71.986566,71.252794,73.13276
0,0.046461,0,0,0.316778,0.05777
0,0.164791,0,0,0,0
0.060394,0.029894,0.39457,0.057716,0,0
20.484137,26.069117,18.724356,20.725896,21.501982,19.0465
56.138415,52.928628,56.350325,56.431485,53.26128,60.066694
63.224948,56.191666,55.578951,55.338949,56.723697,62.480613
0.817743,1.130483,0.937976,1.117986,1.155404,1.058498
6.604421,7.509321,7.558354,7.238751,6.135748,6.574456
0.35868,0.91234,0.334422,0.338535,0,0
0,0.509507,0.503988,0.569786,0.447928,0.439208
33.482513,34.405051,31.122273,29.064781,31.31666,39.30612
11.335824,11.91011,10.478812,9.57375,10.177512,9.34684
1.991503,1.647427,2.068497,1.780458,1.757643,1.476941
3.236198,5.675825,4.234945,4.956358,6.375511,3.281632
24.366119,23.533951,16.833007,22.099452,19.016782,22.62516
21.555497,32.72365,23.068109,30.620204,32.208257,28.661503
0,0,0,0,0,0
34.043635,21.436941,24.323403,17.826016,38.271842,34.831074
0,0,0,0,0,0.036601
4.988168,5.02849,3.743615,4.562462,1.946168,3.322383
8.009703,10.108938,9.993996,9.098571,6.564195,8.157723
9.984549,10.423079,11.47432,11.48452,9.257843,9.879805
1.029256,1.232124,2.089164,1.342913,1.009501,0.522105
61.457334,65.237209,60.783665,59.139471,60.728898,62.282542
4.615936,6.138072,4.422214,4.478479,5.928457,5.437025
12.281001,11.558879,8.742247,12.917785,10.293109,8.874869
3.28189,2.766496,3.340237,1.632208,2.221433,4.188629
14.108946,13.293841,11.269199,12.620736,12.854911,12.122665
0,0,0,0,0,0.009726
0,0,0,0,0.021374,0
0.575116,0.512448,1.460014,0.663969,3.352872,1.913465
0.101242,0.097587,0.037,0.169707,0.036314,0.258041
38.746641,37.96834,43.854379,41.205013,40.607655,42.587406
0.185806,0.068265,0,0.516778,0.54768,0.111042
26.015943,34.057598,26.872316,35.933779,31.085205,16.520634
0.131236,0.269993,2.568912,0.173556,1.497986,0.457607
7.241332,8.980483,7.498925,8.529234,7.391225,7.943925
4.336456,6.037698,2.784214,4.065203,3.885302,5.109985
0.243978,1.52868,0.938118,1.011442,0.736028,0.403122
0.060014,0.186221,0.151806,0.289124,0,0.257265
0,0,0,0,0,0
1.659688,0.571827,0.816913,1.167322,2.365603,1.897654
15.580536,14.267374,14.020646,16.191072,15.849513,14.868168
9.188372,7.027335,6.731642,5.404808,5.931802,5.481207
4.335037,5.112199,4.388205,4.500326,4.955073,4.58676
44.672583,50.177863,43.265304,47.910705,47.472946,46.668722
45.11142,43.702659,48.131128,44.080227,42.622149,42.846675
33.104571,28.224958,31.611635,27.702336,28.686927,28.294255
7.447107,8.484616,9.619698,9.877349,7.830592,9.220227
11.846846,14.58696,15.944789,15.5417,16.069735,14.329394
21.510915,9.983759,17.698144,16.127743,13.696973,20.273796
0,0,0,0.038781,0,0
0,0,0,0,0,0
8.831469,7.920171,7.747444,8.081151,7.827809,8.081318
0,0,0,0,0,0
0,0,0,0,0,0
18.188803,19.745847,15.483152,20.442774,17.196708,19.46495
1.044872,1.036017,1.244971,1.05061,0.374028,1.073359
0,0,0,0,0,0
27.085372,30.47941,31.883087,30.03636,25.097533,27.873415
0,0,0,0,0,0
0,0,0,0,0,0
0.540291,0.212863,0.636777,1.888871,1.002128,0.520035
213.50328,202.314973,201.703741,210.958634,206.442432,207.766683
46.381095,46.876755,47.855573,45.057199,45.677482,45.034344
3.375076,4.297612,4.090739,3.971019,4.287381,4.044971
0.372115,0.178922,0.551565,0.410373,0.210921,0.434133
4.228396,4.604477,5.340197,4.530366,5.482418,3.775235
5.929836,6.851559,8.180347,5.87069,7.621624,5.278795
0.888496,1.198575,1.244035,1.013558,0.815283,1.004194
2.83418,2.459599,2.440088,2.124379,2.431318,2.427685
10.645655,5.083814,11.093776,3.456381,4.596409,3.787799
265.164815,267.515807,267.430346,269.904456,259.285908,271.221778
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
32.876658,35.805384,35.737824,36.242137,35.095687,35.938521
0,0,0,0,0,0.148488
