"SYMBOL","GENENAME","GENEBIOTYPE","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC025335.1","AC025335.1","protein_coding",172.969207522652,-1.19580104162119,0.181723048642323,-6.58034878104445,4.69345966183049e-11,2.04764316005101e-08
"AC026348.1","AC026348.1","protein_coding",141.649713344986,-0.334012350844671,0.308696110442239,-1.08201023448648,0.27924798032564,0.58897708837329
"AC026369.1","AC026369.1","protein_coding",0.385086357908357,1.71494206492541,3.77751283738729,0.453987091175989,0.649838117966209,NA
"AC027682.1","AC027682.1","protein_coding",37.1361949349023,-0.113729695506839,1.35365659440696,-0.0840166523597986,0.933043191911051,0.978874580579702
"AC037459.4","AC037459.4","protein_coding",6.53396487177819,0.445134008463551,1.07809078106907,0.412891025765142,0.679686456411773,0.874397014703757
"AC037482.2","AC037482.2","protein_coding",0,NA,NA,NA,NA,NA
"AC068533.7","AC068533.7","protein_coding",6.41900345506064,-0.447153209411023,1.28685188251452,-0.347478381534695,0.728231956958924,0.895880057976927
"AC069368.3","AC069368.3","protein_coding",33.7764389499979,-1.57364901605642,1.26043690930298,-1.24849487066087,0.211849885664529,0.511370011202547
"AC073610.5","AC073610.5","protein_coding",2.78354289110518,1.22268334719959,1.70231873874961,0.718245836909295,0.472605719973933,NA
"AC074141.1","AC074141.1","protein_coding",25.4885287951281,2.04084029777817,1.3519623601605,1.50953928742209,0.131161023214455,0.394637161880924
"AC084219.2","AC084219.2","protein_coding",0,NA,NA,NA,NA,NA
"AC090094.1","AC090094.1","protein_coding",292.446180264229,-0.46215599422508,0.274641312260199,-1.68276211041122,0.0924211526251969,0.323461251179527
"AC090958.1","AC090958.1","protein_coding",0.749780230413356,-3.33186088337092,3.69691246365333,-0.901255011074387,0.3674527480445,NA
"AC091304.1","AC091304.1","protein_coding",0,NA,NA,NA,NA,NA
"AC092566.1","AC092566.1","processed_pseudogene",2.24283956726706,0.565898283600155,2.00878410225209,0.281711848956648,0.778164468173815,NA
"AC092620.2","AC092620.2","3prime_overlapping_ncRNA",73.1751256937961,2.56286922355529,1.06487172903748,2.40673984825554,0.0160956310055796,0.111265414896753
"AC092835.2","AC092835.2","protein_coding",162.210152016244,-0.181719149557759,0.231606908007824,-0.784601595525897,0.432687194293406,0.720722022935391
"AC093323.3","AC093323.3","lincRNA",403.149329990057,-0.706947177613017,0.138967978672924,-5.08712283479992,3.63536392638875e-07,3.80120862782401e-05
