"SYMBOL","GENENAME","GENEBIOTYPE","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG","A1BG","protein_coding",13.8912627332795,0.873696653227826,0.71102852225268,1.22877862966704,0.219154816028047,0.55324159742922
"A1CF","A1CF","protein_coding",2.00200085573517,1.05097912192306,0.987142013873259,1.06466861622,0.287025916923341,NA
"A2M","A2M","protein_coding",0.0919415820481124,1.29679538685296,5.63800167143495,0.230009755659208,0.818084189019551,NA
"A2ML1","A2ML1","protein_coding",1.68838217275221,1.29692562112943,3.38909692694749,0.382675871798553,0.701960106657056,NA
"A3GALT2","A3GALT2","protein_coding",0.595367780099527,-0.0718327756954511,2.44303002072483,-0.0294031489936987,0.976543061358136,NA
"A4GALT","A4GALT","protein_coding",14.6065275280311,1.73127441098923,2.85486268153879,0.606430012268072,0.544229244068605,0.816120645877209
"A4GNT","A4GNT","protein_coding",0.166864361905387,1.29677642751953,5.63800167143139,0.230006392883935,0.818086802083338,NA
"AAAS","AAAS","protein_coding",470.830799909596,1.48947543192363,0.530865767832066,2.80574774675395,0.00501999742013882,0.0538071110308528
"AACS","AACS","protein_coding",180.952982189063,-0.229457647484379,1.18637381086517,-0.193410917691317,0.846637165784453,0.939760259871906
"AADAC","AADAC","protein_coding",122.490652507817,-1.02909505196058,0.538537378970299,-1.91090738014926,0.0560164844865912,0.248598336682517
"AADACL2","AADACL2","protein_coding",0.814545109103855,1.29694274148774,3.24886250362176,0.399199024286789,0.689746562110181,NA
"AADACL3","AADACL3","protein_coding",1.33315900362851,1.29690539990243,3.51855491567974,0.368590353421237,0.712433086934195,NA
"AADACL4","AADACL4","protein_coding",0.899508018680028,1.29697913276994,2.5864866949086,0.501444347393316,0.616058435671697,NA
"AADAT","AADAT","protein_coding",35.6378096845428,-1.11398210001842,1.18931723543617,-0.936656820255265,0.34893511412227,0.694570146497625
"AAED1","AAED1","protein_coding",93.8011563067311,1.10620804600536,0.423625935398684,2.61128498887653,0.00902026892449741,0.0771656239374817
"AAGAB","AAGAB","protein_coding",327.082151414913,-1.01369158065786,0.910499071759963,-1.11333620439439,0.265564062826838,0.608784353864372
"AAK1","AAK1","protein_coding",1093.08986223466,-0.338429428243605,0.488682950371996,-0.692533733755158,0.488602208861136,0.78910032791584
"AAMDC","AAMDC","protein_coding",13.936719296551,3.04573934681856,1.11723857588468,2.72613156451997,0.0064081449971573,0.0620943610015676
"AAMP","AAMP","protein_coding",192.88476626268,-0.471018344362172,1.16908973517254,-0.402893234104616,0.687026768901762,0.872439308429289
"AANAT","AANAT","protein_coding",2.3526481837775,2.88764412371965,1.48400141449339,1.94584998067905,0.0516727628276724,0.236179448090543
"AAR2","AAR2","protein_coding",264.903820106795,1.76783847898112,0.633305248209003,2.7914477007424,0.00524728368082888,0.0549509841701542
"AARD","AARD","protein_coding",1.61175766355945,0.186243609602692,2.02420724050306,0.0920081728175256,0.926691546168832,NA
"AARS","AARS","protein_coding",351.110805000311,-2.37723966848959,1.87299613465132,-1.26921760515653,0.204363463679118,0.534121601931251
"AARS2","AARS2","protein_coding",60.5658868866033,-0.0541523842417486,1.2446935424616,-0.0435066001344016,0.965297703363061,0.989212425213527
"AARSD1","AARSD1","protein_coding",59.5084377515248,2.0164424406957,0.828626281183506,2.43347632881698,0.0149546132105943,0.106324105449591
"AASDH","AASDH","protein_coding",61.1226354247543,-0.734174155536304,0.523448780925931,-1.40257114409096,0.160744761617189,0.470562288456783
"AASDHPPT","AASDHPPT","protein_coding",250.88437840024,-0.176738653111821,0.407890140284552,-0.433299645312645,0.664797095779091,0.864406984667973
"AASS","AASS","protein_coding",0.625273907183315,0.46317947333877,3.21428257240871,0.144100421448533,0.885421171928043,NA
"AATF","AATF","protein_coding",312.971991500272,2.03791396516393,0.742206285062199,2.74575142541827,0.00603724874707296,0.0595897269435229
"AATK","AATK","protein_coding",90.7805927430488,0.353429437260244,0.889332361091689,0.397409846670143,0.691065255520498,0.873952985509355
"AATK-AS1","AATK-AS1","protein_coding",0.338565804028719,1.29676155321125,5.63800167143401,0.230003754660368,0.818088852131486,NA
"ABAT","ABAT","protein_coding",14.8829968018748,-0.765443360967021,1.46788477419932,-0.521460113505534,0.602046284448973,0.841289437906044
"ABC13-47488600E17.1","ABC13-47488600E17.1","protein_coding",52.4987568808075,-0.00520793295684157,0.967410621477116,-0.00538337376210497,0.995704709936957,0.998425405213881
"ABC7-42404400C24.1","ABC7-42404400C24.1","protein_coding",68.6757759451682,0.579212661152453,0.341927365276287,1.69396404024122,0.0902721164402682,0.335831961609383
"ABCA1","ABCA1","protein_coding",488.426282803219,-1.10686637544586,0.731024650534639,-1.51413002918075,0.129992863784319,0.417330162961232
"ABCA10","ABCA10","protein_coding",82.7071934995487,-0.149808001295394,1.29985539089597,-0.115249744198186,0.908247171155597,0.966171887588892
"ABCA12","ABCA12","protein_coding",35.7272634789081,0.931335974504034,0.508807600280178,1.83042858241738,0.0671858769556023,0.2800128919594
"ABCA13","ABCA13","protein_coding",7.1400561362818,1.95743591197655,1.5565613392977,1.25753856437146,0.208558683722263,0.539698160147964
"ABCA2","ABCA2","protein_coding",366.3886058403,0.250387424065187,0.263680359520955,0.949586933664995,0.342322180284136,0.690273540716238
"ABCA3","ABCA3","protein_coding",204.715147503346,-0.608758157675621,0.664797206779101,-0.915705047295571,0.359821617027404,0.703245821836202
"ABCA4","ABCA4","protein_coding",1.78820758319286,1.70965643112599,0.94907743810859,1.80138770818655,0.0716417921729307,NA
"ABCA5","ABCA5","protein_coding",436.35746243553,-0.733027665255345,0.744087919188594,-0.985135823807877,0.324557358768965,0.672105232383693
"ABCA6","ABCA6","protein_coding",19.1057189327047,-0.733883514217122,1.89194586130228,-0.387898792046812,0.698090932085093,0.87604351457492
"ABCA7","ABCA7","protein_coding",230.392452904641,1.32608181692541,0.359277414932822,3.69096904455674,0.000223401327045853,0.0103473132449199
"ABCA8","ABCA8","protein_coding",0.686753554344872,-1.14386905424282,2.23656742807647,-0.51143955683312,0.609043302136069,NA
"ABCA9","ABCA9","protein_coding",77.7861156445133,-0.978360320993364,1.762402894713,-0.555128639386787,0.578806674816529,0.829921620048729
"ABCB1","ABCB1","protein_coding",0.226008797198128,1.29676359832127,5.63800167142576,0.230004117397387,0.818088570264339,NA
"ABCB10","ABCB10","protein_coding",129.494795984992,-0.779240210232065,1.36777074330462,-0.569715512666526,0.568870666878477,0.826618474256057
"ABCB11","ABCB11","protein_coding",0.0702559923361591,1.51368836395923,5.63800167143282,0.268479587657615,0.788330184987624,NA
"ABCB4","ABCB4","protein_coding",0.103615469091223,1.29678604722624,5.63800167143026,0.230008099110278,0.818085476250133,NA
"ABCB5","ABCB5","protein_coding",0.272833620142842,2.93843426368159,3.13325624334825,0.937821242651233,0.348336282425449,NA
