"SYMBOL","GENENAME","GENEBIOTYPE","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG","A1BG","protein_coding",13.8912627332795,-0.405437314492974,0.319965697048639,-1.26712743969971,0.205109725490723,0.263655874742516
"A1CF","A1CF","protein_coding",2.00200085573517,-1.39340943952328,0.589373992220621,-2.36421942249818,0.0180681076982888,0.0280779822453727
"A2M","A2M","protein_coding",0.0919415820481124,2.12313610373099,3.61147272648109,0.587886511827465,0.556608470514443,NA
"A2ML1","A2ML1","protein_coding",1.68838217275221,4.12094169072385,1.65416086648075,2.4912581201919,0.0127291606076983,0.020206111106015
"A3GALT2","A3GALT2","protein_coding",0.595367780099527,3.3236737257509,1.32512544290876,2.50819553992954,0.0121349493493999,0.0193356379894198
"A4GALT","A4GALT","protein_coding",14.6065275280311,0.351840761980779,1.66324874487535,0.211538269945995,0.832467272701811,0.8584803236229
"A4GNT","A4GNT","protein_coding",0.166864361905387,2.65585474731413,3.60990924231623,0.735712332094547,0.461905783075315,0.527731019207283
"AAAS","AAAS","protein_coding",470.830799909596,-2.27808997971089,0.0765019833332388,-29.7781819562461,7.48829347448626e-195,6.67500304403561e-193
"AACS","AACS","protein_coding",180.952982189063,-1.28561044362052,0.277522642036019,-4.63245245212699,NA,NA
"AADAC","AADAC","protein_coding",122.490652507817,1.1534464644436,0.332816136172309,3.4657167699538,0.000528820040762022,0.00098237028304841
"AADACL2","AADACL2","protein_coding",0.814545109103855,4.21430520437078,1.84443609733744,2.28487460772125,0.0223201813342001,0.0342639055314978
"AADACL3","AADACL3","protein_coding",1.33315900362851,4.98860223166702,1.82567755134523,2.73246621671566,0.00628621179125853,0.0103599981422123
"AADACL4","AADACL4","protein_coding",0.899508018680028,4.34273095771871,1.399677529765,3.10266533924271,0.00191786383066532,0.00335752371165169
"AADAT","AADAT","protein_coding",35.6378096845428,-1.23943906175299,0.483615682903597,-2.56285952992979,0.0103814040701216,0.0166814365902818
"AAED1","AAED1","protein_coding",93.8011563067311,-1.18862563019917,0.141652262577849,-8.39115174419418,4.81402491674503e-17,1.9537416776642e-16
"AAGAB","AAGAB","protein_coding",327.082151414913,-0.0777158666796487,0.15504900077732,-0.501234231049727,0.616206285856897,0.661990141102275
"AAK1","AAK1","protein_coding",1093.08986223466,0.94393551608105,0.0552019253350243,17.0996846641171,1.49209420584874e-65,2.29154396995935e-64
"AAMDC","AAMDC","protein_coding",13.936719296551,-1.02022384293171,0.601805813574395,-1.69527083308176,0.0900240551501225,0.124530100591878
"AAMP","AAMP","protein_coding",192.88476626268,-2.19086878427688,0.295520103115636,-7.41360320729042,NA,NA
"AANAT","AANAT","protein_coding",2.3526481837775,2.61616598133381,0.676328169113431,3.86819017868682,0.000109646136573627,0.000217169927816713
"AAR2","AAR2","protein_coding",264.903820106795,0.261605727506037,0.138642917570136,1.88690293085975,0.0591733828443376,0.0846740016158155
"AARD","AARD","protein_coding",1.61175766355945,4.84828539673456,0.856799751306589,5.65859804387326,1.52614522723598e-08,4.01393603263752e-08
"AARS","AARS","protein_coding",351.110805000311,-8.83924765573558,0.65253524547789,-13.546008000322,8.36575725824102e-42,7.67475014677783e-41
"AARS2","AARS2","protein_coding",60.5658868866033,-0.88709616662901,0.741181269786311,-1.1968680305221,0.231357996689436,0.29381463147172
"AARSD1","AARSD1","protein_coding",59.5084377515248,0.522530616484239,0.282379191505043,1.85045722986606,0.0642476770317542,0.0915185402726627
"AASDH","AASDH","protein_coding",61.1226354247543,0.24767314025585,0.30489356059226,0.812326569884721,0.416604268474283,0.487702248492132
"AASDHPPT","AASDHPPT","protein_coding",250.88437840024,-1.26533671648669,0.220478635649685,-5.73904456891307,9.52121631339887e-09,2.53308298011702e-08
"AASS","AASS","protein_coding",0.625273907183315,-0.418689307381185,2.0154315813001,-0.207741761747675,0.835430607793345,0.861074114946377
"AATF","AATF","protein_coding",312.971991500272,-0.534661256980357,0.195446821579159,-2.73558430196222,0.00622696340163006,0.0102662673376288
"AATK","AATK","protein_coding",90.7805927430488,5.29170302600195,0.388055890427161,13.636445565037,2.43124978071055e-42,2.26406044468646e-41
"AATK-AS1","AATK-AS1","protein_coding",0.338565804028719,2.51160581025432,3.6113684783721,0.695472042051627,0.486759526227231,0.547830700642349
"ABAT","ABAT","protein_coding",14.8829968018748,3.60433306613844,0.634384308477683,5.68162392728105,1.33421784555229e-08,3.52253880963904e-08
"ABC13-47488600E17.1","ABC13-47488600E17.1","protein_coding",52.4987568808075,4.34891129543186,0.186431465702297,23.3271313887347,2.35241845438686e-120,8.78625752304794e-119
"ABC7-42404400C24.1","ABC7-42404400C24.1","protein_coding",68.6757759451682,-0.50133247229904,0.208562318054921,-2.40375383710026,0.0162276964976989,0.0253615504324182
"ABCA1","ABCA1","protein_coding",488.426282803219,3.00834084489548,0.141231634016288,21.3007579063238,1.11699229586853e-100,3.03713015290164e-99
