Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
DRR456174_1	(1, 0.06808415302975561)	(2, 0.024326729702771527)	(3, 0.059023369317280375)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.002611059397429351)	(8, 0.0)	(9, 0.00010070201532785374)	(10, 3.596500547423348e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 9.590668126462262e-06)	(28, 0.0)	(30, 2.157900328454009e-05)	(32, 7.193001094846696e-06)	(34, 1.1988335158077827e-06)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 5.994167579038913e-06)	(50, 1.1988335158077827e-06)	(52, 0.0)	(54, 2.997083789519457e-05)	(56, 0.00028052704269902116)	(58, 2.0380169768732307e-05)	(60, 0.00012108218509658607)	(62, 3.116967141100235e-05)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 3.596500547423348e-06)	(76, 3.47661719584257e-05)	(78, 1.318716867388561e-05)	(80, 1.1988335158077827e-06)	(82, 5.274867469554244e-05)	(84, 4.19591730532724e-05)	(86, 1.9181336252924523e-05)	(88, 0.0)	(90, 2.997083789519457e-05)	(92, 5.994167579038913e-06)	(94, 0.0)	(96, 0.0)	(98, 0.0015692730721923876)	(100, 0.00021339236581378534)
DRR456174_2	(1, 0.01140330440236363)	(2, 0.008605226976468264)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0014529862211590326)	(9, 0.0005059077436708843)	(10, 0.00013546818728627945)	(12, 0.004242671812443743)	(14, 0.0011029268345431602)	(16, 0.00031649204817325464)	(18, 0.000595820257356468)	(20, 0.00011508801751754714)	(22, 0.0005694459200086967)	(24, 0.0003740360569320282)	(26, 9.710551478043041e-05)	(28, 0.001170061511428396)	(30, 0.0005994167579038914)	(32, 4.555567360069575e-05)	(34, 0.0007073117743265919)	(36, 0.0005047089101550766)	(38, 7.552651149589032e-05)	(40, 0.0008331892934864089)	(42, 9.470784774881485e-05)	(44, 0.0001882168619818219)	(46, 1.4386002189693392e-05)	(48, 0.000843978795128679)	(50, 0.00017742736033955186)	(52, 0.0005946214238406602)	(54, 0.0005934225903248525)	(56, 0.00022298303394024761)	(58, 0.00024815853777221104)	(60, 0.00010309968235946931)	(62, 0.00046155090358599636)	(64, 0.0007516686144114797)	(66, 0.0029731071192033013)	(68, 0.0009135111390455304)	(70, 8.2719512590737e-05)	(72, 0.000292515377857099)	(74, 0.00019660869659247635)	(76, 3.596500547423348e-05)	(78, 0.0002085970317505542)	(80, 0.00019540986307666858)	(82, 5.274867469554244e-05)	(84, 0.00046274973710180416)	(86, 0.00010190084884366154)	(88, 0.0006689491018207428)	(90, 0.0006221945947042393)	(92, 0.001137693006501586)	(94, 2.157900328454009e-05)	(96, 4.4356840084887966e-05)	(98, 0.0001522518565075884)	(100, 5.6345175242965786e-05)
DRR456175_1	(1, 0.0686559557592016)	(2, 0.0246698452339572)	(3, 0.05918372667502318)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.002407893748501429)	(8, 0.0)	(9, 7.303354200417938e-05)	(10, 4.426275272980568e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 5.53284409122571e-06)	(28, 0.0)	(30, 1.8811669910167415e-05)	(32, 3.3197064547354263e-06)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 7.745981727715995e-06)	(50, 2.213137636490284e-06)	(52, 0.0)	(54, 1.549196345543199e-05)	(56, 0.000233486020649725)	(58, 1.3278825818941705e-05)	(60, 9.959119364206278e-05)	(62, 2.655765163788341e-05)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 3.3197064547354263e-06)	(76, 2.545108281963827e-05)	(78, 5.53284409122571e-06)	(80, 0.0)	(82, 3.3197064547354265e-05)	(84, 2.766422045612855e-05)	(86, 1.2172257000696564e-05)	(88, 0.0)	(90, 2.10248075466577e-05)	(92, 2.213137636490284e-06)	(94, 0.0)	(96, 0.0)	(98, 0.0013754650410787116)	(100, 0.00016930502919150673)
DRR456175_2	(1, 0.011399871965561453)	(2, 0.00840328360575361)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0013013249302562871)	(9, 0.0004824640047548819)	(10, 0.00010955031300626906)	(12, 0.004265822794335023)	(14, 0.001029109000967982)	(16, 0.00025229769055989243)	(18, 0.0004935296929373333)	(20, 7.414011082242453e-05)	(22, 0.0004802508671183916)	(24, 0.0003330772142917878)	(26, 6.860726673119882e-05)	(28, 0.001035748413877453)	(30, 0.0005245136198481974)	(32, 3.3197064547354265e-05)	(34, 0.0006218916758537699)	(36, 0.0004525866466622631)	(38, 6.750069791295367e-05)	(40, 0.0007104171813133813)	(42, 6.639412909470853e-05)	(44, 0.00017041159800975188)	(46, 1.4385394637186848e-05)	(48, 0.0007557865028614321)	(50, 0.0001316816893711719)	(52, 0.0005577106843955516)	(54, 0.0005388990144853842)	(56, 0.000202502093738861)	(58, 0.00022684660774025415)	(60, 8.40992301866308e-05)	(62, 0.00039283193047702546)	(64, 0.0006949252178579492)	(66, 0.0028051519542514353)	(68, 0.0008277134760473663)	(70, 7.856638609540508e-05)	(72, 0.00025229769055989243)	(74, 0.00015934590982730047)	(76, 2.4344514001393127e-05)	(78, 0.0001814772861922033)	(80, 0.00014606708400835875)	(82, 3.098392691086398e-05)	(84, 0.00037180712293036775)	(86, 0.00010069776246030795)	(88, 0.0005853749048516802)	(90, 0.0006008668683071122)	(92, 0.001034641845059208)	(94, 1.6598532273677133e-05)	(96, 3.2090495729109115e-05)	(98, 0.00010844374418802393)	(100, 4.758245918454111e-05)
DRR456176_1	(1, 0.06888638983896649)	(2, 0.024963787956851235)	(3, 0.059487960191551836)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.002689965189876621)	(8, 0.0)	(9, 7.338569191573096e-05)	(10, 5.061082201084894e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 7.591623301627341e-06)	(28, 0.0)	(30, 2.277486990488202e-05)	(32, 5.061082201084894e-06)	(34, 2.530541100542447e-06)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 7.591623301627341e-06)	(50, 1.2652705502712234e-06)	(52, 0.0)	(54, 2.6570681555695695e-05)	(56, 0.0002328097812499051)	(58, 1.0122164402169787e-05)	(60, 0.00010122164402169787)	(62, 2.9101222656238138e-05)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 3.7958116508136707e-06)	(76, 2.9101222656238138e-05)	(78, 1.5183246603254683e-05)	(80, 1.2652705502712234e-06)	(82, 4.175392815895037e-05)	(84, 3.163176375678059e-05)	(86, 1.5183246603254683e-05)	(88, 0.0)	(90, 2.5305411005424467e-05)	(92, 2.530541100542447e-06)	(94, 0.0)	(96, 0.0)	(98, 0.0014854276260184162)	(100, 0.00018219895923905617)
DRR456176_2	(1, 0.011228010863106836)	(2, 0.00833560238518682)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0013766143586950912)	(9, 0.0005162303845106591)	(10, 0.00013158813722820723)	(12, 0.004238656343408599)	(14, 0.00106535780332837)	(16, 0.0003023996615148224)	(18, 0.0005023124084576757)	(20, 0.00011134380842386766)	(22, 0.0005250872783625578)	(24, 0.00037452008288028216)	(26, 9.363002072007054e-05)	(28, 0.0010792757793813535)	(30, 0.0005731675592728642)	(32, 4.554973980976404e-05)	(34, 0.0006592059566913074)	(36, 0.000498516596806862)	(38, 8.09773152173583e-05)	(40, 0.0007490401657605643)	(42, 9.995637347142665e-05)	(44, 0.0001784031475882425)	(46, 1.6448517153525904e-05)	(48, 0.0007895288233692434)	(50, 0.00015562827768336049)	(52, 0.0005769633709236778)	(54, 0.000544066336616626)	(56, 0.00023787086345098999)	(58, 0.0002441972162023461)	(60, 8.730366796871441e-05)	(62, 0.0004276614459916735)	(64, 0.0007123473198026988)	(66, 0.002884816854618389)	(68, 0.0008426701864806348)	(70, 7.465096246600217e-05)	(72, 0.0002657068155569569)	(74, 0.00019232112364122596)	(76, 2.6570681555695695e-05)	(78, 0.0001720767948368864)	(80, 0.00018093368868878494)	(82, 4.934555146057771e-05)	(84, 0.0003972949527851641)	(86, 0.00010628272622278278)	(88, 0.0006149214874318146)	(90, 0.0006085951346804585)	(92, 0.0011033159198365068)	(94, 1.897905825406835e-05)	(96, 3.416230485732303e-05)	(98, 0.00014424084273091946)	(100, 5.8202445312476275e-05)
DRR456177_1	(1, 0.0683889931100604)	(2, 0.02467448050235661)	(3, 0.05907664100807588)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0023343429637698965)	(8, 0.0)	(9, 8.756913583273994e-05)	(10, 5.003950619013711e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 7.5059259285205666e-06)	(28, 0.0)	(30, 1.8764814821301416e-05)	(32, 1.2509876547534278e-06)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 7.5059259285205666e-06)	(50, 0.0)	(52, 0.0)	(54, 2.0015802476054845e-05)	(56, 0.00024269160502216497)	(58, 1.751382716654799e-05)	(60, 0.00011383987658256194)	(62, 2.5019753095068558e-05)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 3.7529629642602833e-06)	(76, 3.2525679023589124e-05)	(78, 6.254938273767139e-06)	(80, 0.0)	(82, 2.7521728404575412e-05)	(84, 3.502765433309598e-05)	(86, 8.756913583273995e-06)	(88, 0.0)	(90, 2.25177777855617e-05)	(92, 3.7529629642602833e-06)	(94, 0.0)	(96, 0.0)	(98, 0.001403608148633346)	(100, 0.0001801422222844936)
DRR456177_2	(1, 0.010906110374140384)	(2, 0.008479194323918735)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.00136858049430025)	(9, 0.0004703713581872889)	(10, 0.00012885172843960307)	(12, 0.0040481960507820925)	(14, 0.000979523333671934)	(16, 0.0002614564198434664)	(18, 0.0005291677779607)	(20, 0.00010007901238027423)	(22, 0.0005003950619013711)	(24, 0.0003590334569142338)	(26, 8.631814817798652e-05)	(28, 0.001067092469504674)	(30, 0.0005316697532702069)	(32, 3.878061729735626e-05)	(34, 0.0006355017286147414)	(36, 0.0004753753088063025)	(38, 8.13141975589728e-05)	(40, 0.000719317901483221)	(42, 9.00711111422468e-05)	(44, 0.0001563734568441785)	(46, 2.376876544031513e-05)	(48, 0.0007493416051973032)	(50, 0.00014261259264189077)	(52, 0.0006067290125554125)	(54, 0.0005316697532702069)	(56, 0.00018764814821301416)	(58, 0.00021892283958184987)	(60, 0.00010508296299928793)	(62, 0.0004153279013781381)	(64, 0.0006867922224596319)	(66, 0.002637081976220226)	(68, 0.0008281538274467692)	(70, 8.13141975589728e-05)	(72, 0.00025770345687920615)	(74, 0.00016888333339171277)	(76, 3.2525679023589124e-05)	(78, 0.0001626283951179456)	(80, 0.0001526204938799182)	(82, 3.377666667834255e-05)	(84, 0.00038530419766405575)	(86, 8.006320990421938e-05)	(88, 0.000640505679233755)	(90, 0.0006204898767577002)	(92, 0.0010896102472902356)	(94, 2.25177777855617e-05)	(96, 4.8788518535383686e-05)	(98, 0.00013885962967763048)	(100, 5.629444446390425e-05)
DRR456178_1	(1, 0.0687992254906984)	(2, 0.025212503638349926)	(3, 0.05907573224761999)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0025006767257388066)	(8, 0.0)	(9, 9.552046258943532e-05)	(10, 8.572349206744196e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 1.1021591837242537e-05)	(28, 0.0)	(30, 2.93909115659801e-05)	(32, 1.2246213152491709e-06)	(34, 6.123106576245853e-06)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 2.4492426304983412e-05)	(56, 0.0002351272925278408)	(58, 1.469545578299005e-05)	(60, 9.796970521993365e-05)	(62, 2.8166290250730925e-05)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 2.4492426304983417e-06)	(76, 2.8166290250730925e-05)	(78, 9.796970521993367e-06)	(80, 0.0)	(82, 2.93909115659801e-05)	(84, 2.0818562359235902e-05)	(86, 1.2246213152491706e-05)	(88, 0.0)	(90, 1.836931972873756e-05)	(92, 2.4492426304983417e-06)	(94, 0.0)	(96, 0.0)	(98, 0.001536899750637709)	(100, 0.00019961327438561483)
DRR456178_2	(1, 0.011482049451776225)	(2, 0.008618884816723663)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0014670963356685064)	(9, 0.000494747011360665)	(10, 0.0001334837233621596)	(12, 0.004342507183873559)	(14, 0.0011303254739749846)	(16, 0.0002963583582902993)	(18, 0.0005339348934486384)	(20, 0.00011144053968767453)	(22, 0.0005388333787096351)	(24, 0.0003526909387917612)	(26, 9.18465986436878e-05)	(28, 0.001125426988713988)	(30, 0.0006049629297330904)	(32, 3.4289396826976786e-05)	(34, 0.0007323235465190041)	(36, 0.0004935223900454158)	(38, 7.96003854911961e-05)	(40, 0.0008253947664779411)	(42, 8.939735601318947e-05)	(44, 0.00017389622676538223)	(46, 2.0818562359235902e-05)	(48, 0.0008437640862066786)	(50, 0.0001628746349281397)	(52, 0.0005914920952653495)	(54, 0.0005865936100043529)	(56, 0.00021920721542960158)	(58, 0.0002351272925278408)	(60, 9.674508390468449e-05)	(62, 0.0004335159455982065)	(64, 0.0007702868072917285)	(66, 0.0030162422994587075)	(68, 0.0008633580272506654)	(70, 9.674508390468449e-05)	(72, 0.0002804382811920601)	(74, 0.00018124395465687727)	(76, 3.061553288122927e-05)	(78, 0.00019716403175511652)	(80, 0.00017267160545013306)	(82, 5.2658716555714344e-05)	(84, 0.00044821140138119646)	(86, 0.00011511440363342205)	(88, 0.0006502739183973096)	(90, 0.0006478246757668114)	(92, 0.0010984853197785061)	(94, 2.6941668935481753e-05)	(96, 3.918788208797347e-05)	(98, 0.00013470834467740878)	(100, 6.735417233870439e-05)
DRR456179_1	(1, 0.06737745543786874)	(2, 0.022923627924687516)	(3, 0.058497347130920405)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0024378335136086794)	(8, 0.0)	(9, 8.525756550325436e-05)	(10, 9.325046226918447e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 7.992896765930097e-06)	(28, 0.0)	(30, 1.731794299284854e-05)	(32, 2.6642989219766987e-06)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 5.3285978439533974e-06)	(50, 3.996448382965048e-06)	(52, 0.0)	(54, 2.131439137581359e-05)	(56, 0.0002291297072899961)	(58, 1.731794299284854e-05)	(60, 0.00010923625580104465)	(62, 3.7300184907673786e-05)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 3.996448382965048e-06)	(76, 3.863233436866213e-05)	(78, 9.325046226918447e-06)	(80, 0.0)	(82, 3.5968035446685435e-05)	(84, 4.5293081673603876e-05)	(86, 2.6642989219766986e-05)	(88, 0.0)	(90, 4.1296633290638835e-05)	(92, 1.0657195687906795e-05)	(94, 0.0)	(96, 0.0)	(98, 0.0014706930049311377)	(100, 0.00024911194920482135)
DRR456179_2	(1, 0.010745117552332026)	(2, 0.008219362174298117)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0013854354394278834)	(9, 0.0005674956703810368)	(10, 0.00013854354394278833)	(12, 0.004109681087149058)	(14, 0.0010737124655566096)	(16, 0.00033570166416906403)	(18, 0.0005488455779272)	(20, 8.925401388621941e-05)	(22, 0.0005501777273881883)	(24, 0.0003730018490767378)	(26, 9.19183128081961e-05)	(28, 0.0010976911558544)	(30, 0.0005928065101398155)	(32, 2.7975138680755338e-05)	(34, 0.0006927177197139417)	(36, 0.0004942274500266776)	(38, 5.9946725744475724e-05)	(40, 0.0007886324809051028)	(42, 7.193607089337087e-05)	(44, 0.00016518653316255534)	(46, 1.8650092453836893e-05)	(48, 0.0008179397690468466)	(50, 0.00014120784286476503)	(52, 0.0005994672574447573)	(54, 0.0005515098768491766)	(56, 0.00022246895998505437)	(58, 0.00024644765028284467)	(60, 7.326822035435922e-05)	(62, 0.00045692726511900383)	(64, 0.0007513322959974291)	(66, 0.002852131995976056)	(68, 0.0008992008861671358)	(70, 8.259326658127767e-05)	(72, 0.0002837478351905184)	(74, 0.0001971581202262757)	(76, 1.5985793531860193e-05)	(78, 0.0002184725116020893)	(80, 0.00016518653316255534)	(82, 5.0621679517557276e-05)	(84, 0.0004089698845234233)	(86, 0.00010923625580104465)	(88, 0.0006207816488205709)	(90, 0.0005954708090617921)	(92, 0.0010976911558544)	(94, 1.4653644070871845e-05)	(96, 3.1971587063720386e-05)	(98, 0.00011456485364499806)	(100, 5.195382897854562e-05)
DRR456180_1	(1, 0.06839796382739549)	(2, 0.025020000930006215)	(3, 0.059788321826975306)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.002475722909157328)	(8, 0.0)	(9, 7.213344584433421e-05)	(10, 9.016680730541776e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 3.864291741660762e-06)	(28, 0.0)	(30, 1.0304777977762032e-05)	(32, 2.576194494440508e-06)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 5.152388988881016e-06)	(50, 1.288097247220254e-06)	(52, 0.0)	(54, 2.4473847697184828e-05)	(56, 0.00024860276871350903)	(58, 2.318575044996457e-05)	(60, 0.00011979304399148362)	(62, 3.2202431180506346e-05)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 9.016680730541776e-06)	(76, 3.993101466382787e-05)	(78, 5.152388988881016e-06)	(80, 0.0)	(82, 2.833813943884559e-05)	(84, 2.576194494440508e-05)	(86, 1.5457166966643048e-05)	(88, 0.0)	(90, 2.576194494440508e-05)	(92, 1.288097247220254e-06)	(94, 0.0)	(96, 0.0)	(98, 0.001441380819639464)	(100, 0.00020223126781357986)
DRR456180_2	(1, 0.01120902224531065)	(2, 0.008583880055475772)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0013782640545256719)	(9, 0.000492053148438137)	(10, 0.00013009782196924565)	(12, 0.004121911191104812)	(14, 0.0009879705886179347)	(16, 0.00029239807511899764)	(18, 0.0005306960658547446)	(20, 0.00010948826601372158)	(22, 0.0005242555796186434)	(24, 0.0003580910347272306)	(26, 9.918348803595956e-05)	(28, 0.0011605756197454488)	(30, 0.0005860842474852155)	(32, 4.637150089992914e-05)	(34, 0.0006414724291156865)	(36, 0.000492053148438137)	(38, 7.857393208043549e-05)	(40, 0.000735503528162765)	(42, 9.145490455263803e-05)	(44, 0.00017260503112751405)	(46, 2.4473847697184828e-05)	(48, 0.0007754345428265929)	(50, 0.00016874073938585326)	(52, 0.0005860842474852155)	(54, 0.0005667627887769118)	(56, 0.00021382414303856213)	(58, 0.00023958608798296723)	(60, 0.00010691207151928107)	(62, 0.00042764828607712427)	(64, 0.0006981487079933776)	(66, 0.002750087622815242)	(68, 0.000826958432715403)	(70, 8.630251556375703e-05)	(72, 0.0002833813943884559)	(74, 0.00018548600359971656)	(76, 4.250720915826838e-05)	(78, 0.0001932145870830381)	(80, 0.00017518122562195453)	(82, 5.152388988881016e-05)	(84, 0.0004443935502909876)	(86, 0.0001120644605081621)	(88, 0.0006685224713073118)	(90, 0.0006311676511379245)	(92, 0.001130949383059383)	(94, 2.962623668606584e-05)	(96, 5.02357926415899e-05)	(98, 0.00012880972472202539)	(100, 6.311676511379244e-05)
DRR456181_1	(1, 0.0686186997878413)	(2, 0.02552382461768611)	(3, 0.059278737521113525)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0025355082924927302)	(8, 0.0)	(9, 0.00011395542887607777)	(10, 2.1914505553091878e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 3.2871758329637812e-06)	(28, 0.0)	(30, 1.86273297201281e-05)	(32, 1.0957252776545939e-06)	(34, 2.1914505553091878e-06)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 6.5743516659275625e-06)	(50, 0.0)	(52, 0.0)	(54, 2.301023083074647e-05)	(56, 0.00026735696774772094)	(58, 1.0957252776545938e-05)	(60, 0.0001062853519324956)	(62, 2.629740666371025e-05)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 4.3829011106183756e-06)	(76, 3.287175832963782e-05)	(78, 1.2052978054200532e-05)	(80, 0.0)	(82, 3.72546594402562e-05)	(84, 4.2733285828529165e-05)	(86, 1.2052978054200532e-05)	(88, 0.0)	(90, 2.520168138605566e-05)	(92, 3.2871758329637812e-06)	(94, 0.0)	(96, 0.0)	(98, 0.001557025619547178)	(100, 0.00018846474775659016)
DRR456181_2	(1, 0.011410883041494941)	(2, 0.008434893187385065)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0014770376742783927)	(9, 0.000501842177165804)	(10, 0.00013586993442916964)	(12, 0.004245935450911551)	(14, 0.0010968210029322484)	(16, 0.0003221432316304506)	(18, 0.0006147018807642272)	(20, 0.00013039130804089668)	(22, 0.0005719685949356981)	(24, 0.0003835038471791079)	(26, 0.00010299817609953184)	(28, 0.0011866704756999253)	(30, 0.0006190847818748456)	(32, 4.054183527321997e-05)	(34, 0.0007352316613062326)	(36, 0.0005138951552200045)	(38, 7.23178683252032e-05)	(40, 0.0008152196065750179)	(42, 0.0001062853519324956)	(44, 0.00018736902247893554)	(46, 1.7531604442473502e-05)	(48, 0.0008404212879610735)	(50, 0.00015997589053757071)	(52, 0.0006015531774323721)	(54, 0.0005851172982675531)	(56, 0.00023667665997339227)	(58, 0.0002531125391382112)	(60, 0.00010957252776545939)	(62, 0.0004580131660596202)	(64, 0.0007604333426922881)	(66, 0.002972702678276913)	(68, 0.0008809631232342936)	(70, 9.971100026656804e-05)	(72, 0.00031995178107514143)	(74, 0.0001950390994225177)	(76, 2.629740666371025e-05)	(78, 0.00018736902247893554)	(80, 0.00019394337414486315)	(82, 4.602046166149294e-05)	(84, 0.0004656832430032024)	(86, 0.00010409390137718643)	(88, 0.00070126417769894)	(90, 0.0006530522654821379)	(92, 0.0011757132229233793)	(94, 2.1914505553091876e-05)	(96, 4.2733285828529165e-05)	(98, 0.000145731461928061)	(100, 6.574351665927564e-05)
DRR456182_1	(1, 0.06830120528568519)	(2, 0.025288303098153758)	(3, 0.058989640884603796)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.00238226897914207)	(8, 0.0)	(9, 8.804037531611997e-05)	(10, 7.76826841024588e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 1.0357691213661174e-05)	(28, 0.0)	(30, 1.94206710256147e-05)	(32, 3.88413420512294e-06)	(34, 2.5894228034152934e-06)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 2.5894228034152934e-06)	(50, 2.5894228034152934e-06)	(52, 0.0)	(54, 2.2010093829029993e-05)	(56, 0.0002110379584783464)	(58, 1.8125959623907054e-05)	(60, 9.451393232465821e-05)	(62, 2.718893943586058e-05)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 5.178845606830587e-06)	(76, 3.236778504269117e-05)	(78, 1.1652402615368819e-05)	(80, 0.0)	(82, 2.9778362239275873e-05)	(84, 3.7546630649521757e-05)	(86, 1.4241825418784114e-05)	(88, 0.0)	(90, 2.589422803415293e-05)	(92, 5.178845606830587e-06)	(94, 0.0)	(96, 0.0)	(98, 0.0014539609041176872)	(100, 0.00016442834801687112)
DRR456182_2	(1, 0.011390870912223875)	(2, 0.008583936593321698)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0014319508102886573)	(9, 0.000538599943110381)	(10, 0.00014889181119637936)	(12, 0.004198749075737898)	(14, 0.0010461268125797785)	(16, 0.00032108842762349637)	(18, 0.0005839148421701487)	(20, 0.00011005046914514998)	(22, 0.0005657888825462416)	(24, 0.0003806451521020481)	(26, 6.991441569221292e-05)	(28, 0.0011613561273317592)	(30, 0.0005877989763752716)	(32, 4.1430764854644695e-05)	(34, 0.0006797234858965145)	(36, 0.00048292735283695217)	(38, 7.897739550416644e-05)	(40, 0.0007768268410245881)	(42, 8.545095251270467e-05)	(44, 0.0001864384418459011)	(46, 1.0357691213661174e-05)	(48, 0.0007962475120502026)	(50, 0.0001553653682049176)	(52, 0.0005502523457257498)	(54, 0.000538599943110381)	(56, 0.00022139564969200757)	(58, 0.0002615317031449446)	(60, 0.00010098748933319644)	(62, 0.0004220759169566928)	(64, 0.0007276278077596975)	(66, 0.002857428063568776)	(68, 0.0008467412567168008)	(70, 8.545095251270467e-05)	(72, 0.0002951941995893434)	(74, 0.00019420671025614702)	(76, 2.9778362239275873e-05)	(78, 0.00018125959623907053)	(80, 0.00017090190502540935)	(82, 4.0136053452937047e-05)	(84, 0.0004453807221874304)	(86, 0.00010616633494002703)	(88, 0.0006538292578623615)	(90, 0.000630524452631624)	(92, 0.0011717138185454203)	(94, 2.0715382427322347e-05)	(96, 4.4020187658059985e-05)	(98, 0.00012947114017076468)	(100, 6.0851435880259394e-05)
