Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
DRR456174_1	(1, 36.671606028588485)	(2, 36.51294679056563)	(3, 36.5937627713233)	(4, 36.64731818904497)	(5, 36.65488302034308)	(6, 36.56195059707783)	(7, 36.588240848242805)	(8, 36.626852902096616)	(9, 36.6344057930129)	(10, 36.62770523676135)	(12, 36.64968298406158)	(14, 36.63643493862176)	(16, 36.6396408112564)	(18, 36.63046702549672)	(20, 36.6310065245555)	(22, 36.61428687304394)	(24, 36.60269223481245)	(26, 36.573188294618326)	(28, 36.56712087831147)	(30, 36.561809350513)	(32, 36.55610052928739)	(34, 36.53553359324523)	(36, 36.54543613791083)	(38, 36.54257049422799)	(40, 36.53355857496962)	(42, 36.510271353808406)	(44, 36.50193864566675)	(46, 36.49490616837967)	(48, 36.484502127677736)	(50, 36.480366967254994)	(52, 36.46330769819673)	(54, 36.45818168988484)	(56, 36.44033291702641)	(58, 36.430009485890075)	(60, 36.42717280602497)	(62, 36.40251993366422)	(64, 36.403816807784956)	(66, 36.393553474172776)	(68, 36.376103397376696)	(70, 36.374927030000975)	(72, 36.3659277944012)	(74, 36.37020073675993)	(76, 36.372270570778305)	(78, 36.35130076673316)	(80, 36.35235538057701)	(82, 36.33569179850898)	(84, 36.32470394986152)	(86, 36.30630901242996)	(88, 36.30641019397869)	(90, 36.29766111896866)	(92, 36.28956414944956)	(94, 36.28105807799318)	(96, 36.257712209896376)	(98, 36.25415242961954)	(100, 36.15660520463021)
DRR456174_2	(1, 36.34819690284238)	(2, 36.064846055750216)	(3, 35.93602528042574)	(4, 35.91809590999004)	(5, 35.88299056405333)	(6, 35.73250382206108)	(7, 35.70754962289613)	(8, 35.72590779210376)	(9, 35.67069141452261)	(10, 35.58328728014382)	(12, 35.51083397836571)	(14, 35.44565108636255)	(16, 35.385708571388705)	(18, 35.32858474178889)	(20, 35.30429583528353)	(22, 35.26984890070203)	(24, 35.18069761033398)	(26, 35.157542680451236)	(28, 35.149209648624534)	(30, 35.127607627736495)	(32, 35.109251832219215)	(34, 35.09779170310821)	(36, 35.09479729271743)	(38, 35.09400536727355)	(40, 35.08548727151702)	(42, 35.06161432427665)	(44, 35.066367315540106)	(46, 35.03977235686042)	(48, 35.0193227027011)	(50, 35.01261314320985)	(52, 35.010527916169124)	(54, 34.99303083311089)	(56, 34.970015663239415)	(58, 34.96430141129798)	(60, 34.96163574503391)	(62, 34.933753143251565)	(64, 34.932576416225785)	(66, 34.9090703959596)	(68, 34.9153014290647)	(70, 34.913632520939004)	(72, 34.90677839411407)	(74, 34.8646385328733)	(76, 34.865147965187504)	(78, 34.822434605969434)	(80, 34.82430580526258)	(82, 34.82506659700005)	(84, 34.79550976427121)	(86, 34.7707001564166)	(88, 34.77286902607173)	(90, 34.75851398975175)	(92, 34.753856113939435)	(94, 34.73267168272996)	(96, 34.70384473581054)	(98, 34.699472422141696)	(100, 34.60705928560216)
DRR456175_1	(1, 36.68141148961027)	(2, 36.492033589763686)	(3, 36.56877933818244)	(4, 36.62191221377104)	(5, 36.63136279836913)	(6, 36.53156750917423)	(7, 36.5603374574563)	(8, 36.60708162436689)	(9, 36.61844978207012)	(10, 36.61111287670313)	(12, 36.63424895116088)	(14, 36.62138331813867)	(16, 36.622318169607695)	(18, 36.61376277705219)	(20, 36.61503929270954)	(22, 36.59732717597131)	(24, 36.584993559105534)	(26, 36.555002523198226)	(28, 36.546620961538366)	(30, 36.548869144209334)	(32, 36.54355033265893)	(34, 36.52057328320606)	(36, 36.53291922724847)	(38, 36.52677480470278)	(40, 36.5210210230813)	(42, 36.49653057478416)	(44, 36.473657155501115)	(46, 36.475001216119125)	(48, 36.46274929722921)	(50, 36.47126836113041)	(52, 36.45591967620557)	(54, 36.450980240708816)	(56, 36.42322133115891)	(58, 36.40835717952251)	(60, 36.41469058189098)	(62, 36.38897713160454)	(64, 36.403753587662095)	(66, 36.378116047996585)	(68, 36.34847826205311)	(70, 36.34611759666177)	(72, 36.359075760968565)	(74, 36.375475542416794)	(76, 36.380958568779825)	(78, 36.35753664546496)	(80, 36.36244597122416)	(82, 36.35170300277187)	(84, 36.3464623481771)	(86, 36.33211605968195)	(88, 36.32288980978038)	(90, 36.3132207553005)	(92, 36.30826150115621)	(94, 36.30243143268041)	(96, 36.2851838314007)	(98, 36.281390590951574)	(100, 36.180954797593294)
DRR456175_2	(1, 36.18481525103244)	(2, 35.866789674331926)	(3, 35.66266023835758)	(4, 35.59244822552616)	(5, 35.555437526466356)	(6, 35.36694339887216)	(7, 35.30124552287789)	(8, 35.28434210876341)	(9, 35.21954945032522)	(10, 35.08037933311878)	(12, 34.95429037534328)	(14, 34.87855566565669)	(16, 34.78567266924185)	(18, 34.70651048436332)	(20, 34.668623969280944)	(22, 34.620271504184224)	(24, 34.52190932120015)	(26, 34.50094363762545)	(28, 34.49262819345249)	(30, 34.468596838426656)	(32, 34.44696054095104)	(34, 34.44518598079997)	(36, 34.44449111091055)	(38, 34.446707523990746)	(40, 34.44131715063487)	(42, 34.415412573782135)	(44, 34.42668744773399)	(46, 34.397076894449135)	(48, 34.375724476138146)	(50, 34.37501740079466)	(52, 34.36799012444871)	(54, 34.347669946728445)	(56, 34.33183890845573)	(58, 34.32811397649975)	(60, 34.331406649478254)	(62, 34.30348923501083)	(64, 34.30091563258179)	(66, 34.27524065769316)	(68, 34.28647579475874)	(70, 34.29141519705844)	(72, 34.28444274013174)	(74, 34.24630767862709)	(76, 34.246161744331346)	(78, 34.197196671671165)	(80, 34.203162095644814)	(82, 34.2011172449942)	(84, 34.177687110938706)	(86, 34.162652171470896)	(88, 34.169682424486965)	(90, 34.159441616964386)	(92, 34.15475009714568)	(94, 34.13582172848794)	(96, 34.10933412265625)	(98, 34.111289462955156)	(100, 34.02379531283121)
DRR456176_1	(1, 36.666928206524545)	(2, 36.46380863137203)	(3, 36.552258001824015)	(4, 36.60310380988146)	(5, 36.61269177705731)	(6, 36.50489588847804)	(7, 36.54497249807932)	(8, 36.59236824231652)	(9, 36.60146591715414)	(10, 36.591894702160374)	(12, 36.621280028665964)	(14, 36.60776519311571)	(16, 36.60856585631993)	(18, 36.60167114403739)	(20, 36.60234555854609)	(22, 36.58613506408848)	(24, 36.573171431000745)	(26, 36.541652124490476)	(28, 36.53366874812107)	(30, 36.53189909011864)	(32, 36.526221871770396)	(34, 36.50299805856886)	(36, 36.51605071609252)	(38, 36.51048914347257)	(40, 36.50578436145844)	(42, 36.47858193031699)	(44, 36.47124834629139)	(46, 36.46334106329289)	(48, 36.44210817860761)	(50, 36.441588519339916)	(52, 36.42067064906355)	(54, 36.41582983781256)	(56, 36.394556983230615)	(58, 36.38536787994303)	(60, 36.38604710247983)	(62, 36.35711412284866)	(64, 36.36173389133451)	(66, 36.35091172865312)	(68, 36.332525879843836)	(70, 36.33565426127938)	(72, 36.323200658750466)	(74, 36.331421210084514)	(76, 36.34361609009131)	(78, 36.32341985422059)	(80, 36.328236473498656)	(82, 36.30909184194038)	(84, 36.300579126983564)	(86, 36.28310345054462)	(88, 36.27841094165483)	(90, 36.267229062555984)	(92, 36.26183339221059)	(94, 36.25169938487607)	(96, 36.230185205242066)	(98, 36.22696023305271)	(100, 36.12360514043997)
DRR456176_2	(1, 36.242582958728896)	(2, 35.91287336868668)	(3, 35.74714296848666)	(4, 35.67750723481701)	(5, 35.606882110187854)	(6, 35.44082506774259)	(7, 35.3877609873564)	(8, 35.38402580747036)	(9, 35.30035215009955)	(10, 35.194264300846925)	(12, 35.08028030297662)	(14, 34.992385551217644)	(16, 34.89119304637672)	(18, 34.80689631917613)	(20, 34.76167596724872)	(22, 34.70321212969327)	(24, 34.577888916331204)	(26, 34.54132409044762)	(28, 34.52227808672873)	(30, 34.49412984054555)	(32, 34.468976704850846)	(34, 34.45603922490538)	(36, 34.45471336054845)	(38, 34.45234816500343)	(40, 34.444986947469005)	(42, 34.42189002825096)	(44, 34.42494932591446)	(46, 34.398170203688316)	(48, 34.375081711172136)	(50, 34.366746779380335)	(52, 34.35906189298645)	(54, 34.33809279190551)	(56, 34.32089536111327)	(58, 34.31474843637865)	(60, 34.31725055950264)	(62, 34.28994178237144)	(64, 34.28512480881762)	(66, 34.26051050123946)	(68, 34.26876100152744)	(70, 34.27214986421116)	(72, 34.263038739547596)	(74, 34.21841019261467)	(76, 34.220205168680806)	(78, 34.177034403212375)	(80, 34.18447504177924)	(82, 34.18371324768633)	(84, 34.1539781371371)	(86, 34.13236417826751)	(88, 34.13496296806153)	(90, 34.123994071954414)	(92, 34.11919911410817)	(94, 34.09681421323959)	(96, 34.07247096457141)	(98, 34.07261382626925)	(100, 33.98950609911016)
DRR456177_1	(1, 36.6184010276113)	(2, 36.411138393761874)	(3, 36.53303833376451)	(4, 36.582140850201235)	(5, 36.60369056370004)	(6, 36.47040143193051)	(7, 36.53698952823254)	(8, 36.57645481107334)	(9, 36.59497575836123)	(10, 36.58414082918464)	(12, 36.621637983187725)	(14, 36.60746436811863)	(16, 36.612247744594356)	(18, 36.60006552673336)	(20, 36.602343425134144)	(22, 36.58775415690688)	(24, 36.574313870801)	(26, 36.540782898098044)	(28, 36.53325380387816)	(30, 36.53011926666103)	(32, 36.52403806555275)	(34, 36.49914329863427)	(36, 36.508986544877175)	(38, 36.50391849365074)	(40, 36.49683920455199)	(42, 36.47064047065158)	(44, 36.461472557584216)	(46, 36.448721915952646)	(48, 36.431927381667826)	(50, 36.43206231319627)	(52, 36.4126898686513)	(54, 36.40305063347513)	(56, 36.382218061159286)	(58, 36.375991720463304)	(60, 36.3704379232404)	(62, 36.33878759780847)	(64, 36.342227263424476)	(66, 36.32371091977116)	(68, 36.30482043073006)	(70, 36.30175431002777)	(72, 36.294187986415274)	(74, 36.2954085875799)	(76, 36.29748311291765)	(78, 36.27766713069968)	(80, 36.27715026013037)	(82, 36.258526081341216)	(84, 36.24495621793406)	(86, 36.22199365148785)	(88, 36.218592478761984)	(90, 36.205823522671146)	(92, 36.19604666634308)	(94, 36.188192102665056)	(96, 36.163259118073725)	(98, 36.15918667788219)	(100, 36.048070476641314)
DRR456177_2	(1, 36.09403046204979)	(2, 35.9002056873902)	(3, 35.775737895068154)	(4, 35.75220026210693)	(5, 35.700961759308974)	(6, 35.5468065537742)	(7, 35.4784656986691)	(8, 35.52309415783761)	(9, 35.443657717768176)	(10, 35.350276781018614)	(12, 35.27703454377231)	(14, 35.20810576199909)	(16, 35.142955250670404)	(18, 35.0900022692916)	(20, 35.076271666480686)	(22, 35.0438406121633)	(24, 34.971770049954436)	(26, 34.95325833495545)	(28, 34.96102769386431)	(30, 34.93784711779951)	(32, 34.923147762658616)	(34, 34.90881983826231)	(36, 34.91011926415905)	(38, 34.91193333386708)	(40, 34.90953929377243)	(42, 34.88286619786321)	(44, 34.88484009375402)	(46, 34.85248372339963)	(48, 34.83404946955621)	(50, 34.83110127946013)	(52, 34.82145074786544)	(54, 34.80201575393774)	(56, 34.776714215873426)	(58, 34.77373600207363)	(60, 34.76973227863398)	(62, 34.74197704087377)	(64, 34.74487599209576)	(66, 34.71816589197171)	(68, 34.726506001488175)	(70, 34.722383484260824)	(72, 34.71831055618411)	(74, 34.66823338275569)	(76, 34.677615452399664)	(78, 34.62822002971346)	(80, 34.63142440957135)	(82, 34.63719447754002)	(84, 34.59197864213797)	(86, 34.56568345708938)	(88, 34.570998628417136)	(90, 34.56106806323592)	(92, 34.55047015869029)	(94, 34.53005064998817)	(96, 34.500500307492764)	(98, 34.498671989035344)	(100, 34.41095255954576)
DRR456178_1	(1, 36.67107562996725)	(2, 36.480030932954726)	(3, 36.56722989776763)	(4, 36.62328703644287)	(5, 36.630976727590436)	(6, 36.5342419305048)	(7, 36.561178186614065)	(8, 36.60221316503183)	(9, 36.61083976496284)	(10, 36.60022502906516)	(12, 36.628113024122)	(14, 36.617680671076805)	(16, 36.619329746139925)	(18, 36.60990971405876)	(20, 36.60976376369041)	(22, 36.59251575622277)	(24, 36.580161800886955)	(26, 36.54890041497028)	(28, 36.54136516081678)	(30, 36.539846948787414)	(32, 36.53396613353839)	(34, 36.51289848320363)	(36, 36.52268784882726)	(38, 36.517570425767516)	(40, 36.5130266643167)	(42, 36.48910236433228)	(44, 36.48373830253966)	(46, 36.4717644696601)	(48, 36.45500893140817)	(50, 36.45992617786772)	(52, 36.444235962190355)	(54, 36.43827107668804)	(56, 36.413750704524645)	(58, 36.399200268397806)	(60, 36.40277814652487)	(62, 36.379714620616724)	(64, 36.38952752346203)	(66, 36.37372978603318)	(68, 36.35106388241989)	(70, 36.3515092282074)	(72, 36.34519495824384)	(74, 36.35585749111145)	(76, 36.36028896703388)	(78, 36.336914656728354)	(80, 36.33744396255324)	(82, 36.3250834677396)	(84, 36.321209733348994)	(86, 36.306873912107655)	(88, 36.29787394963005)	(90, 36.28479983123738)	(92, 36.279352042085435)	(94, 36.27527988230312)	(96, 36.256684595449286)	(98, 36.25173094099804)	(100, 36.144980847902325)
DRR456178_2	(1, 36.340739908361094)	(2, 35.951798929524216)	(3, 35.83121725301372)	(4, 35.763232988515895)	(5, 35.71541529798906)	(6, 35.54407691327242)	(7, 35.52200850239884)	(8, 35.523873919063504)	(9, 35.479164880760585)	(10, 35.365333427155655)	(12, 35.261181698828)	(14, 35.1872439500523)	(16, 35.09620754862457)	(18, 35.00433951910786)	(20, 34.95332949798266)	(22, 34.882823774935375)	(24, 34.740695719125554)	(26, 34.686304004208)	(28, 34.656343349821306)	(30, 34.62381497069187)	(32, 34.596446913106845)	(34, 34.57953633779641)	(36, 34.57229994022868)	(38, 34.570115583188674)	(40, 34.555762641741346)	(42, 34.528720908998196)	(44, 34.53410932850878)	(46, 34.5060746483108)	(48, 34.480323605202855)	(50, 34.46867280293384)	(52, 34.46217077403023)	(54, 34.44137043403616)	(56, 34.420167634493055)	(58, 34.41326604839292)	(60, 34.412669963967716)	(62, 34.38396416679656)	(64, 34.38521841170142)	(66, 34.35729444951655)	(68, 34.3661765789312)	(70, 34.36591551415921)	(72, 34.35554331451303)	(74, 34.31532593002396)	(76, 34.31239547244763)	(78, 34.27001115727988)	(80, 34.27481079110831)	(82, 34.27281061711411)	(84, 34.24514986278853)	(86, 34.22228062305206)	(88, 34.22360944739502)	(90, 34.20920116531046)	(92, 34.20301528464559)	(94, 34.17920150673488)	(96, 34.15600198662968)	(98, 34.156980679492406)	(100, 34.06830218843748)
DRR456179_1	(1, 36.664438717741135)	(2, 36.46500936261284)	(3, 36.55589227557398)	(4, 36.614972571309025)	(5, 36.61747514728644)	(6, 36.51959514592445)	(7, 36.550758251480296)	(8, 36.59800056088821)	(9, 36.61335523529143)	(10, 36.599684464414366)	(12, 36.628623746267515)	(14, 36.614560217764875)	(16, 36.61795954347345)	(18, 36.61042032352795)	(20, 36.61266765966863)	(22, 36.594559272471614)	(24, 36.583054749797554)	(26, 36.552263260655344)	(28, 36.547037957680594)	(30, 36.545187588757784)	(32, 36.53878609105945)	(34, 36.51791360030283)	(36, 36.530276480160595)	(38, 36.52635687015854)	(40, 36.519385438956306)	(42, 36.49299760964429)	(44, 36.484573442811865)	(46, 36.48146279389149)	(48, 36.469447711615004)	(50, 36.4741393155512)	(52, 36.452208818371176)	(54, 36.44541043338392)	(56, 36.42425464772293)	(58, 36.41268520940564)	(60, 36.419073625396265)	(62, 36.39002498739387)	(64, 36.39943529118629)	(66, 36.38392816559875)	(68, 36.36578431658308)	(70, 36.36576750485689)	(72, 36.35734259202076)	(74, 36.366856257289854)	(76, 36.37194104513946)	(78, 36.35044865195267)	(80, 36.35732945702707)	(82, 36.34444564012259)	(84, 36.333947090113995)	(86, 36.3185636945684)	(88, 36.31382721051686)	(90, 36.30628909625542)	(92, 36.30181857584377)	(94, 36.28896349340317)	(96, 36.26728547851049)	(98, 36.264155087135094)	(100, 36.165825125649675)
DRR456179_2	(1, 36.20449120336418)	(2, 35.90110700554489)	(3, 35.72709538184812)	(4, 35.688194059860294)	(5, 35.60716596232372)	(6, 35.43820742131939)	(7, 35.39606077010068)	(8, 35.401978178006395)	(9, 35.32703344755538)	(10, 35.220010131795945)	(12, 35.128606947862814)	(14, 35.04597074610441)	(16, 34.95687880152161)	(18, 34.87941598887346)	(20, 34.839736624992945)	(22, 34.79004593144769)	(24, 34.67410966989709)	(26, 34.63260709962128)	(28, 34.612417348784916)	(30, 34.58375227657682)	(32, 34.56154321362301)	(34, 34.54969479656559)	(36, 34.54417249086852)	(38, 34.544757917270644)	(40, 34.53027962403332)	(42, 34.50604630668755)	(44, 34.51171036640878)	(46, 34.48158497864005)	(48, 34.45230273490817)	(50, 34.448524892251754)	(52, 34.439917741369364)	(54, 34.41792104968262)	(56, 34.394507017576856)	(58, 34.39194092471315)	(60, 34.39101870428429)	(62, 34.35697074914171)	(64, 34.35886030990166)	(66, 34.33187822203659)	(68, 34.34065418289869)	(70, 34.34251446301348)	(72, 34.325879313226864)	(74, 34.28482991355469)	(76, 34.28145837648387)	(78, 34.23675426472997)	(80, 34.24117745387126)	(82, 34.24401397307555)	(84, 34.21229358943569)	(86, 34.18863137788535)	(88, 34.19670873292711)	(90, 34.18021068796301)	(92, 34.17341103743377)	(94, 34.14769654306682)	(96, 34.124371471902066)	(98, 34.12057553865597)	(100, 34.024908890301916)
DRR456180_1	(1, 36.68351450635798)	(2, 36.50959659499221)	(3, 36.58639434401651)	(4, 36.640223979501734)	(5, 36.64424711939592)	(6, 36.53888457734116)	(7, 36.58096194844803)	(8, 36.621975196657026)	(9, 36.63392904825457)	(10, 36.61964774662199)	(12, 36.64537958873373)	(14, 36.63453978668336)	(16, 36.637420925320114)	(18, 36.626545339928214)	(20, 36.626929862718455)	(22, 36.61091252802095)	(24, 36.600036916867104)	(26, 36.56809997541022)	(28, 36.56285787044807)	(30, 36.55730024606522)	(32, 36.551188327674936)	(34, 36.53188139870358)	(36, 36.54128278255798)	(38, 36.537241557778444)	(40, 36.52916889775844)	(42, 36.505156420733265)	(44, 36.500443633572914)	(46, 36.491372337519095)	(48, 36.481703158247)	(50, 36.48146770695118)	(52, 36.459374481943385)	(54, 36.44999421000287)	(56, 36.431246830475715)	(58, 36.42299403005569)	(60, 36.42396011587208)	(62, 36.39734375026164)	(64, 36.400939692703794)	(66, 36.38696734119597)	(68, 36.36634611507938)	(70, 36.36951060934857)	(72, 36.35719681185627)	(74, 36.36272724450623)	(76, 36.36643413076428)	(78, 36.34637527502487)	(80, 36.348495534617676)	(82, 36.33081717275793)	(84, 36.3234573199926)	(86, 36.30803099007405)	(88, 36.302971885087814)	(90, 36.29113179823915)	(92, 36.28373249105513)	(94, 36.274998560551325)	(96, 36.25164502255394)	(98, 36.247292554836555)	(100, 36.14591811643085)
DRR456180_2	(1, 36.321189676312756)	(2, 35.98594425707639)	(3, 35.864275795016844)	(4, 35.78253463790105)	(5, 35.75364812970212)	(6, 35.58026658203009)	(7, 35.54265429698293)	(8, 35.54380206891604)	(9, 35.4909804468126)	(10, 35.36906710458538)	(12, 35.265706484629334)	(14, 35.19600237731228)	(16, 35.1149898710473)	(18, 35.040920530969146)	(20, 35.007595870823934)	(22, 34.95794819762349)	(24, 34.865717407693985)	(26, 34.8328318856623)	(28, 34.82188576406515)	(30, 34.799514657838216)	(32, 34.782018213952696)	(34, 34.77297157208018)	(36, 34.77247691697531)	(38, 34.77437537910312)	(40, 34.76173020571299)	(42, 34.73810585815035)	(44, 34.74717064931308)	(46, 34.72003101995791)	(48, 34.69505706850449)	(50, 34.69517883233726)	(52, 34.68935838459209)	(54, 34.6691671382176)	(56, 34.65002920760508)	(58, 34.64713902652566)	(60, 34.647209781707446)	(62, 34.616352239981794)	(64, 34.6213903489829)	(66, 34.59434374601092)	(68, 34.60313806251368)	(70, 34.60516955932519)	(72, 34.59070794983995)	(74, 34.55597538652256)	(76, 34.55431027609205)	(78, 34.50992266392937)	(80, 34.515895905770016)	(82, 34.517206106766)	(84, 34.48546526523404)	(86, 34.46118875403513)	(88, 34.465983051989284)	(90, 34.453078777837874)	(92, 34.44408554047723)	(94, 34.42114871482029)	(96, 34.3984838708971)	(98, 34.39470295769026)	(100, 34.306733966312905)
DRR456181_1	(1, 36.67479859911962)	(2, 36.537797985776436)	(3, 36.62657226715816)	(4, 36.679352258057506)	(5, 36.686903909013076)	(6, 36.59634339819822)	(7, 36.615430735304415)	(8, 36.647623823311584)	(9, 36.6568011799471)	(10, 36.64803642962214)	(12, 36.67251348596757)	(14, 36.65951266171919)	(16, 36.66264288586338)	(18, 36.652718376075526)	(20, 36.65178891615151)	(22, 36.6350235743102)	(24, 36.621866170919645)	(26, 36.59562794437818)	(28, 36.59218873666295)	(30, 36.58943148644601)	(32, 36.582242542471846)	(34, 36.561915184026184)	(36, 36.569858512939504)	(38, 36.56826486818118)	(40, 36.56219514183462)	(42, 36.531602579740536)	(44, 36.520705986315356)	(46, 36.521358052428084)	(48, 36.50972331271237)	(50, 36.51129797950888)	(52, 36.5000804919789)	(54, 36.493102442248926)	(56, 36.46795126284091)	(58, 36.45367512394187)	(60, 36.44962176220851)	(62, 36.434350606142075)	(64, 36.43923839554613)	(66, 36.42671105610473)	(68, 36.39931921711919)	(70, 36.398683323911555)	(72, 36.39919960774788)	(74, 36.4108516818375)	(76, 36.41550161119828)	(78, 36.397022368749425)	(80, 36.39917100931814)	(82, 36.388197233004405)	(84, 36.383646872199606)	(86, 36.36776025820196)	(88, 36.35765187475527)	(90, 36.34927787102156)	(92, 36.343558426131764)	(94, 36.33689068580043)	(96, 36.31937176985667)	(98, 36.313086612963275)	(100, 36.21704625950508)
DRR456181_2	(1, 36.471682185496825)	(2, 36.28170147990409)	(3, 36.20291859138116)	(4, 36.19108024399435)	(5, 36.17220997006566)	(6, 36.054017897489025)	(7, 36.0415105879057)	(8, 36.0725408265047)	(9, 36.03945599343757)	(10, 35.9632866069324)	(12, 35.91875901617544)	(14, 35.873337609437755)	(16, 35.835733205446125)	(18, 35.79585624531413)	(20, 35.77628790672556)	(22, 35.75436284933804)	(24, 35.66929409170028)	(26, 35.64354798825277)	(28, 35.637018396964436)	(30, 35.614897632085075)	(32, 35.595973185498664)	(34, 35.58691497802983)	(36, 35.58210656296489)	(38, 35.583957779864235)	(40, 35.57310413886994)	(42, 35.5506497585153)	(44, 35.557122229644904)	(46, 35.532106481881215)	(48, 35.51312399472684)	(50, 35.506902762446146)	(52, 35.502950755300965)	(54, 35.48892348848423)	(56, 35.46396225305311)	(58, 35.46157305695694)	(60, 35.45819442093505)	(62, 35.4326596609791)	(64, 35.432918164486594)	(66, 35.40987612475104)	(68, 35.41332854691313)	(70, 35.41426711231421)	(72, 35.41310484364044)	(74, 35.37522321019631)	(76, 35.372056257340816)	(78, 35.330859561855405)	(80, 35.32843702283904)	(82, 35.331403359353445)	(84, 35.30801664827455)	(86, 35.284920052377416)	(88, 35.292296617390875)	(90, 35.279754858204825)	(92, 35.27624013310344)	(94, 35.25878686206107)	(96, 35.231517667605864)	(98, 35.22525261727131)	(100, 35.1303538123219)
DRR456182_1	(1, 36.67657707824809)	(2, 36.485078256888606)	(3, 36.574929441465386)	(4, 36.63162622614025)	(5, 36.636480202762165)	(6, 36.540261705194474)	(7, 36.57045794848576)	(8, 36.6138066988109)	(9, 36.623026286914005)	(10, 36.612772069035564)	(12, 36.64072232466986)	(14, 36.63003411952957)	(16, 36.63183995709844)	(18, 36.622964503285914)	(20, 36.62336337797455)	(22, 36.6077186291751)	(24, 36.59590361080768)	(26, 36.566435150689514)	(28, 36.560039897826556)	(30, 36.55660385029045)	(32, 36.55147044905382)	(34, 36.5316171243191)	(36, 36.54219289672126)	(38, 36.53740588257304)	(40, 36.531799756309425)	(42, 36.50641662854821)	(44, 36.49951224337363)	(46, 36.49239596573106)	(48, 36.482275284386596)	(50, 36.486490165566394)	(52, 36.466195357190806)	(54, 36.45818864178171)	(56, 36.43740326725601)	(58, 36.425836794636375)	(60, 36.42727287557604)	(62, 36.399790839373054)	(64, 36.41014701577437)	(66, 36.39315457598266)	(68, 36.369848242992475)	(70, 36.37208692847717)	(72, 36.36678744166193)	(74, 36.37662986363193)	(76, 36.381009030741495)	(78, 36.35911939686128)	(80, 36.3609871604765)	(82, 36.34486024820394)	(84, 36.34155552324531)	(86, 36.327361343206114)	(88, 36.320246399116286)	(90, 36.30671777842024)	(92, 36.30231464620263)	(94, 36.294871505719584)	(96, 36.27598309055121)	(98, 36.27132783918234)	(100, 36.16530467342912)
DRR456182_2	(1, 36.4234593937721)	(2, 36.058958774964786)	(3, 35.923649081939566)	(4, 35.86385288764016)	(5, 35.815201361932814)	(6, 35.65386405970484)	(7, 35.648160182730386)	(8, 35.65186567265631)	(9, 35.60062568223199)	(10, 35.501230778552696)	(12, 35.41766394186021)	(14, 35.34286798514034)	(16, 35.259597352522334)	(18, 35.177886264523266)	(20, 35.13308456316891)	(22, 35.075317699520525)	(24, 34.93997060228291)	(26, 34.89057407374081)	(28, 34.8594759474342)	(30, 34.83107804533277)	(32, 34.80399050769388)	(34, 34.78753595575402)	(36, 34.784926387241185)	(38, 34.782120229749125)	(40, 34.76960349074909)	(42, 34.74638892690305)	(44, 34.75074197968365)	(46, 34.71980192469208)	(48, 34.69628272820033)	(50, 34.689340912919135)	(52, 34.680413372866916)	(54, 34.66321873799559)	(56, 34.64485798245899)	(58, 34.63775647747351)	(60, 34.63847201267678)	(62, 34.61039648076726)	(64, 34.611861990497076)	(66, 34.58298556306157)	(68, 34.5894797966112)	(70, 34.5918578707254)	(72, 34.58155582620778)	(74, 34.54582150668414)	(76, 34.54518988172681)	(78, 34.50150829994165)	(80, 34.50868317622226)	(82, 34.50665802748905)	(84, 34.48104572286262)	(86, 34.459783972223775)	(88, 34.461973626987685)	(90, 34.44911015132716)	(92, 34.444403409285854)	(94, 34.42222902952706)	(96, 34.4000446157549)	(98, 34.4001356857549)	(100, 34.314637644588515)
DRR456183_1	(1, 36.67932829382225)	(2, 36.48785884200738)	(3, 36.54753531294903)	(4, 36.58983792426912)	(5, 36.60668988423352)	(6, 36.48814662052391)	(7, 36.53208730459288)	(8, 36.58010655834337)	(9, 36.5975481957029)	(10, 36.583513580216696)	(12, 36.610713661372785)	(14, 36.59583079974353)	(16, 36.596530699023816)	(18, 36.58981851569301)	(20, 36.594926764326786)	(22, 36.577440107930514)	(24, 36.56490471496609)	(26, 36.5324214311214)	(28, 36.520971921687696)	(30, 36.52069444272939)	(32, 36.517794037297804)	(34, 36.49525400787097)	(36, 36.51193010011005)	(38, 36.5042215452693)	(40, 36.498989646562904)	(42, 36.473665607787176)	(44, 36.46611600392424)	(46, 36.45740911179766)	(48, 36.45154708501184)	(50, 36.452090705108304)	(52, 36.432078372771684)	(54, 36.42537870395786)	(56, 36.4062789346292)	(58, 36.399585730726244)	(60, 36.398484965441384)	(62, 36.37257167841878)	(64, 36.378058048199385)	(66, 36.36730666607896)	(68, 36.349099677407864)	(70, 36.348468109605236)	(72, 36.33859008572278)	(74, 36.34278560522668)	(76, 36.35015338866263)	(78, 36.330776721802344)	(80, 36.339990548770984)	(82, 36.32420705722407)	(84, 36.312914740644665)	(86, 36.29788624547712)	(88, 36.29641012774387)	(90, 36.29051486273319)	(92, 36.28117991905101)	(94, 36.27109107262534)	(96, 36.252906122793874)	(98, 36.25314604435776)	(100, 36.151812747165174)
