UniqueCount	AmbigCount
0	0
0	2
0	343
0	356
0	354
0	331
3	330
0	12
1	311
0	165
0	182
0	189
0	145
0	159
0	294
13	163
3	1697
0	1579
0	1537
0	1295
0	1702
0	1638
0	1586
0	1623
0	1634
0	1584
0	1549
0	1537
0	1617
0	1635
0	1544
1	1332
0	1561
0	1640
0	1603
0	1455
0	1618
0	1455
0	1572
0	1667
3	1553
0	1465
0	1514
0	1552
0	1426
0	1665
0	1571
0	1237
0	1572
0	1457
0	1220
0	1298
0	1393
0	1519
0	1438
0	1616
0	1629
0	1346
0	1617
0	1009
0	1289
0	1598
0	1539
0	1507
2	1608
0	1367
0	1532
0	1564
0	1605
0	1541
0	1435
4	1533
0	1598
0	1557
0	1616
0	1600
0	1536
0	1448
0	1574
0	1565
0	174
0	192
0	184
0	163
6	171
0	181
1	165
13	35
0	92
1	84
0	61
0	85
0	68
0	64
0	63
0	65
0	71
0	85
1	16
0	21
0	21
0	22
0	23
0	22
0	22
0	22
0	18
1	22
0	22
0	11
54	114
0	110
15	114
2	74
0	51
0	41
83	59
14	58
3	6920
0	6525
0	6039
0	6434
9	0
0	182
0	181
0	184
27	192
0	176
0	193
0	180
0	207
0	180
11	192
0	175
0	157
0	153
11	180
0	155
0	187
0	203
0	199
0	178
0	174
0	188
0	198
0	185
8	181
0	191
0	180
3	189
0	190
0	182
28	198
0	176
0	185
0	185
1	188
0	189
0	176
0	170
9	141
73	52
2	69
0	60
0	65
0	61
0	22
1	9
0	17
0	14
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
2	1329
1	1051
0	1327
2	1244
0	1325
0	1351
24	1355
0	1234
0	1406
0	1329
1	1351
0	1378
0	1195
0	1458
0	1393
1	1343
0	950
2	420
524	0
1	0
40	443
1	494
2	443
0	452
0	479
0	440
0	454
0	449
0	493
0	438
0	493
0	379
0	436
0	453
0	452
0	425
23	426
1	364
1	283
2	290
0	255
0	245
0	236
0	215
1	93
0	115
1	84
4	75
2	26
1	46
0	57
0	75
0	63
31	74
0	74
0	9
0	74
3	17
0	420
0	421
0	390
1	423
0	412
0	384
0	443
0	432
0	379
0	362
0	353
0	342
0	350
0	315
1	342
1	239
0	239
0	40
0	115
2	121
0	110
1	56
0	684
0	680
0	502
3	635
0	677
0	740
0	628
0	505
2	677
12	449
0	681
0	524
0	634
0	454
0	615
0	629
0	526
0	218
0	247
3	160
0	117
0	199
0	166
0	166
48	198
2	110
2	57
0	87
3	6
0	17
1	271
0	270
53	271
0	270
0	262
6	272
0	268
0	271
0	22
17	0
0	1457
2	1428
0	1478
1	1347
2	1252
0	1441
0	1401
2	1411
1	212
0	256
0	4
0	4
0	4
0	4
0	4
0	2
0	4
0	4
1	360
13	371
0	367
0	296
0	362
5	300
0	362
4	362
0	363
0	223
0	388
3	303
0	367
8	372
2	306
40	909
2	696
0	769
0	856
1	823
0	851
0	737
0	843
1	856
316	857
1	709
0	780
0	668
180	294
7	149
5	85
0	234
0	162
0	105
7	272
2	234
0	104
0	89
0	110
19	19
53	152
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	37
1	292
2	282
12	363
0	325
2	14
1	52
0	0
0	50
0	92
0	92
0	92
0	37
0	37
0	491
0	491
1	522
0	546
0	431
4	522
0	483
1	487
0	510
0	518
1	178
3	0
4	0
0	968
0	1123
0	1248
0	947
0	957
5	1099
431	106
95	0
0	217
0	225
0	230
0	204
0	239
0	209
0	228
0	228
0	243
0	205
0	207
0	237
0	237
0	213
0	216
0	249
0	240
0	237
0	238
0	249
0	219
0	241
0	242
0	237
0	246
0	230
0	237
0	207
3	225
0	216
0	224
0	230
0	246
0	248
0	225
0	242
0	208
