UniqueCount	AmbigCount
0	0
0	0
0	31
0	32
0	32
0	32
0	32
0	0
0	32
0	0
0	0
0	0
0	0
0	0
0	32
0	0
0	465
0	458
0	399
0	352
0	474
0	453
0	453
0	439
0	456
0	433
0	438
0	416
0	442
0	456
0	436
0	380
0	445
0	453
0	427
0	416
0	441
0	411
0	451
0	455
1	412
0	406
0	396
0	429
0	393
0	452
0	422
0	338
0	427
0	378
0	324
0	353
0	362
0	401
0	387
0	441
0	446
0	378
0	441
0	222
0	349
0	446
0	432
0	413
0	433
0	383
0	405
0	425
0	460
0	423
0	406
0	431
0	434
0	436
0	438
1	456
0	414
0	400
0	437
0	426
0	54
0	54
0	54
0	38
5	49
0	54
0	47
2	20
0	36
0	34
0	22
0	34
0	25
0	27
0	24
1	24
0	32
0	38
0	7
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	0
18	146
0	120
11	146
1	85
0	2208
0	1355
15	2672
1100	2672
2	13297
0	12640
0	11843
0	12502
72	0
0	83
0	83
0	79
12	83
0	79
0	89
0	83
0	93
0	83
4	85
0	82
0	76
0	74
0	83
0	70
0	83
0	95
0	93
0	79
0	82
0	88
0	93
0	85
3	81
0	83
0	83
0	85
0	92
0	84
6	86
0	79
0	79
0	85
0	84
0	85
0	82
0	78
3	63
3	19
1	32
0	27
0	24
0	15
0	3
0	1
0	0
0	0
0	1
0	2
0	2
0	2
0	2
0	0
0	4
0	4
0	2
0	4
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	864
3	597
0	815
0	700
0	812
0	813
2	817
0	722
0	814
0	816
0	813
0	818
0	733
0	900
0	827
0	751
0	489
2	166
235	4
2	1
2	157
0	169
0	164
0	168
0	177
0	157
0	170
0	168
0	164
0	157
0	171
0	135
0	148
0	172
0	169
0	112
2	115
0	116
3	93
3	102
0	74
1	77
0	73
0	53
0	5
0	24
0	21
1	25
1	10
0	11
0	1
0	23
0	17
3	23
0	23
0	2
0	22
0	7
0	101
0	106
0	107
2	114
0	112
0	100
0	116
0	111
0	99
0	91
0	103
0	86
0	93
0	79
0	87
0	72
0	58
0	7
0	47
0	54
1	48
0	31
0	311
0	313
0	231
0	294
0	270
0	327
0	298
0	231
0	304
12	213
0	309
0	233
0	253
0	209
0	265
0	282
0	207
0	60
0	85
2	41
1	24
0	71
0	61
0	63
5	63
0	41
0	26
0	21
0	2
0	1
0	133
0	134
13	133
0	134
0	119
1	120
0	133
0	120
0	9
6	0
0	412
0	414
0	432
0	411
0	385
0	394
0	413
0	374
0	62
0	90
0	12
0	8
0	12
0	12
0	12
