UniqueCount	AmbigCount
0	0
0	3
0	95
0	96
0	97
0	88
1	91
0	10
0	90
0	59
0	65
0	69
0	49
0	60
0	76
6	53
1	643
0	591
0	563
0	492
0	649
0	637
0	619
0	628
0	602
0	601
0	580
0	581
0	592
0	602
0	585
0	506
0	581
0	638
0	613
0	556
0	592
0	542
0	590
0	636
2	589
0	560
0	560
0	584
0	527
0	632
0	582
0	476
0	596
0	527
0	466
0	491
0	526
0	570
0	551
0	618
0	632
0	486
0	622
0	349
0	489
0	610
0	575
0	566
1	622
0	524
0	573
0	598
0	620
0	587
0	545
0	575
0	614
0	597
0	609
1	626
0	576
0	561
0	602
0	596
0	78
0	85
0	80
0	75
2	75
0	82
0	75
6	11
0	47
0	42
0	22
0	50
0	29
0	29
0	23
0	26
0	31
0	41
0	10
0	15
0	15
0	15
0	15
0	15
0	15
0	15
0	14
0	15
0	15
0	14
17	39
0	36
5	39
0	27
0	19
0	15
46	20
3	20
0	2993
0	2867
0	2641
0	2767
3	0
0	72
0	72
0	70
27	80
0	69
0	72
0	72
0	76
0	72
4	76
0	69
0	61
0	63
4	72
0	62
0	73
0	77
0	75
0	69
0	69
0	73
0	75
0	74
1	71
0	80
0	70
1	73
0	72
0	70
15	73
0	69
0	70
0	74
0	74
0	73
0	69
0	69
13	43
38	15
4	25
0	19
0	19
0	20
0	7
0	1
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	410
0	303
0	411
1	401
0	404
0	425
9	429
0	393
0	440
0	407
1	424
0	438
0	371
0	458
0	451
0	436
0	308
2	148
201	0
1	0
13	147
1	168
0	150
0	154
0	164
0	148
0	153
0	150
0	169
0	146
0	168
0	133
0	147
0	155
0	152
0	138
4	139
0	117
0	85
4	91
0	74
0	70
0	59
0	60
0	31
0	30
0	22
0	24
0	19
0	17
0	20
0	29
0	21
11	26
0	26
2	4
0	23
3	3
0	177
0	176
0	169
3	175
0	165
0	161
0	180
0	174
0	149
0	140
0	140
0	124
0	124
0	122
0	127
0	75
0	79
0	19
0	48
1	48
0	46
0	20
0	283
0	281
0	214
1	257
0	280
0	301
0	260
0	215
0	274
2	180
0	283
0	218
0	262
0	191
0	242
0	263
0	189
0	75
0	92
2	73
0	52
0	81
0	51
0	51
21	68
0	33
0	23
0	24
0	2
0	6
0	131
0	133
22	131
0	133
0	122
3	131
0	131
0	131
0	13
7	0
0	580
0	568
0	601
1	517
0	495
0	577
0	577
0	568
2	119
0	130
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	116
2	119
0	117
0	97
0	116
1	99
0	116
3	116
0	117
0	79
0	123
2	101
0	117
4	115
1	96
14	345
0	299
0	303
0	312
0	309
0	317
0	291
0	314
2	318
173	318
0	275
0	286
1	232
83	104
2	26
0	18
0	35
0	32
0	25
0	46
0	35
0	25
0	16
0	23
20	3
30	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	10
0	90
2	84
1	113
0	100
0	6
0	15
0	0
0	12
0	24
2	24
0	24
0	10
0	10
1	169
0	169
0	179
0	188
0	146
2	176
0	161
0	168
0	167
0	169
0	70
0	0
1	0
0	391
0	402
0	452
0	332
0	368
0	427
217	54
27	0
0	122
0	124
0	126
0	121
0	133
0	121
0	128
0	123
0	136
0	113
0	119
0	131
0	132
0	122
0	124
0	134
0	132
0	130
0	133
1	134
0	123
0	133
0	132
0	134
0	135
0	126
0	132
0	116
0	127
0	122
0	123
0	123
0	133
0	136
0	126
0	135
0	115
0	132
13	134
0	121
0	124
0	114
0	133
0	7
0	133
0	141
0	134
0	137
0	140
0	134
0	138
0	127
0	137
0	128
0	136
0	133
0	123
0	127
0	131
0	134
0	137
0	131
0	134
0	136
0	127
0	124
0	127
0	129
0	136
0	123
0	127
0	125
0	125
0	136
0	133
0	127
0	137
0	129
0	129
0	125
0	134
0	138
0	140
0	132
0	137
0	127
0	134
0	122
0	133
0	130
0	131
0	128
0	135
0	132
0	141
0	132
0	136
0	131
0	132
0	123
0	126
0	129
0	131
0	125
0	137
0	125
0	128
0	133
0	136
0	133
2	9
0	133
0	133
0	122
0	128
0	133
0	125
0	130
0	127
0	129
0	134
0	110
0	120
0	133
0	136
0	131
0	126
0	123
0	132
0	136
0	127
0	133
0	136
0	128
0	13
0	132
0	135
0	136
0	110
0	9
0	129
0	107
1	145
0	144
0	122
0	122
10	1
0	46
0	2
0	2
0	0
0	0
0	2
1	0
0	2
0	2
0	0
0	2
0	0
0	176
0	169
0	175
0	174
0	173
0	179
0	169
1	181
0	138
0	144
0	144
0	142
0	129
0	122
0	116
0	120
0	120
0	120
4	94
0	648
0	648
0	649
0	672
0	664
0	648
0	620
0	478
0	249
2	235
3	247
19	127
0	157
0	141
0	155
0	156
0	141
3	122
0	126
0	128
0	106
0	97
0	110
0	113
0	111
0	99
0	13
2	2
0	349
0	389
0	406
0	377
0	377
0	377
0	377
2	332
0	379
0	378
2	378
0	387
0	374
0	382
0	362
0	377
0	379
0	379
0	378
0	364
0	364
0	377
0	359
0	381
0	360
5	180
0	214
8	249
0	249
0	3
0	62
1	35
0	36
1	2083
0	2256
0	2092
0	2297
0	2033
0	2295
0	2300
0	1996
0	2095
0	2339
0	2102
0	2134
0	2252
0	2292
0	2090
0	2089
0	2294
0	2245
0	2099
0	2301
0	2314
0	2299
0	2242
0	2234
0	2089
0	2106
0	2161
0	2102
0	2303
0	2092
0	2297
0	2253
0	2289
0	2259
0	2270
0	2259
0	2259
0	2217
0	2016
0	2220
4	2269
0	2214
0	2129
0	2018
0	2067
0	2266
0	2267
0	2258
0	2266
0	2215
0	2270
0	2261
0	2265
0	2061
0	2267
0	2272
0	2218
0	2215
0	2263
0	2252
1	2119
0	2045
0	2256
0	2000
0	1861
0	2248
0	2046
0	2065
0	2236
9	2217
0	2219
0	2144
0	2130
43	1840
0	1863
0	1958
0	1928
0	1731
0	1747
0	1736
0	1667
0	1934
0	1947
0	1939
0	1930
0	1745
1	1830
0	1791
0	923
0	1128
0	1126
0	1124
0	1124
0	1132
0	1141
0	1131
0	1135
0	1131
0	1053
0	1079
79	1124
0	907
0	1124
0	1124
0	1120
0	1061
0	956
0	309
0	173
0	0
0	0
0	4
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
2	134
0	121
0	107
1	124
0	13
0	114
5	124
2	4
0	120
0	10
1	107
0	11
0	22
0	11
0	22
0	11
0	28
1	29
0	14
0	10
0	9
0	20
0	79
0	64
1	76
0	84
0	40
0	38
0	53
1	38
0	38
2	38
0	32
0	17
6	26
21	750
3	750
0	30
0	31
0	23
0	23
0	22
0	20
0	12
0	22
0	22
12	21
47	24
0	26
1	2
0	498
0	195
0	509
3	502
0	432
0	143
0	362
4	505
0	389
0	496
0	195
0	509
0	445
0	354
0	35
0	531
5	500
0	262
0	227
1	361
0	362
0	235
0	508
1	508
0	47
0	502
0	53
0	232
0	517
0	102
0	500
0	386
0	363
0	506
0	171
0	358
0	223
0	227
0	197
1	319
0	354
0	263
1	554
0	334
0	96
6	240
1	152
0	157
1	152
0	107
0	132
0	116
0	39
1	13
0	4
1	0
0	0
2	10
0	10
0	10
0	9
0	96
0	97
0	103
0	86
0	97
1	97
0	91
0	97
0	97
0	91
0	91
0	95
1	80
0	65
0	9
0	13
2	28
6	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	166
0	164
0	166
0	167
0	170
0	51
0	106
0	159
0	167
0	159
0	165
0	159
0	12
1	8
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	6
0	7
2	7
0	6
0	0
0	7
1	71
0	70
0	71
0	69
0	71
0	67
0	54
0	53
0	14
1	5
0	150
0	181
0	184
0	189
0	196
0	106
0	119
0	121
0	113
1	114
0	113
0	103
0	112
0	114
0	115
0	111
0	102
0	113
0	119
0	83
0	10
0	162
6	164
0	134
3	91
0	92
0	46
0	94
0	78
0	68
0	92
0	73
0	32
0	65
0	49
0	43
0	88
0	50
0	39
0	48
0	6
0	6
0	1
0	1
0	3
0	6
0	6
0	3
0	6
0	3
0	3
0	3
0	6
0	1
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	0
5	2
2	2
0	2
0	2
0	0
9	335
0	300
0	318
0	313
0	281
0	309
0	271
0	266
0	301
0	8
0	274
0	287
0	276
0	255
0	270
0	256
0	256
0	282
1	265
0	280
0	272
0	248
0	243
0	190
0	177
0	205
0	184
0	204
0	204
0	158
0	177
1	185
2	183
1	115
1	49
0	2
0	24
0	23
0	22
0	23
0	24
0	24
0	19
0	24
0	24
0	23
0	4
0	192
0	179
12	175
0	180
0	175
0	176
0	181
7	87
0	0
0	0
0	0
0	121
0	121
0	123
0	110
0	125
0	112
0	126
0	126
0	122
0	127
0	124
0	123
0	125
0	123
0	124
0	125
0	124
0	123
0	120
0	121
2	129
0	124
1	125
0	120
0	121
0	101
0	88
2	7
0	39
0	41
0	244
0	254
1	238
0	5
0	6
0	39
0	33
2	239
0	44
0	235
0	40
0	260
0	48
0	39
0	99
0	250
0	25
3	49
2	33
0	1
0	246
3	237
3	85
1	92
0	28
6	222
2	24
0	94
1	158
2	160
0	189
3	5
0	0
0	2
0	2
0	3
0	2
0	196
0	793
0	568
1	749
0	568
0	567
0	217
4	260
0	223
0	206
0	201
0	201
0	253
0	230
0	232
1	148
0	148
0	239
0	219
6	94
0	201
0	246
0	258
1	214
0	219
0	144
0	225
0	223
0	224
0	240
0	235
281	843
20	833
0	830
0	791
2	300
0	0
0	15
0	15
0	15
0	15
0	326
0	381
0	383
0	395
1	365
0	365
4	365
0	321
1	321
0	290
0	217
1	2
0	2
0	14
0	14
0	6
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	20
0	18
0	17
0	19
0	18
0	17
0	18
0	5
0	2
1	7
0	2
0	2
0	7
0	8
0	68
0	68
0	68
0	68
0	63
0	68
4	65
0	68
0	68
0	67
1	68
0	69
0	68
0	66
0	68
0	68
0	68
0	68
0	68
0	67
0	68
0	68
0	66
0	67
0	33
0	50
0	23
0	1
0	2
0	2
0	0
374	384
1	369
1	341
0	290
0	292
0	239
0	264
0	0
0	0
0	0
0	0
0	58
0	54
0	33
0	40
0	52
0	25
0	53
0	53
2	21
8	54
0	54
0	43
0	47
0	42
0	44
0	51
0	10
0	12
0	209
79	198
0	44
0	39
0	21
0	161
21	161
0	42
0	42
0	42
0	31
0	35
0	35
0	33
0	34
0	29
12	6
0	33
1	14
7	12
0	132
0	405
0	387
0	405
0	406
0	435
0	397
0	377
0	386
0	368
0	396
0	400
1	374
0	376
1	391
0	241
0	244
3	77
6	35
0	33
4	69
0	24
6	26
0	21
6	83
1	30
1	48
0	33
0	30
3	33
1	48
2	37
0	10
0	11
0	8
0	12
0	11
0	12
0	12
0	12
0	12
0	8
0	5
0	8
0	4
552	130
35	130
0	75
0	75
0	73
0	73
0	76
2	25
0	73
0	72
0	75
0	75
0	75
0	75
1	76
0	76
0	72
1	0
0	0
0	0
20	15
0	15
0	0
0	1
0	2
1	383
0	283
0	382
0	382
0	248
0	332
0	305
0	386
0	294
0	305
0	271
0	271
0	258
0	241
0	250
0	384
0	228
0	263
0	263
0	267
0	384
0	229
0	252
0	394
0	244
9	380
0	200
0	398
0	247
0	377
0	321
0	161
0	63
313	1608
0	1636
0	1644
18	1608
3	1665
20	1608
0	1644
1	1625
0	1413
0	1648
0	1608
0	1331
0	891
92	522
0	355
5	271
0	30
0	36
1	32
0	35
4	955
21	964
0	717
0	943
1	652
0	431
0	422
0	25
8	388
7	5
4	25
2	50
30	290
0	56
4	9
0	62
16	20
1	11632
0	10365
0	12610
0	10913
0	11427
0	10978
0	11402
0	11493
1	11493
0	11441
0	9975
0	10724
2	10139
0	11588
0	11545
0	10533
1	10041
0	11579
0	8950
0	11183
0	10630
0	11505
2	11527
0	8762
2	11472
0	10434
0	10411
16	11398
0	11058
0	11400
0	11374
1	11464
0	11478
0	11391
1	11477
0	11727
0	11375
0	11381
0	9541
0	2028
0	1580
3	1638
0	1355
6	658
12	674
0	709
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	4
0	2
0	2
0	2
0	2
0	2
0	2
0	4
0	4
0	4
0	0
1	143
1	143
0	0
0	339
0	398
0	426
182	448
0	339
0	436
0	177
17	234
3	326
1	422
2	422
0	340
0	440
1	385
14	390
1	240
2	389
0	205
0	88
53	236
5	205
4	386
1	205
0	115
0	42
32	56
0	35
0	45
0	41
0	38
0	45
0	154
0	161
0	154
0	165
130	87
0	124
1	18
0	1
1	157
0	147
2	151
0	159
0	150
0	155
0	157
0	156
0	160
0	157
0	158
4	163
0	160
0	156
0	158
0	151
0	148
0	158
0	160
0	156
0	147
0	84
0	102
0	11
0	1788
0	1750
1	1787
0	1618
0	1770
0	1742
0	1691
0	1716
0	1747
0	1733
0	1535
2	1758
0	1571
0	1833
0	1748
0	1504
2	1423
0	1299
0	1037
0	57
0	54
0	62
8	57
0	57
0	57
0	54
0	57
0	54
0	54
0	62
0	57
0	57
0	57
0	57
0	57
0	57
0	57
0	54
0	54
0	62
0	53
2	54
0	57
0	57
2	57
0	57
0	57
0	64
0	57
0	54
0	54
0	60
0	57
0	57
0	57
0	54
0	57
0	57
0	44
0	36
0	37
0	36
0	36
0	36
0	33
0	36
0	36
0	36
0	35
0	19
0	19
0	19
0	19
1	19
0	21
0	12
0	12
0	6
0	27
171	138
0	129
0	122
0	106
0	104
0	78
0	83
0	73
0	58
1	59
0	49
0	45
0	45
0	60
0	48
0	32
0	16
0	35
0	31
0	27
0	31
17	37
5	31
0	31
0	2
0	0
0	0
1	0
0	0
0	0
0	0
0	521
0	618
0	618
1	610
0	563
0	386
0	620
0	573
0	620
0	607
0	622
0	587
0	573
0	614
1	599
0	577
0	606
0	444
11	40
0	547
0	55
0	15
0	650
0	406
0	623
0	471
0	387
0	523
0	501
0	625
0	392
0	378
2	21
0	454
0	448
0	438
0	438
1	605
0	412
0	1
0	8
0	495
0	496
0	491
0	6
0	89
0	1923
2	6756
1	6085
0	6040
0	6141
1	6159
3	6296
0	5240
0	5355
0	5452
0	7084
0	4407
8	1014
0	1854
8	1362
12	1801
0	6
0	3
0	24
0	18
0	2
10	32
16	28
0	22
0	1
359	240
0	170
1	195
0	173
0	150
0	91
1	61
17	108
1	99
0	97
0	114
0	109
0	96
0	14
16	51
0	5
1	46
0	0
0	0
0	0
0	0
0	340
0	1031
0	494
0	507
0	1258
0	482
0	277
3	303
0	1402
0	1250
0	1252
0	1252
0	1073
0	529
0	307
29	1394
0	1256
0	801
0	565
0	389
0	471
0	502
0	315
1	402
0	253
0	190
0	217
0	104
0	72
0	51
0	29
0	5
0	181
0	284
0	6
0	9
0	2
0	0
0	0
0	0
0	2
0	0
0	0
0	2
0	2
0	0
0	2
0	0
0	2
0	2
0	2
0	0
0	2
2	0
29	465
0	445
0	390
0	412
0	33
0	41
1	161
3	52
1	493
0	509
0	489
0	487
0	477
0	468
0	502
0	483
0	475
0	518
0	462
0	461
0	493
0	449
0	466
0	448
0	87
0	1008
1	979
0	968
2	1009
0	971
0	1001
0	1011
3	970
0	992
3	963
0	953
0	1009
0	1007
0	933
0	986
1	0
181	53
0	47
0	12
8	11
0	0
0	0
0	0
0	0
0	0
0	12
0	13
0	13
0	14
0	14
0	0
0	113
0	113
0	110
0	123
0	123
0	114
0	112
0	113
0	27
0	137
0	115
0	112
1	114
