UniqueCount	AmbigCount
0	0
0	0
4	34
0	35
0	35
0	32
0	29
1	4
0	33
0	27
0	29
0	29
0	21
0	20
0	13
0	18
0	1319
0	1265
0	1182
0	945
0	1336
0	1225
0	1235
0	1269
0	1266
0	1248
0	1245
0	1228
0	1127
0	1268
0	1253
0	1114
0	1241
0	1195
0	1249
0	1185
0	1244
0	1167
0	1273
0	1296
0	1210
0	1181
0	1186
0	1215
0	1163
0	1288
0	1214
0	962
0	1248
0	1141
0	823
0	948
0	1126
0	1196
0	1175
0	854
0	1169
0	1072
0	1273
0	759
0	1051
0	1273
0	1246
0	1221
0	1251
0	1132
0	1199
0	1236
0	1254
0	1191
0	1158
1	1139
0	1244
0	1212
0	1236
0	1240
0	1171
0	1124
0	1194
0	1232
0	152
0	164
0	160
0	135
5	148
0	154
0	134
4	32
0	7
0	6
0	6
0	7
0	6
0	6
0	6
0	5
0	5
1	7
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	27
0	24
7	24
1	19
0	235
1	135
1	249
27	249
1	5642
0	5340
0	5002
0	5303
34	0
0	198
0	198
0	194
8	198
0	190
0	198
0	198
0	210
0	198
3	198
0	192
0	186
0	171
1	198
3	167
0	202
0	62
0	202
0	190
0	190
0	204
0	206
0	198
0	187
0	198
0	189
0	199
0	195
0	196
2	199
0	190
0	185
0	198
2	199
0	202
0	190
0	182
0	146
9	68
0	80
0	56
0	60
0	53
0	23
1	9
0	12
0	8
0	4
0	1032
3	1039
0	1028
0	949
6	134
1	1084
0	1064
8	1071
0	1107
143	977
75	701
0	25
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
29	2486
3	1762
0	2482
5	821
0	2468
0	2483
2	2489
0	2130
0	2379
0	2483
0	2469
0	2376
0	2165
0	2669
8	2374
0	1987
0	1455
3	717
588	0
12	0
2	915
0	947
0	900
0	939
0	988
0	918
0	934
0	905
0	946
0	915
0	947
0	801
0	820
0	343
0	933
0	778
7	798
0	788
6	566
0	576
0	500
0	484
0	416
0	350
0	106
0	173
0	124
3	137
0	39
0	57
0	9
0	34
0	22
3	32
0	34
0	3
0	31
2	5
4	621
0	582
0	305
4	643
0	635
0	583
0	652
0	631
0	586
0	551
2	541
0	519
0	543
0	481
0	516
0	400
0	382
0	61
0	291
1	301
3	277
1	133
0	1876
0	1860
0	1443
0	1790
0	1708
0	1948
0	1800
0	1458
3	1739
1	1058
0	1859
0	1469
1	1561
0	1240
0	1021
0	1602
0	1202
1	378
11	517
2	370
1	331
0	513
0	430
0	435
1	349
0	257
1	111
0	180
5	12
0	33
0	595
0	596
